,,,,,0,1,2,3,4
41,1,50,10,0.55,0.53295368412945,0.47030011982704456,320.85,0.0013691210575421011,0.3270344199745548
41,1,50,10,0.6,0.5438631448434178,0.5129339953566076,179.025,0.0010728869814566385,0.37733692524890367
41,1,50,15,0.55,0.5336958786834196,0.5445848022052457,310.875,0.001647295208953331,0.36149524635182945
41,1,50,15,0.6,0.5451480929943806,0.5475000449292847,170.8,0.0010511444507108735,0.37249707279444993
41,1,100,5,0.55,0.5382145608781655,0.46490010454890346,296.25,0.0013595915335855918,0.2820687278716447
41,1,100,5,0.6,0.5636133047872096,0.465222366050046,132.8,0.0007300259747965788,0.25717691108302726
41,1,100,10,0.55,0.5337419562626072,0.4498315686671768,296.125,0.0014495487892240266,0.33390339558983084
41,1,100,10,0.6,0.5495350748452021,0.5228640620805834,151.05,0.0009776719369911301,0.3463483539523185
41,1,100,15,0.55,0.5363244461365632,0.5252268644276934,298.175,0.0015092394898060279,0.35522454084023924
41,1,100,15,0.6,0.5487786097689092,0.5905474564948804,155.8,0.0010762129722721035,0.3755565047796437
41,1,200,5,0.55,0.5412191445821527,0.5273214569266884,296.15,0.0013636390880410565,0.30374785233089896
41,1,200,5,0.6,0.5570301012178407,0.4928384171527628,134.6,0.0006212416125580457,0.2147244201741134
41,1,200,10,0.55,0.5421924196274214,0.5551924487027126,299.2,0.0016708676039677891,0.3870732230450823
41,1,200,10,0.6,0.5582590431811488,0.6233280525335366,147.925,0.0010715390707969122,0.4013116502951028
41,1,200,15,0.55,0.541884176419021,0.609452800252257,294.575,0.0015968970464177528,0.3486627237782124
41,1,200,15,0.6,0.5558809843568,0.5957263932838478,147.325,0.0010071548546956033,0.3512942376639547
41,2,50,5,0.55,0.5053497188459934,0.038570713785985734,313.53846153846155,0.0017615713843176838,0.34138963309114023
41,2,50,5,0.6,0.564056770507914,0.42808616266157556,113.33333333333333,0.0009346716080095071,0.341582387933318
41,2,50,10,0.55,0.5366795734889818,0.5152947002831828,325.0769230769231,0.0020603511312469462,0.44426901250024314
41,2,50,10,0.6,0.5478676584119551,0.486559111958514,164.7948717948718,0.001280316716856021,0.3833147584106193
41,2,50,15,0.55,0.5373251518548039,0.6206391838649872,309.1025641025641,0.0015757727040599516,0.3511238820613512
41,2,50,15,0.6,0.5486972346102166,0.6557016049775167,164.64102564102564,0.0011714247329289457,0.38949548255531335
41,2,100,5,0.55,0.5520283474900737,0.4821290819429247,292.71794871794873,0.0015940175659484668,0.33130348534927667
41,2,100,5,0.6,0.5967280456243095,0.5069431462451732,88.1025641025641,0.000816303366370133,0.3672880530175447
41,2,100,10,0.55,0.5439049438716465,0.5813898235156026,304.8974358974359,0.0018970869796064481,0.4093688228382027
41,2,100,10,0.6,0.5535115163027571,0.5421264662008101,137.56410256410257,0.0009415559145460798,0.337815561732694
41,2,100,15,0.55,0.5438612793824067,0.6723037791597851,283.56410256410254,0.0014989089754907788,0.36620330798430367
41,2,100,15,0.6,0.5544354386055999,0.5990248117799832,131.28205128205127,0.0010360263860975962,0.416136923483252
41,2,200,5,0.55,0.5483365966648421,0.4740428218394001,285.8205128205128,0.0016335557270091507,0.3405814191986882
41,2,200,5,0.6,0.594082389960515,0.47618827034684313,78.56410256410257,0.0008776581854359449,0.37218558051482614
41,2,200,10,0.55,0.5552291812506789,0.6247532426096756,290.97435897435895,0.0018964576829674233,0.38548826112130935
41,2,200,10,0.6,0.5788419081979025,0.6378848429102372,114.12820512820512,0.0010702731232294022,0.4030888691233429
41,2,200,15,0.55,0.5457492406522404,0.6733555589732317,277.56410256410254,0.0019121239671853441,0.45737672619404357
41,2,200,15,0.6,0.5650041327821663,0.6784083130808832,111.61538461538461,0.001190127050547424,0.4869758213172557
41,3,50,5,0.55,0.5326353832259679,0.41635589240878873,255.76315789473685,0.0017169800108130853,0.36412694742823604
41,3,50,5,0.6,0.5949307513185567,0.5205142910673878,67.42105263157895,0.0006809916518249461,0.3555908150297748
41,3,50,10,0.55,0.5388585383226658,0.6073477030997165,304.6578947368421,0.0023233518341744886,0.4211525720642685
41,3,50,10,0.6,0.5424034340456594,0.42145795917993745,140.71052631578948,0.0013642623974014422,0.43546558083784004
41,3,50,15,0.55,0.5310105176541112,0.4732410370747418,294.0263157894737,0.0018978992973525117,0.38706273073972064
41,3,50,15,0.6,0.5479289046110329,0.5793647082574408,154.92105263157896,0.0013284283917976785,0.4182761925835785
41,3,100,5,0.55,0.561585807423268,0.5667778332817631,254.10526315789474,0.0017624626363580414,0.3670622425284689
41,3,100,5,0.6,0.6150181877897561,0.6283771925615474,65.3157894736842,0.0006596119291262321,0.3434386209178119
41,3,100,10,0.55,0.5414462691866664,0.6089491752729875,282.7631578947368,0.0023729106706574044,0.4454021951855613
41,3,100,10,0.6,0.5685195227762021,0.6040362175803698,115.60526315789474,0.0011845102154799494,0.41753780497912507
41,3,100,15,0.55,0.5351676167258302,0.5261588183162129,266.92105263157896,0.002145702017803673,0.4787568091549815
41,3,100,15,0.6,0.5539252364117693,0.5292660640580292,121.47368421052632,0.0012374230579389803,0.4483538560924648
41,3,200,5,0.55,0.5538722117967869,0.3305196197765965,243.5,0.0016573720570143258,0.37166630874113493
41,3,200,5,0.6,0.597056029719676,0.4499463550190936,54.94736842105263,0.0005925083716631104,0.31707420872820025
41,3,200,10,0.55,0.5445943375289957,0.6111903499192474,267.42105263157896,0.0022257239753759282,0.4349879328087391
41,3,200,10,0.6,0.5848926703688967,0.687967679167138,97.28947368421052,0.0009962247371370734,0.3871589152523754
41,3,200,15,0.55,0.5423508778626249,0.6481984711672099,250.8421052631579,0.0019348474458545544,0.4150046885889388
41,3,200,15,0.6,0.5693592087481564,0.6176855995041053,97.76315789473684,0.0010730324312187584,0.4283646803739696
41,4,50,5,0.55,0.5479211936525723,0.49356758400879325,265.56756756756755,0.0014066245941592886,0.31998504975549297
41,4,50,5,0.6,0.5878669065826062,0.6062192611542807,57.86486486486486,0.0004455352181020724,0.29357694211363056
41,4,50,10,0.55,0.5428634264733613,0.7010232871620841,306.02702702702703,0.0016705102147368494,0.3164133865189981
41,4,50,10,0.6,0.5727294856717035,0.6449354799496793,133.24324324324326,0.0012080597968032935,0.43926674741820526
41,4,50,15,0.55,0.5336595815225259,0.5332148037358139,308.35135135135135,0.0015779035198455061,0.31342971540924003
41,4,50,15,0.6,0.5419155586676088,0.5116268565249878,155.1081081081081,0.0010481015898691816,0.3416782550224037
41,4,100,5,0.55,0.5603849419158154,0.49829610699467103,252.1081081081081,0.001380239058275553,0.3215611628665636
41,4,100,5,0.6,0.5726350243118352,0.4464586646282844,47.486486486486484,0.0005071715588040489,0.3152749297605546
41,4,100,10,0.55,0.5421190650163754,0.5866774872916454,285.6216216216216,0.0019000103735802459,0.39256897667368573
41,4,100,10,0.6,0.581401208017777,0.676228259550058,106.5945945945946,0.0011288655785917194,0.5044794853665839
41,4,100,15,0.55,0.5386924910782527,0.5607238166942468,287.97297297297297,0.0018529836646448798,0.42436200915368083
41,4,100,15,0.6,0.5675989090458322,0.584858107270708,121.70270270270271,0.001066898794609976,0.4370364033956605
41,4,200,5,0.55,0.5311917364060775,0.2089397262638905,253.64864864864865,0.0014912387015310188,0.29835701154411454
41,4,200,5,0.6,0.6167346075045209,0.6264485000445902,46.62162162162162,0.0005592166172339475,0.32416110148762295
41,4,200,10,0.55,0.5408970093085774,0.5070663042419609,275.8378378378378,0.0018370127058811587,0.3563804325895618
41,4,200,10,0.6,0.5601052310434991,0.5119399565917915,94.10810810810811,0.0009366839527251144,0.39693098230747764
41,4,200,15,0.55,0.5415794947874435,0.5854118251629387,273.18918918918916,0.001681535695528236,0.355972041159736
41,4,200,15,0.6,0.5651514707551417,0.6179857724053002,103.13513513513513,0.0008329241206514379,0.34037691969756423
