,Cum_ret,Market_cap,Gap,EAR,Intraday,Revision,Rating,Vol,Distance_high,RSI,AUTOR,MA50,MA150,PE,PE_premium,Sector
"('AL/ LN', '21/Feb/2007', '27/Jul/2007', '27/Jul/2007')",-0.03748109900102814,7485.2822,3.194761530478368,7.798976677344258,4.60421514686589,0.020179372197309434,7.778797305146949,0.009983510202460383,0.7830188679245284,81.42446621720401,3.9646331673711646,1.8495132852668212,1.8495132852668212,12.66089712911484,0.04159032586604261,Financial Services
"('ALT SM', '30/Aug/2007', '16/Nov/2007', None)",-0.028617711841693594,12473.1121,0.10756952313984648,0.9143409466891007,0.8067714235492542,-0.01718427914215119,0.9315252258312519,0.0038311615106555452,0.7173913043478266,51.45542808349287,-0.36121050296783536,0.9925819498252206,2.3485883875554756,19.236607697887315,0.19844933849659707,Personal & Household Goods
"('ALT SM', '10/May/2007', '30/Aug/2007', '30/Aug/2007')",-0.054123569933319016,12908.5185,-0.35219875228692965,-0.5869979204782249,-0.2347991681912952,-0.012018458912355555,-0.5749794615658693,0.008408605863460494,0.9812874251497006,65.83859312411226,0.10694778178236108,3.3116603850146125,7.672015399159491,20.383306337305857,0.3149412590980947,Personal & Household Goods
"('ALT SM', '22/Feb/2007', '10/May/2007', '10/May/2007')",0.21459870627086053,9927.2654,-0.0735261178283561,-0.7107524723409456,-0.6372263545125896,-0.0033112582781456984,-0.7074412140627999,0.010448611477919065,0.0,33.30870061942588,-1.4718537579652953,-4.0425603660133955,-4.0425603660133955,15.795423331766091,0.04055505948120852,Personal & Household Goods
"('ANGL ID', '10/May/2007', '28/Nov/2007', None)",-0.1077316617846058,11666.046,-0.1404530287047504,-2.949513602800022,-2.8090605740952714,0.06918515315182694,-3.0186987559518488,0.012653704951923552,0.47727272727272774,51.88489406936875,-1.396004520746937,0.029003390109048708,0.533112405549698,17.820540697655943,0.014497237312377287,Banks
"('ATEA NO', '13/Jul/2007', '19/Oct/2007', None)",-0.04230390922524374,651.2489,2.782328456481378,2.318607047067817,-0.4637214094135613,0.00989135486869628,2.3087156921991205,0.020735261344833188,0.7484276729559748,50.354159003042206,-0.2966277115839899,2.589769405802499,2.9903885061753983,12.775168076695778,-0.5299072293030402,Technology
"('ATEC AV', '15/Nov/2007', '28/Feb/2008', None)",-0.17046357363810793,711.48,-0.45308590622520956,-4.791264225198389,-4.3381783189731795,-0.1315798463415438,-4.659684378856845,0.03278911302766552,0.0,45.61393742820603,-2.1133540827637245,-7.2136818200469435,-10.143822759657835,5.1850610976896565,0.17700880615188752,Industrial Goods & Services
"('ATEC AV', '14/Aug/2007', '15/Nov/2007', '15/Nov/2007')",0.023547914482021648,970.2,2.0564888125650893,0.37570468691092807,-1.6807841256541614,-0.07512036494196422,0.4508250518528923,0.034852952596008485,0.22834029227557406,49.58223602883866,-2.538846259209512,-5.214907439644783,-3.273868201192932,4.461717970508281,0.14669865739222576,Industrial Goods & Services
"('ATRS AV', '27/Nov/2007', '30/Apr/2008', None)",-0.014363316975711693,2763.0,-0.6846188282315058,0.3765403555273351,1.061159183758841,0.04463959638040879,0.3319007591469263,0.032102567255994266,0.12490974729241883,50.772283016568025,1.498492000766373,-1.5082699507416426,-9.983778076458526,6.6719990868339565,-0.5232521118486044,Real Estate
"('ATRS AV', '27/Aug/2007', '27/Nov/2007', '27/Nov/2007')",-0.23386641016582654,3870.0,0.4687476985197414,0.41360091045859926,-0.05514678806114215,0.13255612080103363,0.28104478965756563,0.05756642020716064,0.034364261168384966,36.28620806171149,-3.642231145761212,-6.561567771706988,-13.205492724772846,8.644379905566208,-0.4352005147196536,Real Estate
"('ATRS AV', '31/May/2007', '27/Aug/2007', '27/Aug/2007')",-0.003239950447427309,6366.0,0.0,0.6611330041845709,0.6611330041845709,0.077480500634863,0.5836525035497079,0.005006092042670034,0.9780941949616634,60.529682556056876,-1.099272592207996,1.7613616126712286,10.22976896363769,16.753309409131695,0.07140784517951948,Real Estate
"('ATRS AV', '25/Apr/2007', '31/May/2007', '31/May/2007')",-0.019916784474565685,6375.0,0.6115967314932217,1.019327885822036,0.40773115432881435,0.15987460815047022,0.8594532776715658,0.0023137702782808412,1.0,64.45371063573981,-1.480725207250335,9.565363896560415,17.630273858614814,18.985479942317433,0.2263461285486592,Real Estate
"('AWD GR', '14/Nov/2007', '26/Mar/2008', '26/Mar/2008')",0.41966501610225326,787.4628,0.7833807850863542,-1.2240324766974349,-2.007413261783789,-0.056157774510318774,-1.167874702187116,0.019563500649808264,0.0,31.219602964468464,0.023458504930509057,-5.325354628502488,-13.870183273209536,10.049471408770394,-0.441869428064422,Financial Services
"('AWD GR', '14/Aug/2007', '14/Nov/2007', '14/Nov/2007')",-0.13401975197402494,1057.9358,-0.29953269689570855,-0.7039018377049143,-0.4043691408092058,-0.017366160393877984,-0.6865356773110364,0.023975107292815573,0.08378378378378377,55.12986634009521,-0.7336580629463733,-4.981764025780319,-10.362272472918745,13.341726286886882,-0.2877246789198369,Financial Services
"('AWD GR', '14/May/2007', '14/Aug/2007', '14/Aug/2007')",-0.1180786129067729,1385.2081,0.590114979469979,-0.09835249657831939,-0.6884674760482984,0.011326405372307998,-0.10967890195062739,0.014160877543743159,0.70940170940171,33.05415792736707,-1.937481166654723,0.10741695035899688,1.6585920211481782,19.170367578815274,0.0053378411181268515,Financial Services
"('BEN IM', '13/Nov/2007', '21/Feb/2008', '21/Feb/2008')",-0.05191257044082154,2321.2577,0.0,2.773988171424188,2.773988171424188,0.011447656786133319,2.7625405146380544,0.016526249776919775,0.8342660352991822,68.07354056368177,2.5904204518588103,3.326453968408884,2.4078390492198203,14.285391173015544,-0.05993802696581174,Personal & Household Goods
"('BEN IM', '12/Sep/2007', '13/Nov/2007', '13/Nov/2007')",0.04696486562882218,2067.156,0.1302528601878367,-0.20129987483575393,-0.3315527350235906,0.016864136338946237,-0.21816401117470016,0.022288498434313547,0.2146422628951747,52.714754810545266,0.21904622613855435,-2.404563796632304,-3.950572481154921,13.085323858745236,-0.14515784709534374,Personal & Household Goods
"('BEN IM', '14/May/2007', '12/Sep/2007', '12/Sep/2007')",0.025408154427307927,2206.5374,-0.3920112732862037,-0.9924336032561969,-0.6004223299699931,-0.0139950077310261,-0.9784385955251708,0.016412152188044815,0.07648247978436669,39.10407369564075,0.32423765959371414,-1.1625279158147463,-4.12934996843318,14.719256385270064,-0.0491604969282351,Personal & Household Goods
"('BEN IM', '16/Mar/2007', '14/May/2007', '14/May/2007')",-0.11813904096004813,2289.1068,-0.8058290122684589,-1.0158589144022592,-0.21002990213380024,-0.015911872705018374,-0.9999470416972408,0.018272251994864902,0.18772178850248403,37.733081700333386,2.1170188236618466,-3.303679724621781,-3.948535831873107,15.114722293924094,-0.027495801734028325,Personal & Household Goods
