1289,603519 CH
1290,000005 CH
1291,002281 CH
1292,300195 CH
1293,600290 CH
1294,002300 CH
1295,600021 CH
1296,000598 CH
1297,000078 CH
1298,600736 CH
1299,002483 CH
1300,601718 CH
1301,002604 CH
1302,600123 CH
1303,002514 CH
1304,000597 CH
1305,000802 CH
1306,002003 CH
1307,600890 CH
1308,600229 CH
1309,002677 CH
1310,002122 CH
1311,000715 CH
1312,300337 CH
1313,000526 CH
1314,600875 CH
1315,002165 CH
1316,600456 CH
1317,002470 CH
1318,300201 CH
1319,002207 CH
1320,300301 CH
1321,600111 CH
1322,600606 CH
1323,002226 CH
1324,300001 CH
1325,600156 CH
1326,600589 CH
1327,000519 CH
1328,300352 CH
1329,600579 CH
1330,603890 CH
1331,603600 CH
1332,002161 CH
1333,002316 CH
1334,000950 CH
1335,601008 CH
1336,600508 CH
1337,002210 CH
1338,000777 CH
1339,601311 CH
1340,002608 CH
1341,002062 CH
1342,600491 CH
1343,002912 CH
1344,000637 CH
1345,000627 CH
1346,300104 CH
1347,000425 CH
1348,002446 CH
1349,600287 CH
1350,601929 CH
1351,000972 CH
1352,600583 CH
1353,601229 CH
1354,600820 CH
1355,000045 CH
1356,300370 CH
1357,300178 CH
1358,000917 CH
1359,600082 CH
1360,002708 CH
1361,002798 CH
1362,600978 CH
1363,002411 CH
1364,300369 CH
1365,300333 CH
1366,002393 CH
1367,002622 CH
1368,600761 CH
1369,600663 CH
1370,300101 CH
1371,601997 CH
1372,300488 CH
1373,002552 CH
1374,603127 CH
1375,000043 CH
1376,600615 CH
1377,002788 CH
1378,002742 CH
1379,002664 CH
1380,300723 CH
1381,600571 CH
1382,601016 CH
1383,600066 CH
1384,603555 CH
1385,601618 CH
1386,000971 CH
1387,002192 CH
1388,300410 CH
1389,000561 CH
1390,300045 CH
1391,603729 CH
1392,600240 CH
1393,000657 CH
1394,002528 CH
1395,000301 CH
1396,000633 CH
1397,000652 CH
1398,002058 CH
1399,300379 CH
1400,603515 CH
1401,002654 CH
1402,600664 CH
1403,600506 CH
1404,300005 CH
1405,300421 CH
1406,002766 CH
1407,000615 CH
1408,600478 CH
1409,300357 CH
1410,600086 CH
1411,600897 CH
1412,000568 CH
1413,300399 CH
1414,603799 CH
1415,600203 CH
1416,300531 CH
1417,600103 CH
1418,300113 CH
1419,300460 CH
1420,002818 CH
1421,000859 CH
1422,000566 CH
1423,600753 CH
1424,300579 CH
1425,601595 CH
1426,603388 CH
1427,300326 CH
1428,601211 CH
1429,603903 CH
1430,002155 CH
1431,603118 CH
1432,600428 CH
1433,000683 CH
1434,600449 CH
1435,002824 CH
1436,300523 CH
1437,600708 CH
1438,300285 CH
1439,300731 CH
1440,002896 CH
1441,300242 CH
1442,300251 CH
1443,002282 CH
1444,000552 CH
1445,601600 CH
1446,002070 CH
1447,300305 CH
1448,000666 CH
1449,601689 CH
1450,300559 CH
1451,600649 CH
1452,000725 CH
1453,600332 CH
1454,002366 CH
1455,600596 CH
1456,002682 CH
1457,300287 CH
1458,600378 CH
1459,601128 CH
1460,300347 CH
1461,600128 CH
1462,600059 CH
1463,600643 CH
1464,600163 CH
1465,300194 CH
1466,300362 CH
1467,300014 CH
1468,002658 CH
1469,002771 CH
1470,000861 CH
1471,000036 CH
1472,600215 CH
1473,000068 CH
1474,600969 CH
1475,002271 CH
1476,600231 CH
1477,600539 CH
1478,603912 CH
1479,002005 CH
1480,000851 CH
1481,000796 CH
1482,002567 CH
1483,000710 CH
1484,600587 CH
1485,600611 CH
1486,000830 CH
1487,603638 CH
1488,601766 CH
1489,600461 CH
1490,300208 CH
1491,002431 CH
1492,000989 CH
1493,603005 CH
1494,300437 CH
1495,600631 CH
1496,300089 CH
1497,002026 CH
1498,002317 CH
1499,300671 CH
1500,603996 CH
1501,002395 CH
1502,600746 CH
1503,000021 CH
1504,300202 CH
1505,300368 CH
1506,002715 CH
1507,300256 CH
1508,002539 CH
1509,603168 CH
1510,002270 CH
1511,300447 CH
1512,000831 CH
1513,000032 CH
1514,300656 CH
1515,300515 CH
1516,002596 CH
1517,600582 CH
1518,002107 CH
1519,002391 CH
1520,600323 CH
1521,002098 CH
1522,002088 CH
1523,600662 CH
1524,002689 CH
1525,002876 CH
1526,603505 CH
1527,000702 CH
1528,002345 CH
1529,600671 CH
1530,603881 CH
1531,002071 CH
1532,300329 CH
1533,300013 CH
1534,300563 CH
1535,300698 CH
1536,600333 CH
1537,300339 CH
1538,002907 CH
1539,002056 CH
1540,600054 CH
1541,000546 CH
1542,000090 CH
1543,300150 CH
1544,600009 CH
1545,002772 CH
1546,300491 CH
1547,603066 CH
1548,002132 CH
1549,603018 CH
1550,002454 CH
1551,000755 CH
1552,002354 CH
1553,603421 CH
1554,002746 CH
1555,600848 CH
1556,300509 CH
1557,600242 CH
1558,600138 CH
1559,600618 CH
1560,002292 CH
1561,603367 CH
1562,002023 CH
1563,000046 CH
1564,600435 CH
1565,002565 CH
1566,002398 CH
1567,600642 CH
1568,002168 CH
1569,300486 CH
1570,002456 CH
1571,300140 CH
1572,600243 CH
1573,000757 CH
1574,002691 CH
1575,600739 CH
1576,002001 CH
1577,002796 CH
1578,002052 CH
1579,002513 CH
1580,603698 CH
1581,002294 CH
1582,601058 CH
1583,601231 CH
1584,000534 CH
1585,000411 CH
1586,600626 CH
1587,600084 CH
1588,600532 CH
1589,600771 CH
1590,000976 CH
1591,300304 CH
1592,002390 CH
1593,000903 CH
1594,600970 CH
1595,002182 CH
1596,000790 CH
1597,603936 CH
1598,600967 CH
1599,300087 CH
1600,600219 CH
1601,300165 CH
1602,603838 CH
1603,002636 CH
1604,002143 CH
1605,002621 CH
1606,600680 CH
1607,603901 CH
1608,300239 CH
1609,600609 CH
1610,300476 CH
1611,600751 CH
1612,601999 CH
1613,600558 CH
1614,300572 CH
1615,600778 CH
1616,002399 CH
1617,300233 CH
1618,000681 CH
1619,601788 CH
1620,603078 CH
1621,002469 CH
1622,601992 CH
1623,002472 CH
1624,300549 CH
1625,002734 CH
1626,600300 CH
1627,300726 CH
1628,600593 CH
1629,600099 CH
1630,600399 CH
1631,002783 CH
1632,002659 CH
1633,002274 CH
1634,300713 CH
1635,603177 CH
1636,002491 CH
1637,600343 CH
1638,600006 CH
1639,000403 CH
1640,300675 CH
1641,002626 CH
1642,300035 CH
1643,000564 CH
1644,600498 CH
1645,600859 CH
1646,002129 CH
1647,002762 CH
1648,600868 CH
1649,300470 CH
1650,002548 CH
1651,002367 CH
1652,000009 CH
1653,600353 CH
1654,600500 CH
1655,600682 CH
1656,300016 CH
1657,300638 CH
1658,000063 CH
1659,002562 CH
1660,601988 CH
1661,002414 CH
1662,300248 CH
1663,600693 CH
1664,300477 CH
1665,002627 CH
