,010060 KS,1928 HK,2914 JT,3405 JP,3800 HK,6740 JP,700 HK,7201 JP,7974 JP,9142 JP,AA US,AAL US,AALB NA,AAPL US,ABBN VX,ABF LN,ABI BB,AC CN,ACA FP,ACHC US,ACS SM,ACX SM,AD NA,ADBE US,ADM US,ADP US,ADSK US,AENA SM,AF FP,AGL IM,AGN NA,AI FP,AIG US,AIR FP,AKAM US,AKE FP,AKZA NA,ALB US,ALK US,ALO FP,AMAT US,AMFW LN,AMS SW,AMUN FP,AMZN US,ANA SM,ANTM US,AON US,APC US,APD US,ARYN SW,ASC LN,ASSAB SS,ATC NA,ATO FP,ATVI US,AVGO US,AXE US,AXLL US,AXTA US,AYA CN,AYX US,BA US,BA/ LN,BAB LN,BAC US,BAER VX,BALN VX,BAMI IM,BARC LN,BATS LN,BBD/B CN,BBVA SM,BCO US,BDC US,BE US,BERY US,BG AV,BKD US,BKIR ID,BLL US,BLND LN,BLT LN,BMPS IM,BNP FP,BOKA NA,BOL SS,BP/ LN,BPE IM,BRBY LN,BT/A LN,BVI FP,BX US,BYD US,BZU IM,BZUN US,C US,CA FP,CABK SM,CBT US,CC US,CCE US,CCL LN,CE US,CENX US,CERV IM,CF US,CFR VX,CHK US,CHR DC,CHTR US,CLNX SM,CNA LN,CNHI IM,CO FP,COB LN,COF US,COH US,COL US,COTY US,CPB US,CPI LN,CPR IM,CRDA LN,CRH LN,CRTO US,CS FP,CSX US,CTEC LN,CTRP US,CTSH US,CTT PL,CVS US,CZR US,DANSKE DC,DAR US,DBX US,DD US,DENERG DC,DF US,DG FP,DG US,DGE LN,DIA SM,DIS US,DL NA,DLB US,DOW US,DSM NA,EA US,EAT US,ECL US,EDEN FP,EDF FP,EDP PL,EI FP,EKT SM,ELE SM,ELF US,ELUXB SS,EMN US,EMR US,ENEL IM,ENG SM,ENGI FP,ENR US,EO FP,EPC US,ERF FP,ERICB SS,ESRX US,ETN US,EURN BB,EZJ LN,FB US,FCA IM,FER SM,FLO US,FMC US,FMG AU,FORTUM FH,FR FP,FTSI US,FUM1V FH,G IM,GAS SM,GDI US,GE US,GEL US,GET FP,GIS US,GIVN VX,GKN LN,GLNG US,GM US,GNK LN,GOOG US,GOOGL US,GS US,GTK IM,GTO NA,GWW US,HAL US,HAS US,HEXAB SS,HL/ LN,HMB SS,HO FP,HOG US,HPE US,HRL US,HSBA LN,HUB/B US,HUM UN,HUM US,HUSQB SS,IAG LN,IAG SM,IBE SM,IBM US,IFF US,IGT US,IJ SS,ILU AU,IMB LN,IMT LN,INTC US,INTRUM SS,IQV US,ISP IM,ITRI US,ITRK LN,ITX SM,JACK US,JE/ LN,JMAT LN,JMT PL,JPM US,K US,KER FP,KGF LN,KMB US,KMT US,KN FP,KNEBV FH,KNX US,KRFT US,KSS US,L US,LAND LN,LAND SW,LB US,LBRT US,LBTYA US,LI FP,LNG AU,LNG US,LONN SW,LONN VX,LPG US,LUX IM,LVS US,LYB US,MAERSKB DC,MAS US,MAT US,MBLY US,MC FP,MCRO LN,MEOH US,MERL LN,MFS US,MGGT LN,MGM US,MHG NO,MKS LN,ML FP,MONC IM,MPEL US,MRL SM,MRO LN,MRVL US,MS IM,MS US,MT NA,MU US,NDA SS,NESN VX,NESTE FH,NFLX US,NG/ LN,NGVT US,NHL LN,NHY NO,NIO US,NOMD US,NOW US,NWL US,NXT LN,NZYMB DC,OA US,OCI NA,OEC US,OERL SW,OIH US,OLED US,OMC US,OR FP,PANW US,PBH US,PEP US,PFC LN,PHIA NA,PLAY US,PLUS LN,PMI IM,PNDORA DC,PNN LN,PPC US,PPG US,PRY IM,PSX US,PX US,PZZA US,QRVO US,QSR CN,QUNR US,RAND NA,RB/ LN,RBC US,RCO FP,RDSA NA,REL LN,REP SM,RI FP,RIO LN,RMG LN,RNO FP,ROK US,RPC LN,RPM US,RR/ LN,RRC US,RRR US,RXL FP,RYA LN,S32 LN,SABR US,SAF FP,SAFM US,SAN SM,SAND SS,SCAB SS,SCG US,SE US,SEAS US,SEBA SS,SEDG US,SEE US,SESG FP,SEV FP,SFER IM,SGRE SM,SGSN VX,SHW US,SJM US,SLA LN,SLB UN,SLB US,SLHN VX,SMIN LN,SO US,SOLB BB,SPR US,SPW US,SQM US,SRG IM,SSABA SS,SSE LN,ST US,STAN LN,STERV FH,STL NO,STLD US,STM FP,STX US,STZ US,SU FP,SUM US,SUN SW,SUNE US,SVT LN,SWEDA SS,SWMA SS,SXT US,SYNN VX,TATE LN,TEC FP,TEF SM,TEL NO,TGI US,TIT IM,TKWY NA,TOD IM,TPX US,TRE SM,TRELB SS,TRGP US,TRMB US,TRN IM,TSE US,TSLA US,TSM US,TTWO US,TVPT US,UBI FP,UBSG SW,UBSG VX,UCG IM,UG FP,UHR VX,UMI BB,UNVR US,US IM,USO US,UU/ LN,VAL US,VIE FP,VK FP,VLO US,VMW US,VOD LN,VOLVB SS,VPK NA,VRNS US,VSM US,VST US,VSTE US,WAB US,WBA US,WBC US,WDAY US,WEIR LN,WG/ LN,WIZZ LN,WKL NA,WMB US,WOS LN,WPG LN,WPP LN,WST US,WTB LN,WWW US,WYNN US,XOP US,XPO US,XXL NO,YAR NO,YNAP IM,ZC FP,AS51 Index,HSI Index,KOSPI Index,SPX Index,SX5E Index,TPX Index
2016-06-10 00:00:00,,,,,,,5119720.3166,,,,,,,,,,,,,,,,,,,,,,,,,-13030035.3927,,,-13280556.3628,,,,,,,,,,,,,,,,,,,,,39570611.43595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4531770.74802,,,,,,,8728541.18778,,,,,,,,,,,,2821933.693,,,,,,,,-11173687.9514,,,,,,,,,,,,,,8451637.1601,,,,,,23781817.9058,,,,,,,,,,,,,,,4224941.99643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15649652.5678,,,,,,9603365.1148,,,,,,,,,,,,,,,,13312084.9719,,6841662.4126,,,,,,,,,,,,,,,,,,,,,,,,,,9644257.009,,,,,,,,,,,,,,,,,,,,,,,,,-31648650.5059,,,,,,,,,,,17375929.6047,,,10347287.3213,,9140249.25202,,,9354652.0844,,,,,7142685.82132,,,,,,,,,,,9454142.3954,,,,,12344288.5376,,,,,,,,,,,,,,,,,,,,,,,,,,,,11973567.1041,,,,,,,,,,,,,,,,,18030351.2201,,,-22344342.8456,,,,13879297.0698,,,,,,,,,,,,,,,,,,,,,,,,,2813689.23679,,,,,,,,,,,,,,,,,,,,,,,15304374.7593,339870.617,,,4814431.87089,,,,,,20390791.7078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10103745.4953,,,,-8963678.62878,,,,-9227553.4179,,,,29395003.7175,,,18719972.8784,-0.0,-5119720.3166,-0.0,-144550119.19722,-82568677.459,-0.0
2016-06-13 00:00:00,,,,,,,4956587.93341,,,,,,,,,,,,,,,,,,,,,,,,,-12901910.8047,,,-13149891.4405,,,,,,,,,,,,,,,,,,,,,39133570.55516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4464187.82334,,,,,,,8606184.98466,,,,,,,,,,,,2810234.42611,,,,,,,,-10908538.9347,,,,,,,,,,,,,,8270720.6361,,,,,,23600303.2415,,,,,,,,,,,,,,,3736706.03395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15433518.0719,,,,,,9498129.7674,,,,,,,,,,,,,,,,13070495.0363,,6655744.9854,,,,,,,,,,,,,,,,,,,,,,,,,,9419431.5434,,,,,,,,,,,,,,,,,,,,,,,,,-30917265.1062,,,,,,,,,,,17265715.5523,,,10194535.9822,,7455431.40035,,,8130788.9812,,,,,6906318.109,,,,,,,,,,,9296950.8812,,,,,12182943.3075,,,,,,,,,,,,,,,,,,,,,,,,,,,,11828474.6441,,,,,,,,,,,,,,,,,17607425.2408,,,-21645228.0678,,,,13741528.7524,,,,,,,,,,,,,,,,,,,,,,,,,2681349.70248,,,,,,,,,,,,,,,,,,,,,,,15029602.8412,593346.4789,,,4710409.07066,,,,,,20441900.6644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9995958.4567,,,,-8910112.20915,,,,-9038768.6583,,,,29028113.2068,,,16841548.7284,-0.0,-4956587.93341,-0.0,-143005386.62127998,-77287431.11938,-0.0
2016-06-14 00:00:00,,,,,,,4922227.55458,,,,,,,,,,,,,,,,,,,,,,,,,-12554344.0473,,,-13263231.2474,,,,,,,,,,,,,,,,,,,,,41540605.30626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4358367.92885,,,,,,,8435190.64177,,,,,,,,,,,,2698298.22803,,,,,,,,-10624407.9139,,,,,,,,,,,,,,8193886.0459,,,,,,23558689.9895,,,,,,,,,,,,,,,3109468.30985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15039409.1023,,,,,,9313553.3114,,,,,,,,,,,,,,,,12827571.439,,6551972.8077,,,,,,,,,,,,,,,,,,,,,,,,,,9165439.5058,,,,,,,,,,,,,,,,,,,,,,,,,-30250920.0041,,,,,,,,,,,16833318.9736,,,10090379.9908,,6630909.95316,,,3787202.11746,,,,,6568515.13594,,,,,,,,,,,8952619.6277,,,,,12240964.2589,,,,,,,,,,,,,,,,,,,,,,,,,,,,11573618.9479,,,,,,,,,,,,,,,,,17136281.3115,,,-20891269.7579,,,,13440662.5658,,,,,,,,,,,,,,,,,,,,,,,,,1664674.04274,,,,,,,,,,,,,,,,,,,,,,,14707315.7603,856767.6914,,,4707968.58155,,,,,,19897515.3697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9622065.2803,,,,-8545783.58342,,,,-9086018.1055,,,,28351490.6878,,,0.0,-0.0,-4922227.55458,-0.0,-143270798.00998,-53289132.03881,-0.0
2016-06-15 00:00:00,,,,,,,5060276.8677,,,,,,,,,,,,,,,,,,,,,,,,,-12766435.3158,,,-13416564.0832,,,,,,,,,,,,,,,,,,,,,41261099.69633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4373729.8398,,,,,,,10423860.95455,,,,,,,,,,,,2781988.51662,,,,,,,,-10736518.071,,,,,,,,,,,,,,8248580.5223,,,,,,23532146.2286,,,,,,,,,,,,,,,2472001.6012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15156276.9317,,,,,,9563879.0868,,,,,,,,,,,,,,,,13003452.8412,,6727159.3762,,,,,,,,,,,,,,,,,,,,,,,,,,9423386.4099,,,,,,,,,,,,,,,,,,,,,,,,,-31016965.3584,,,,,,,,,,,15794970.434,,,10236168.0841,,5738925.06,,,2389578.92806,,,,,6800048.3104,,,,,,,,,,,8755659.6805,,,,,12237923.1213,,,,,,,,,,,,,,,,,,,,,,,,,,,,11788570.9849,,,,,,,,,,,,,,,,,17242281.4364,,,-21181329.3779,,,,13572899.2231,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,14864191.2194,878893.9492,,,4729826.67891,,,,,,19626986.1872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9721678.8869,,,,-8592453.72612,,,,-9326776.8826,,,,29376414.5077,,,18641940.3771,-0.0,-5060276.8677,-0.0,-143459063.13349,-68555859.26246,-0.0
2016-06-16 00:00:00,,,,,,,4937872.77491,,,,,,,,,,,,,,,,,,,,,,,,,-12701725.2455,,,-1411526.33245,,,,,,,,,,,,,,,,,,,,,43425987.23541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4291124.46277,,,,,,,12407534.81261,,,,,,,,,,,,2671547.02543,,,,,,,,-10577481.8005,,,,,,,,,,,,,,8314440.2815,,,,,,23617981.0633,,,,,,,,,,,,,,,1325093.81804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15055311.1262,,,,,,9396431.4223,,,,,,,,,,,,,,,,12963027.4247,,6677065.7808,,,,,,,,,,,,,,,,,,,,,,,,,,9274780.8409,,,,,,,,,,,,,,,,,,,,,,,,,-30627073.9897,,,,,,,,,,,14832995.7827,,,10028023.1528,,5668040.3005,,,0.0,,,,,6744844.90516,,,,,,,,,,,8834365.2453,,,,,12207536.2253,,,,,,,,,,,,,,,,,,,,,,,,,,,,11751957.9032,,,,,,,,,,,,,,,,,16782358.6314,,,-20906737.2663,,,,13450371.7443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14714846.8693,1061751.0016,,,4666373.41926,,,,,,19576353.4562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9603374.6556,,,,-8566200.3894,,,,-9213384.5544,,,,29022232.4916,,,18458890.0645,-0.0,-4937872.77491,-0.0,-158650569.28483,-64059320.0272,-0.0
2016-06-17 00:00:00,,,,,,,4939747.7638,,,,,,,,,,,,,,,,,,,,,,,,,-12784272.3047,,,0.0,,,,,,,,,,,,,,,,,,,,,41463725.40743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,4392668.79669,,,,,,,12417831.03339,,,,,,,,,,,,2826320.36188,,,,,,,,-10949732.9878,,,,,,,,,,,,,,8248580.2354,,,,,,23420310.5101,,,,,,,,,,,,,,,436477.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15383971.3516,,,,,,9478401.6638,,,,,,,,,,,,,,,,13040424.6453,,6777255.0094,,,,,,,,,,,,,,,,,,,,,,,,,,9377333.834,,,,,,,,,,,,,,,,,,,,,,,,,-30977284.9304,,,,,,,,,,,14369796.6009,,,9960486.5265,,5724441.1527,,,,,,,,6882886.39795,,,,,,,,,,,8588416.4441,,,,,12148130.9617,,,,,,,,,,,,,,,,,,,,,,,,,,,,11868211.07,,,,,,,,,,,,,,,,,17209368.743,,,-20996058.816,,,,13437581.6407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15041051.7776,789271.1936,,,4712742.51752,,,,,,19707164.5488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9676285.1606,,,,-8959040.12928,,,,-8529867.0396,,,,29855649.1163,,,18940107.4731,-0.0,-4939747.7638,-0.0,-158365138.00673997,-63845554.536340006,-0.0
2016-06-20 00:00:00,,,,,,,4992711.17548,,,,,,,,,,,,,,,,,,,,,,,,,-13140882.6079,,,,,,,,,,,,,,,,,,,,,,,,43333134.38126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4523280.43858,,,,,,,12665517.07459,,,,,,,,,,,,2930983.73847,,,,,,,,-11726666.3892,,,,,,,,,,,,,,8298160.7139,,,,,,23662721.484,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15904333.3403,,,,,,9782134.7467,,,,,,,,,,,,,,,,13477930.5809,,9923944.0235,,,,,,,,,,,,,,,,,,,,,,,,,,9873730.6491,,,,,,,,,,,,,,,,,,,,,,,,,-32184202.0128,,,,,,,,,,,13857751.3536,,,10274291.3643,,5956361.0353,,,,,,,,7177890.73074,,,,,,,,,,,9080512.9068,,,,,12236818.1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,12432963.9383,,,,,,,,,,,,,,,,,18320104.8699,,,-21923405.9375,,,,13940616.9851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15308654.9368,556641.09,,,4826745.05495,,,,,,20024113.9041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10487036.8285,,,,-9618187.5603,,,,-2372145.89833,,,,30401241.3999,,,19521314.7596,-0.0,-4992711.17548,-0.0,-170845928.13156998,-65158845.307390004,-0.0
2016-06-21 00:00:00,,,,,,,5058588.5033,,,,,,,,,,,,,,,,,,,,,,,,,-13172643.6096,,,,,,,,,,,,,,,,,,,,,,,,42204973.29905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4501492.40253,,,,,,,12534420.05208,,,,,,,,,,,,2845669.89907,,,,,,,,-11938488.2326,,,,,,,,,,,,,,4767555.94712,,,,,,23787556.6385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15667671.0363,,,,,,9782920.9399,,,,,,,,,,,,,,,,13488687.1075,,10118528.336,,,,,,,,,,,,,,,,,,,,,,,,,,9850884.0992,,,,,,,,,,,,,,,,,,,,,,,,,-31911573.2989,,,,,,,,,,,13714672.4475,,,10572643.0685,,5877957.9479,,,,,,,,6878576.27904,,,,,,,,,,,9198566.8458,,,,,12239577.6654,,,,,,,,,,,,,,,,,,,,,,,,,,,,12448577.0891,,,,,,,,,,,,,,,,,18204948.8845,,,-22248636.4082,,,,14281417.3102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15367605.6722,632101.5204,,,4820235.37371,,,,,,19732925.2865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10331115.6155,,,,-9609232.15768,,,,0.0,,,,30793060.3141,,,19545475.3265,-0.0,-5058588.5033,-0.0,-168486617.56386003,-65487283.06066,-0.0
2016-06-22 00:00:00,,,,,,,5181639.6792,,,,,,,,,,,,,,,,,,,,,,,,,-13295275.7089,,,,,,,,,,,,,,,,,,,,,,,,41081766.48014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4553550.14984,,,,,,,12477958.69501,,,,,,,,,,,,2851106.06624,,,,,,,,-12015672.4131,,,,,,,,,,,,,,2207383.22757,,,,,,23911859.134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15670439.1333,,,,,,9752682.6254,,,,,,,,,,,,,,,,13565166.5109,,10822237.6314,,,,,,,,,,,,,,,,,,,,,,,,,,9972665.9689,,,,,,,,,,,,,,,,,,,,,,,,,-32080154.4552,,,,,,,,,,,13825668.1347,,,10461313.8457,,5870662.797,,,,,,,,6851780.74845,,,,,,,,,,,9316413.2126,,,,,12084583.6093,,,,,,,,,,,,,,,,,,,,,,,,,,,,12445025.533,,,,,,,,,,,,,,,,,18199864.0595,,,-22567518.5538,,,,14225656.2525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15304375.1838,590954.3324,,,4854294.65507,,,,,,20023656.7397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10457780.9649,,,,-9703258.37916,,,,,,,,30824761.8387,,,19288975.1,-0.0,-5181639.6792,-0.0,-165910196.70329,-64579628.14997,-0.0
2016-06-23 00:00:00,,,,,,,6154221.3022,,,,,,,,,,,,,,,,,,,,,,,,,-13557034.9048,,,,,,,,,,,,,,,,,,,,,,,,43000381.61455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4707774.48662,,,,,,,4692244.11684,,,,,,,,,,,,2986491.61918,,,,,,,,-12315210.1462,,,,,,,,,,,,,,283574.328085,,,,,,23844222.9723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15858861.754,,,,,,9847274.4126,,,,,,,,,,,,,,,,13788361.8559,,11070111.1475,,,,,,,,,,,,,,,,,,,,,,,,,,10154262.1915,,,,,,,,,,,,,,,,,,,,,,,,,-32682711.8164,,,,,,,,,,,13968765.7121,,,10601166.9599,,6010418.4938,,,,,,,,5204928.52436,,,,,,,,,,,9631217.2911,,,,,12077668.9257,,,,,,,,,,,,,,,,,,,,,,,,,,,,12610973.594,,,,,,,,,,,,,,,,,18585030.2779,,,-23088423.155,,,,14554402.621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16512889.4792,266719.7477,,,4911238.19728,,,,,,19652288.8402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10896503.6175,,,,-9946296.1368,,,,,,,,31258659.1715,,,19511754.666,-0.0,-6154221.3022,-0.0,-159644602.62485498,-63536184.32625999,-0.0
2016-06-24 00:00:00,,,,,,,6071257.182,,,,,,,,,,,,,,,,,,,,,,,,,-12547251.537,,,,,,,,,,,,,,,,,,,,,,,,38058688.21375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874417.1189,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,-10298740.7416,,,,,,,,,,,,,,0.0,,,,,,23961243.5899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14089418.9903,,,,,,9568341.1204,,,,,,,,,,,,,,,,12865966.257,,11206970.3891,,,,,,,,,,,,,,,,,,,,,,,,,,9107185.8946,,,,,,,,,,,,,,,,,,,,,,,,,-30953323.6797,,,,,,,,,,,12844707.7496,,,10064662.9184,,0.0,,,,,,,,0.0,,,,,,,,,,,8873699.9626,,,,,11657712.5466,,,,,,,,,,,,,,,,,,,,,,,,,,,,11702087.8081,,,,,,,,,,,,,,,,,16254404.0588,,,-21197592.8613,,,,14089677.9014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16073137.9104,1539185.9058,,,6010613.2325,,,,,,19017545.4938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9539452.3131,,,,-2499100.25682,,,,,,,,29197893.8913,,,17974181.5203,-0.0,-6071257.182,-0.0,-147704319.08824998,-51192028.64138001,-0.0
2016-06-27 00:00:00,,,,,,,5970212.4718,,,,,,,,,,,,,,,,,,,,,,,,,-12123443.4806,,,,,,,,,,,,,,,,,,,,,,,,36500459.85137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-8531721.98924,,,,,,,,,,,,,,,,,,,,24320701.5408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10227277.6713,,,,,,9284224.5366,,,,,,,,,,,,,,,,12388825.5402,,10614769.9221,,,,,,,,,,,,,,,,,,,,,,,,,,8390729.538,,,,,,,,,,,,,,,,,,,,,,,,,-29912407.1117,,,,,,,,,,,9866600.132,,,9756512.2361,,,,,,,,,,,,,,,,,,,,,7939286.886,,,,,11488057.3272,,,,,,,,,,,,,,,,,,,,,,,,,,,,11465972.5565,,,,,,,,,,,,,,,,,13851273.3639,,,-20166728.1723,,,,13216088.9176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14617937.1073,507831.11929,,,5830274.5396,,,,,,17866849.8838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8321994.1558,,,,0.0,,,,,,,,28215539.038,,,16715781.0595,-0.0,-5970212.4718,-0.0,-139044937.19017,-51153193.636350006,-0.0
2016-06-28 00:00:00,,,,,,,6956386.5312,,,,,,,,,-6359561.6897,,,,,,,,,,,,,,,,-12354296.4685,,,,,,,,,,,,,,,,,,,,,,,,39508924.67353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5115909.8019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9209369.73106,,,,,,,,,,,,,,,,,,,,24162039.6331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7692235.12442,,,,,,9522190.534,,,,,,,,,,,,,,,,12993109.1707,,11782155.4835,,,,,,,,,,,,,,,,,,,,,,,,,,8523940.9873,,,,,,,,,,,,,,,,,,,,,,,,,-31382567.9359,,,,,,,,,,,8390362.7929,,,10105182.4846,,,,,,,,,,,,,,,,,,,,,7880255.775,,,,,8203375.3443,,,,,,,,,,,,,,,,,,,,,,,,,,,,11728319.767,,,,,,,,,,,,,,,,,15348066.3469,,,-20888471.2049,,,,13727033.5515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14693603.0135,387399.47403,,,6052892.5764,,,,,,18249069.1828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9834688.978,,,,,,,,,,,,29457783.669,,,17436394.9432,-0.0,-6956386.5312,-0.0,-138922678.47503,-56293517.55365,-0.0
2016-06-29 00:00:00,,,,,,,7034361.3764,,,,,,,,,-12082680.4563,,,,,,,,,,,,,,,,-12828446.5278,,,,,,,,,,,,,,,,,,,,,,,,41267925.38121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2063170.84329,7473859.5239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9633546.45819,,3035216.30193,,,,,,,,,,,,,,,,,,24395214.1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5375071.03142,,,,,,9921550.8778,,,,,,,,,,,,,,,,13321673.685,,12039021.1412,,,,,,,,,,,,,,,,,,,,,,,,,,8665972.7707,,,,,,,,,,,,,,,,,,,,,,,,,-31151060.7584,,,,,,,,,,,7691119.9356,,,10446793.2579,,,,,,,,,,,,,,,,,,,,,7929152.2844,,,,,5358434.604,,,,,,,,,,,,,,,,,,,,,,,,,,,,12162918.0365,,,,,,,,,,,,,,,,,15729551.4533,,,-21539948.8491,,,,14119993.5432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15075852.9788,237767.21839,,,6166135.7285,,,,,,19331152.1241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11123991.7898,,,,,,,,,,,,30523570.7073,,,17898498.7028,-0.0,-7034361.3764,-0.0,-139254008.37531,-64113774.6306,-0.0
2016-06-30 00:00:00,,,,,,,7183385.4106,,,,,,,,,-12156886.2688,,,,,,,,,,,,,,,,-6477790.4339,,,,,,,,,,,,,,,,,,,,,,,,44641769.5523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4013553.8722,9354170.6434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9722556.687,,6212642.5709,,,,,,,,,,,,,,,,,,24447230.404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4244575.3203,,,,,,10006268.7558,,,,,,,,,,,,,,,,13301381.2701,,12370805.6009,,,,,,,,,,,,,,,,,,,,,,,,,,8500507.3631,,,,,,,,,,,,,,,,,,,,,,,,,-29092696.8951,,,,,,,,,,,7082949.4117,,,11055994.9455,,,,,,,,,,,,,,,,,,,,,7850451.2824,,,,,213260.05392,,,,,,,,,,,,,,,,,,,,,,,,,,,,12347356.1971,,,,,,,,,,,,,,,3341242.3854,,16174916.823,,,-22077011.8902,,,,14337102.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15801381.712,271404.6954,,,5978104.4496,,,,,,19600528.771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13002110.8171,,,,,,,,,,,,30468426.2366,,,18188660.688,-0.0,-7183385.4106,-0.0,-141327723.62321997,-83462979.59290001,-0.0
