Ticker,Date,Revision,Market cap,Volume
2474 TT,2013-04-01,0.076406815,3421.3205,38.34633205
2498 TT,2013-01-08,0.064612391,8458.8428,192.2401344
2501 JP,2013-02-11,-0.084099685,1393.2361,7.787395492
2502 JP,2013-02-14,-0.007633431,10387.6819,41.73277923
2503 JP,2013-02-15,0.414320462,12760.9303,39.68959624
2531 JP,2013-01-31,0,1881.2965,6.4408777
2542 TT,2013-03-22,0,1297.9355,3.332760344
2547 TT,2013-03-26,0,735.2282,7.33831306
257 HK,2008-03-12,0.311926606,1510.5536,3.369126914
2579 JP,2013-02-06,0.399400047,1784.101,5.821565766
2593 JP,2013-03-01,0.012270742,1821.2056,4.076292553
2600 HK,2013-03-28,-0.691943128,8374.1454,8.566059918
2603 TT,2013-04-01,-0.118512111,2084.4287,4.731523118
2607 HK,2013-03-27,-0.002386635,5731.7766,3.667547688
2607 JP,2013-02-08,-0.036948642,1142.7389,3.80538481
2609 TT,2013-03-27,-0.091194969,1322.8958,4.169794273
2610 TT,2013-04-02,-0.231243577,2009.9056,3.548807221
2618 TT,2013-03-27,-0.027083333,1955.5855,6.127841423
2628 HK,2013-03-28,-0.013035382,78051.5036,97.59842
2651 JP,2013-01-10,0.001738777,6911.7355,30.56799013
267 HK,2008-03-17,-0.007835052,9676.1616,16.79310181
2670 JP,2013-01-09,-0.011241089,3232.1625,7.550620122
2685 JP,2013-04-04,-0.004091799,1239.4094,6.055092532
2689 HK,2008-03-17,-0.213285042,3564.8367,12.7235956
27 HK,2012-08-27,0.032428022,11752.8042,24.3444057
270 HK,2012-03-19,0,4175.4061,4.829143987
2702 JP,2013-02-08,-0.068562256,3408.9757,5.306252674
272 HK,2008-04-17,-0.02962963,3846.4538,4.09344614
2727 HK,2013-03-29,-0.084805654,7433.8203,7.672089282
2768 JP,2013-02-05,0.085239642,1878.7254,15.77159437
2777 HK,2008-08-14,-0.175680921,5495.5549,17.47860128
2784 JP,2013-02-06,0.044061899,2526.3257,6.884906378
2801 JP,2013-02-06,0.003732348,3063.4825,11.56433155
2801 TT,2013-03-28,0,4276.3133,11.82517866
2802 JP,2013-01-31,-0.00315468,9226.0491,30.25902951
2809 JP,2013-01-10,-0.012,2107.6531,8.681489677
2811 JP,2013-01-25,0,1892.9866,4.263030083
2823 TT,2013-01-22,-0.008390542,2273.9059,15.53514482
2834 TT,2013-03-29,0,1541.9592,5.131300295
2866 HK,2013-03-26,-0.070175439,4279.9992,8.883810801
2871 JP,2013-02-05,-0.017607214,1583.2541,4.90503428
2875 JP,2013-01-31,0.014518345,3081.3092,16.71755803
2881 TT,2013-01-09,0.029538905,11512.5922,14.27065091
2882 TT,2013-01-10,0.009002251,11737.9153,16.50594958
2883 HK,2013-03-25,0.005089059,11307.2362,12.64749107
2883 TT,2013-04-01,-0.038461538,4347.3451,16.56399095
2884 TT,2013-01-08,-0.005159959,2772.2075,5.328580512
2885 TT,2013-01-08,0.009138381,5179.0129,8.252679699
2886 TT,2013-01-08,0.004823151,8998.8316,11.90077163
2887 TT,2013-01-09,0.020697168,2740.3501,6.942387117
2888 TT,2013-01-10,0.009395973,2379.6431,5.843692602
2890 TT,2013-03-18,0.024504084,3551.0888,12.60760714
2891 TT,2013-01-09,-0.035566584,7117.7955,17.05192183
2892 TT,2013-01-09,0.031408308,4923.4442,5.552251498
2897 JP,2013-02-01,-0.000331035,4469.3568,7.04692479
2899 HK,2013-03-28,-0.146520147,10882.3054,14.23918783
2903 TT,2013-04-02,-0.058232932,1240.0525,3.653930145
291 HK,2012-03-21,-0.031111111,9100.8535,8.183229195
2912 TT,2013-03-28,0.053282308,5738.7716,6.134566692
2914 JP,2013-02-01,0.030538058,62345.3411,93.07192924
2915 TT,2013-03-26,-0.093027849,1932.2243,7.995473517
293 HK,2008-03-05,-0.055626598,8255.232,13.97404036
297 HK,2008-03-28,0.172413793,6185.9099,18.70629468
3 HK,2008-03-26,-0.02,17012.0445,19.97526352
3003 JP,2013-02-04,0.038437979,3946.0913,30.82663335
3008 TT,2013-01-31,0.01354497,3548.6345,54.54639156
3034 TT,2013-01-31,0.015544621,2429.5696,8.060278697
3037 TT,2013-04-01,0.005728314,1606.0982,5.913579002
3044 TT,2013-02-26,0.006477591,1076.7854,5.037464602
3045 TT,2013-02-01,-0.020208605,12147.8445,12.64833633
3046 JP,2013-01-11,0.312553758,809.9367,11.60169269
3050 JP,2013-04-10,0.076751272,1136.1258,3.66854686
3064 JP,2013-01-29,0.043565348,941.785,10.92743049
308 HK,2008-04-08,0.185185185,2486.1607,6.435923948
3086 JP,2013-04-10,0.493668205,4462.342,24.56227073
3088 JP,2013-02-15,0.022075601,1310.553,5.760848339
3092 JP,2013-01-31,0.004736095,880.8215,17.32647009
3099 JP,2013-02-11,-0.000651799,3864.6194,14.59785303
3101 JP,2013-02-08,-0.073104316,1641.7621,26.75383741
3105 TT,2013-03-25,0.053229109,806.4356,5.910852473
3116 JP,2013-02-01,0.062844527,2328.0767,7.979844635
3149 TT,2013-04-01,-0.040109276,624.6403,6.536201279
316 HK,2008-03-05,-0.11970339,3651.3646,6.042302247
3189 TT,2013-01-29,0.008986589,1366.5233,4.793356713
322 HK,2013-03-18,-0.113707165,14383.8868,15.85897499
323 HK,2013-03-27,-0.6,2350.6378,4.52545481
3231 JP,2013-02-01,0.002745567,3477.6599,14.78451241
3231 TT,2013-03-27,-0.028410968,2512.5666,7.906719538
330 HK,2009-08-26,-0.057810894,9629.7516,33.89972353
3311 HK,2013-03-21,-0.008474576,5398.4676,8.065392915
3323 HK,2013-03-22,0.011940299,7622.0896,45.20482346
3328 HK,2013-03-28,0.026819923,57985.0015,22.27018049
3331 HK,2010-04-07,0.33125,610.7325,3.371781973
3337 JP,2007-10-09,-0.010980692,1347.3721,4.515838166
3339 HK,2008-03-26,-0.141791045,1029.8743,3.09846358
3349 JP,2013-01-11,0.024707232,2059.4916,9.064637838
3360 JP,2013-02-05,-0.020260404,1191.3732,12.75690841
3368 HK,2013-02-25,-0.097765363,1782.8341,3.292635558
3377 HK,2008-03-27,-0.112540193,4192.8532,8.883109281
338 HK,2013-03-28,0.021052632,5948.8538,8.853385645
3382 JP,2013-01-09,-0.002478707,26441.8449,73.95268078
3383 HK,2008-04-18,0.027363184,3935.6676,17.07939856
3391 JP,2013-03-13,0.001063371,2239.419,9.427877577
3401 JP,2013-02-04,-0.508329474,2148.4098,19.2969223
3402 JP,2013-02-07,-0.001404157,9179.1554,58.63570754
3405 JP,2013-02-05,0.003909599,4680.0824,18.52851041
3406 TT,2013-04-01,-0.156223176,634.0917,9.640781898
3407 JP,2013-02-05,-0.004756653,7880.881,33.39268129
3436 JP,2011-12-08,-7.42716498,2227.32,18.06168851
347 HK,2013-03-27,0.487179487,4022.2369,6.647062535
3481 TT,2013-02-27,1.312320917,4262.5928,58.89907861
358 HK,2013-03-27,-0.100789314,10579.7992,21.96877745
3618 HK,2013-03-22,0.043844857,4935.4664,7.73461123
3626 JP,2013-02-05,0.003375886,1246.8157,5.142536266
363 HK,2008-04-21,0.161988304,4254.5934,4.369699747
3632 JP,2013-02-12,-0.148393668,3410.181,96.28826147
3659 JP,2013-02-14,-0.001925546,3992.9149,10.582572
3673 TT,2013-03-07,0.008307771,6658.128,87.68110958
3765 JP,2013-02-15,0.70030581,1944.4624,74.70633896
3774 JP,2013-02-08,0,1117.0961,4.384990649
3833 HK,2009-08-21,0.23253012,1282.9609,3.766200255
3861 JP,2013-02-12,0.021189013,3367.2133,21.16106387
3865 JP,2013-02-15,-0.00862482,1067.7871,4.536712334
388 HK,2013-02-27,-0.052030457,20424.8275,70.96982127
3888 HK,2013-03-19,0,962.6766,5.1946868
3898 HK,2013-03-28,0.002592913,3072.7723,9.623528631
390 HK,2013-03-28,0.002645503,9814.7781,11.27007689
392 HK,2008-04-08,-0.050857843,4825.521,6.868682921
3941 JP,2013-02-01,-0.006519435,1332.7262,6.171028854
3968 HK,2013-03-28,0.03271028,42764.8705,28.79088603
3983 HK,2008-03-31,-0.01,2440.4698,4.82021562
3988 HK,2013-03-26,0.045174538,132381.0814,112.4901804
4 HK,2008-03-26,-0.014785609,13428.0329,9.504297529
4004 JP,2013-02-15,0.081233358,2155.0449,24.44213494
4005 JP,2013-02-04,-1.899857456,4830.0245,44.52282923
4021 JP,2013-02-05,0.008920269,2038.9449,12.01164447
4023 JP,2013-02-06,0.018975415,672.1096,3.276618357
4042 JP,2013-02-04,0.022648609,1532.2844,9.839657575
4043 JP,2013-02-08,10.21290081,806.7902,20.3836494
4061 JP,2013-02-07,0.03175339,1747.3377,7.190080218
4062 JP,2013-02-06,0.669739303,1997.7786,32.48776738
4063 JP,2013-01-29,0.013229224,26040.8667,93.27946603
4088 JP,2013-02-15,0.012373344,2435.5195,5.099066762
4091 JP,2013-02-07,0.152184025,2722.3757,9.471152365
4105 TT,2013-03-28,0.066129032,699.4396,5.581622998
4114 JP,2013-02-08,-0.138030845,1922.3874,8.098549197
4118 JP,2013-02-11,0.075081607,1849.0566,6.056792243
4151 JP,2013-01-31,0.090651045,5453.6496,12.21820235
4182 JP,2013-02-05,-0.099828857,3177.914,13.32724215
4183 JP,2013-02-05,-1.206252318,2323.271,31.24182804
4185 JP,2013-01-28,0.029340704,4720.3491,17.00492057
4186 JP,2013-02-05,0.039495986,896.87,3.883408918
4188 JP,2013-02-05,0.090040417,6815.9294,38.48654471
4202 JP,2013-02-07,0.033655782,2558.4658,8.389818621
4203 JP,2013-02-06,-0.062763019,1021.6389,3.9947936
4204 JP,2013-01-30,0.045229498,5040.3131,20.12059715
4205 JP,2013-02-06,0.069802998,1935.4648,9.784066309
4206 JP,2013-02-01,0.002334294,1123.428,4.71007688
4208 JP,2013-02-06,-0.130369406,2088.4499,20.63694371
4217 JP,2013-01-29,-0.05941324,2905.1758,9.847407023
4272 JP,2013-05-09,-0.00182893,2566.256,13.10286355
4307 JP,2013-01-31,0.006567799,4832.5464,8.133439668
4321 JP,2013-02-14,-0.356792144,581.8452,78.27935517
4324 JP,2013-02-11,0.081774668,7705.1717,22.24156212
4452 JP,2012-04-25,0.016823698,13814.9426,38.89123659
4502 JP,2013-02-05,0.028469823,39871.3566,117.5128554
4503 JP,2013-02-01,0.002566259,23767.3829,85.2317382
4506 JP,2013-01-31,0.034687003,5611.469,25.91065391
4507 JP,2013-02-04,0.077227495,6261.2147,31.39273339
4508 JP,2013-02-04,-0.034423421,7431.7802,16.20329161
4519 JP,2013-01-31,0.029994548,11172.823,21.70777124
4521 JP,2013-02-06,9.12E-05,1609.4846,3.946607803
4523 JP,2013-02-01,-0.084687405,12338.2596,48.42796363
4527 JP,2013-02-08,0.00471088,1431.6466,4.568855478
4528 JP,2013-02-04,-0.015249734,6192.1169,7.8902742
4530 JP,2013-01-10,0.032817731,4769.0348,6.34383726
4536 JP,2013-02-06,0.009272323,3239.564,7.348193063
4540 JP,2013-02-11,0.02100652,2323.4482,7.572496913
4541 JP,2013-02-13,-0.007227874,834.6797,3.255772034
4543 JP,2013-02-01,0.021499958,8316.2288,40.11808336
4544 JP,2013-02-06,0.013419109,2394.1189,6.560167776
4552 JP,2013-02-01,-0.017068803,569.0554,3.507663478
4555 JP,2013-02-11,-0.024377786,1648.9275,8.196569231
4568 JP,2013-01-31,-0.009670627,12017.4037,35.88478897
4569 JP,2013-02-04,0.006342075,1499.9234,4.048357738
4578 JP,2013-02-13,0.022540116,17639.7299,39.61071138
4581 JP,2013-01-31,-0.007816154,6227.7622,4.573100717
4612 JP,2013-02-05,0.038073191,2402.0652,13.21973345
4613 JP,2013-02-12,0.054923576,2824.1726,9.335820003
4661 JP,2012-10-31,0.053699503,12331.5711,39.15171122
4666 JP,2013-03-01,0.005656915,2761.9058,16.03761297
4676 JP,2012-11-01,-0.067677984,3434.0469,17.46565531
4680 JP,2013-02-11,0.018699554,543.3869,3.376028918
4684 JP,2013-01-25,0.026770228,2018.7694,4.774002799
4689 JP,2012-10-25,-0.003720741,21350.6263,36.47702199
4704 JP,2013-02-15,-0.002947288,4141.424,21.79092772
4732 JP,2013-02-13,-0.008629107,3550.7266,6.098909457
4739 JP,2013-02-04,-0.002005802,2725.1729,8.263924993
4751 JP,2013-02-01,-0.003692449,1371.0144,45.09571975
4755 JP,2013-02-15,-0.017912012,12129.5062,39.87089877
4768 JP,2013-02-04,0.048478474,2614.3925,7.189209924
4819 JP,2013-02-13,0,534.3635,7.833479448
489 HK,2008-04-16,-0.004901961,4466.5449,9.414874832
4901 JP,2013-01-30,0.028747593,10366.356,74.53573269
4902 JP,2013-02-01,0.028381216,4232.1247,39.722828
4904 TT,2013-01-11,0.001952648,8181.7027,14.87931937
4911 JP,2013-04-26,0.010147655,5678.1046,48.80998987
4924 JP,2013-03-11,-0.012936818,720.937,3.791794381
4927 JP,2013-02-14,-0.023970407,1723.0122,5.182557063
493 HK,2013-03-25,-0.153846154,1891.5787,8.81745074
4938 TT,2013-03-04,0.065564738,3006.6141,9.430610025
494 HK,2008-03-27,-0.098765432,14132.8865,16.57552338
4958 TT,2013-03-27,0.007292752,1654.3712,8.235105371
4960 TT,2013-03-20,-0.010395611,598.9677,6.537015867
4967 JP,2013-01-30,-0.01098393,2015.9479,3.693688725
4974 JP,2013-01-31,0.007513363,1664.8488,41.20488043
5002 JP,2013-02-15,1.285464481,2105.0834,8.767928109
5007 JP,2011-02-04,0.156638518,2820.4798,7.82858251
5012 JP,2012-05-16,0.07267059,5099.5456,8.8755379
5019 JP,2013-02-06,0.058218587,3409.822,7.470423768
5020 JP,2013-02-05,0.141843358,14128.4208,51.36033935
5101 JP,2013-02-14,0.181247574,2955.273,13.16975118
5108 JP,2013-02-19,0.177003162,22114.9283,80.15772616
5110 JP,2013-02-14,0.160493399,3633.8319,14.47243903
5196 JP,2011-11-11,0.046756176,511.4866,15.0615399
5201 JP,2013-02-08,-0.148237262,8415.724,53.52768534
5202 JP,2012-11-01,0.037451172,746.8299,8.682315241
5214 JP,2013-01-30,-0.219791754,2438.649,32.62468912
522 HK,2013-03-06,-0.234357968,5266.0864,6.564652177
5232 JP,2013-02-14,-0.017754725,1271.1398,16.09407016
5233 JP,2013-02-11,0.006810942,3309.6988,71.42402241
525 HK,2013-03-26,-0.01826484,3565.8995,3.831829211
5264 TT,2013-03-28,0.109692477,1636.4849,5.329522287
5301 JP,2013-02-13,0,885.2988,7.604868596
5332 JP,2013-02-01,0.154424597,2946.2797,9.997178154
5333 JP,2013-02-01,-0.149904085,3936.2928,15.87069323
5334 JP,2013-02-01,0.077232331,2839.2858,14.43145045
5347 TT,2013-02-05,0.085407516,1222.8417,5.398104123
5384 JP,2013-02-04,-0.251450328,522.827,4.412431267
5401 JP,2012-11-09,-1.140737041,20079.7375,84.15759567
5405 JP,2007-10-30,-0.007486209,24720.0235,171.8679326
5406 JP,2013-02-01,0.511158333,3972.0899,36.89215971
5407 JP,2007-10-31,-0.031153307,3781.5008,22.48285991
5411 JP,2013-01-31,0.299865718,13112.2355,84.4567392
5413 JP,2013-02-13,-1.470646217,857.5481,3.235462702
5444 JP,2013-02-01,-0.008085725,2054.6628,6.435116031
5463 JP,2013-02-07,0.115019409,2104.7629,4.950477239
5471 JP,2013-02-01,-0.116352781,1945.7513,7.505872797
5479 JP,2007-11-06,0,659.163,15.12005343
5481 JP,2013-01-31,-0.611728136,536.1582,3.362378456
5483 TT,2013-04-02,0,699.3711,9.020945565
5486 JP,2013-01-31,-0.061614191,3014.7344,16.90533217
551 HK,2013-03-28,0.032258065,5342.0091,3.876230943
552 HK,2008-09-08,-0.022326031,4054.9805,6.599919559
5534 TT,2013-03-29,0.106501391,817.1902,3.870304987
5541 JP,2013-02-14,0,1040.8434,15.06832992
563 HK,2007-08-28,0,1639.6595,17.27612159
5631 JP,2013-02-05,-0.146666688,2070.147,14.75618148
5701 JP,2007-11-15,-0.336363367,1062.7005,6.789289086
5706 JP,2013-02-11,0.02251946,1389.9449,8.958265794
5707 JP,2013-02-11,0.206888616,580.0394,5.358359331
5711 JP,2013-02-13,-0.010302725,4089.2189,34.28414446
5713 JP,2013-02-08,0.134859164,9331.9284,47.69040543
5714 JP,2013-02-11,0.018082762,2125.3441,13.12716321
5727 JP,2013-02-04,-0.622471175,646.1669,3.364478669
5801 JP,2013-02-07,0.043064421,1474.9063,13.48374766
5802 JP,2013-02-05,-0.015619327,8840.6175,39.6658148
5803 JP,2013-02-05,-0.323683543,1118.5635,6.288603854
5809 JP,2013-02-04,-0.079584337,585.2685,7.201904523
5871 TT,2013-01-24,0.052723693,2229.7272,11.95698293
5901 JP,2013-02-06,0,2642.4165,9.333800303
5929 JP,2013-01-31,0.041647264,1231.2859,4.697369801
5938 JP,2013-02-04,0.064748148,6998.8377,23.26726395
5947 JP,2013-02-08,0.015612657,3641.8827,11.09011589
5949 JP,2013-02-13,-0.019123795,1005.7325,9.162473744
5991 JP,2013-02-11,-0.00814919,2134.0982,11.51222196
6 HK,2008-03-06,0.017734554,12277.2117,12.59140388
6030 HK,2013-03-27,0.010695187,22869.4783,20.58913741
604 HK,2008-04-10,-0.017897092,1508.1569,4.025389353
606 HK,2008-04-16,0.087765957,2411.8319,3.937032426
6103 JP,2013-02-01,0.150253088,1275.1046,10.52081669
6104 JP,2013-02-01,0.041962507,763.8031,3.708865873
6113 JP,2013-02-13,0.160734279,2508.6997,15.80057723
6121 TT,2013-03-25,-0.040641158,1367.0568,5.718069363
6135 JP,2013-02-01,0.226058107,763.0325,10.02245408
6136 JP,2013-01-11,-0.215218665,1364.2803,4.993682039
6140 JP,2013-02-11,-0.013496411,551.5627,3.184666662
6141 JP,2013-02-04,0.575871049,1113.8266,6.35941773
6146 JP,2013-02-11,0.08574433,1847.7862,10.88080347
6147 TT,2013-03-19,0.022116301,1286.2499,7.399121807
6176 TT,2013-03-22,-0.01502233,1743.5866,10.90877019
6201 JP,2013-02-01,0.019312867,10668.8679,18.81239757
6239 TT,2013-03-27,-0.059076505,1319.038,10.54721376
6256 JP,2013-01-31,-0.088763174,834.337,5.638078801
6268 JP,2013-02-01,-0.062513677,2671.2092,15.56665771
6269 JP,2013-02-18,0.108861335,990.5932,3.795744917
6269 TT,2013-02-05,-0.043446063,637.1652,16.00442665
6271 TT,2013-01-22,0.240153453,609.7458,4.125521953
6273 JP,2013-02-13,0.030647728,11838.2197,40.00082039
6286 TT,2011-04-29,-0.090462973,995.427,11.55554162
6301 JP,2012-10-31,-0.032846597,20000.8929,120.1680121
6302 JP,2013-02-01,-0.032680095,2718.3737,27.36180725
6305 JP,2012-10-26,-0.109160396,3693.4334,21.41482435
6326 JP,2013-02-07,0.040380666,15318.7205,45.47660526
6349 JP,2013-01-31,0,638.9045,3.540033885
6361 JP,2013-02-11,-0.011568593,1623.9231,12.06157892
6366 JP,2013-02-08,-0.002362788,3059.3391,27.3554334
6367 JP,2013-02-13,0.106959682,11645.9777,76.52020038
6370 JP,2013-02-01,-0.029011162,2611.5113,12.98195494
6376 JP,2013-02-05,0.010216617,865.3842,3.956747923
6395 JP,2013-02-01,0.130683239,1149.9488,3.069354291
6412 JP,2013-02-11,0.016028663,1679.8059,3.983368296
6417 JP,2013-02-06,-0.070624196,3762.2027,9.641131122
6448 JP,2013-02-06,0.005229562,2800.3568,12.28535194
6457 JP,2013-02-06,0.031312034,1547.7818,3.261729452
6460 JP,2013-02-06,-0.0170198,4342.0015,17.773166
6465 JP,2013-02-12,-0.031327428,2121.6427,3.248038609
6471 JP,2013-02-05,0.096149884,4078.3958,20.58420381
6472 JP,2013-02-01,0.292263059,1533.3176,24.49541794
6473 JP,2013-02-01,0.09585252,3616.3628,19.40249081
6474 JP,2013-01-15,-0.028254211,941.5722,5.644962753
6479 JP,2013-02-04,-0.037674894,1315.6056,15.35867143
6481 JP,2013-02-13,0.173983496,2226.4028,18.46993405
6501 JP,2013-02-05,-0.061841764,29066.1015,178.9726358
6502 JP,2013-02-01,0.033267208,18837.9112,197.3927869
6503 JP,2013-02-04,-0.00297507,17926.2003,68.96914782
6504 JP,2013-02-01,0.119762671,1749.1272,9.57510424
6505 TT,2013-03-22,0.020491803,25591.9403,9.778413002
6506 JP,2013-01-24,0.042649399,2356.6175,26.91558113
6508 JP,2013-01-31,0,729.8804,3.710116704
656 HK,2008-03-25,0.037735849,4053.641,5.285175282
658 HK,2008-04-21,0.025974026,2041.4288,6.983519588
6586 JP,2013-01-31,0.077600802,6829.5108,30.22263501
6588 JP,2013-01-30,-0.013253846,1569.3451,6.027802073
6592 JP,2013-02-15,0.091209187,1820.8758,4.829255021
6594 JP,2013-01-25,-0.267918727,8491.1794,70.70339197
66 HK,2008-03-11,0.000788644,20783.5263,24.52505516
6645 JP,2013-01-31,0.015874269,5613.7208,16.78826298
6665 JP,2007-10-25,-0.192220252,4607.2855,61.68688053
6674 JP,2013-02-06,0.002468354,1467.8665,26.83318191
6701 JP,2013-02-01,0.223028956,6359.9626,61.92676408
6702 JP,2013-02-08,-0.487829164,9144.4814,62.46002014
6703 JP,2013-02-14,0.12986589,837.2266,18.18004941
6707 JP,2013-02-11,-0.018674782,510.0792,5.103725623
6723 JP,2012-10-30,0.017922687,1583.6202,5.261832181
6724 JP,2013-02-01,0.204897722,2017.2084,33.5877476
6727 JP,2013-01-31,0.248671055,1356.385,13.70329845
6752 JP,2013-02-04,0.133034977,15692.7561,202.2378545
6753 JP,2013-02-04,1.243646912,4055.8652,373.8616094
6754 JP,2013-02-01,-0.013167442,1842.6016,23.78981667
6755 JP,2013-01-28,-0.047856506,968.8725,6.300271835
6756 JP,2013-01-30,0.212619701,716.5733,3.276285996
6758 JP,2013-02-08,0.225138329,16560.9562,500.9321568
6762 JP,2013-02-01,-0.268501426,4803.0714,93.37847128
6767 JP,2012-02-03,0.252287077,723.7894,7.516331116
6770 JP,2013-01-31,-2.402549929,1059.5804,21.49280994
6773 JP,2013-02-13,-1.540398639,786.8215,31.47467598
6806 JP,2013-02-01,0.020856384,4763.2212,11.86348301
6807 JP,2013-01-24,0.017289946,628.5541,6.187189799
6816 JP,2013-01-31,0.028577448,631.1398,3.128091891
682 HK,2007-10-16,0.068322981,2357.2607,4.045323336
683 HK,2008-08-19,-0.016977277,6402.8731,9.262860232
6837 HK,2013-04-25,0.001655629,15961.6788,15.91339762
6841 JP,2013-02-11,-0.004142959,2864.3627,13.80627447
6845 JP,2013-02-06,-0.005733048,1566.5967,4.883196768
6849 JP,2013-02-06,-0.00421375,1491.8198,9.199452246
6856 JP,2013-02-14,0.032016683,1235.9139,4.468656981
6857 JP,2013-01-31,-0.243845509,2769.8742,53.33844147
6861 JP,2013-02-04,0.006990761,16701.7968,40.7395207
6869 JP,2012-11-07,-0.041596925,4761.4112,9.296496207
688 HK,2011-10-18,-0.013450757,12986.7622,73.09032032
69 HK,2008-04-01,0.047169811,7260.5884,6.358144973
6902 JP,2013-02-01,0.061141212,33436.7899,77.09005691
6923 JP,2013-01-31,0.026482363,2814.6261,10.10473664
6925 JP,2013-02-01,0.010237977,1510.4911,4.123312267
694 HK,2008-04-01,-0.127071823,3611.0103,11.71066766
6952 JP,2013-01-31,-0.002736982,2472.4923,24.00478216
6954 JP,2013-01-28,-0.092837804,38339.2215,230.9661521
6961 JP,2013-01-30,0.066174886,878.6771,3.451607431
6963 JP,2013-02-07,0.41338684,4114.5885,13.99030134
6965 JP,2013-02-05,-0.022885432,3157.3588,7.90012969
6967 JP,2013-02-01,0.19416765,1031.5868,8.265786832
697 HK,2008-04-16,0.055555556,1956.3715,7.513165897
6971 JP,2013-02-01,-0.034775669,17323.2002,82.87248318
6976 JP,2013-02-14,1.184467565,1143.2071,24.88289521
6981 JP,2013-02-01,0.093627036,13886.281,63.2374133
6988 JP,2013-02-01,0.097970908,9817.0742,65.19723796
6991 JP,2007-01-31,0.006837056,8286.6084,13.1764161
6995 JP,2013-01-31,0.176190402,1543.5713,7.099840185
6996 JP,2013-02-08,4.424508253,715.6658,5.223960117
700 HK,2012-11-14,-0.00693595,63948.7608,87.19367897
7003 JP,2013-02-06,0.328246568,1336.5653,10.6479376
7004 JP,2013-02-04,0,1247.3593,8.391871829
7011 JP,2013-02-06,0.128907571,19246.0048,118.004689
7012 JP,2013-01-31,0.107244297,5180.6157,41.2829731
7013 JP,2013-02-04,0.075121587,3802.722,31.8553126
7201 JP,2013-02-11,0.046736686,48107.2349,182.9918676
7202 JP,2013-02-11,-0.003656925,11251.3195,64.92662517
7203 JP,2013-02-06,0.084596546,167852.3367,461.2857833
7205 JP,2012-10-26,0.032452659,4169.6517,17.99345569
7211 JP,2013-02-05,-0.197720018,7601.4993,33.24200401
7224 JP,2013-02-01,0.111302017,665.7177,6.217988534
7239 JP,2013-02-11,-0.187014965,669.9188,3.207017222
7240 JP,2013-02-04,-0.052737259,2572.568,11.10861692
7242 JP,2013-02-11,0,968.8698,6.695225007
7246 JP,2013-02-12,0,544.0558,4.183190513
7248 JP,2012-05-14,0.000798774,1549.7489,6.339543896
7251 JP,2013-02-01,0.058406928,1028.8098,8.643041528
7259 JP,2013-02-01,0.023349736,9680.2546,38.59100218
7261 JP,2013-02-07,0.402908834,9085.1313,291.6858058
7262 JP,2011-08-01,0.017569832,7420.4982,22.41013549
7267 JP,2013-02-01,0.005794993,69517.7526,253.4546502
7269 JP,2013-02-08,0.01394371,14462.7661,64.13461376
7270 JP,2013-02-06,0.073758983,11487.8428,85.27489235
7272 JP,2013-02-14,-0.025931876,4238.1224,28.47434087
7274 JP,2013-01-31,-0.017684626,756.2767,3.87174781
7276 JP,2013-01-30,0.015861383,2404.7421,6.561887183
7278 JP,2013-01-31,-0.04001211,1087.4488,4.21197242
728 HK,2013-03-20,-0.021645022,40976.568,25.38904776
7282 JP,2013-02-01,0.026328909,3030.3821,11.81344557
7296 JP,2013-02-01,0.056243747,1133.2323,3.106797023
7309 JP,2013-02-13,0.057696801,6129.7562,8.877109133
7312 JP,2012-08-06,-0.054270262,1579.4481,4.882069851
7313 JP,2013-02-01,0.061052072,1314.1356,5.743062378
732 HK,2013-05-20,-0.04501383,1868.1344,6.244992979
7453 JP,2013-01-09,0.001624247,1625.5175,15.79858316
7459 JP,2013-02-01,-0.020955309,3100.3983,6.687457946
7518 JP,2013-01-30,-0.056087595,886.3841,8.136211444
753 HK,2013-03-26,-0.062868369,11785.788,9.673787955
7532 JP,2013-02-05,0.003458138,2976.3099,11.36434809
754 HK,2008-04-16,-0.061942517,2482.5067,4.320866117
7606 JP,2013-02-08,-0.042799367,978.0532,5.204894469
762 HK,2013-03-22,-0.006396588,31449.6176,41.61118289
763 HK,2013-03-28,-0.060851927,6365.2465,14.26262497
7649 JP,2013-01-08,0.009404095,2232.5141,6.086597948
7701 JP,2013-02-13,-0.051097706,1927.2344,12.56935139
7731 JP,2012-11-02,-0.061133043,10269.5832,66.04509175
7733 JP,2013-02-13,0.10609303,6334.2064,57.66677734
7735 JP,2013-02-11,-0.10825099,1169.2402,28.47779672
7740 JP,2013-02-05,-0.049408867,765.4943,3.747193551
7741 JP,2013-01-31,-0.032049375,8406.9309,36.87958103
7751 JP,2013-01-31,0.038190189,49574.9381,215.3270724
7752 JP,2013-02-01,0.041607964,8286.77,109.9032736
7762 JP,2013-02-13,-0.417509163,1781.962,12.22936221
7777 JP,2013-03-13,-0.011267391,569.4941,16.317869
7832 JP,2013-02-06,0.040916046,3108.857,18.30074623
7860 JP,2013-02-08,-0.088204755,1257.0088,13.51147642
7911 JP,2013-02-11,0.060276894,4388.7662,15.77588761
7912 JP,2013-02-08,0.086501458,5784.2669,21.83002399
7915 JP,2013-02-11,2.621360723,732.6093,10.21862222
7936 JP,2013-02-06,0.025018424,2776.6683,11.70781031
7951 JP,2013-02-07,-0.047033088,2166.1526,9.040861219
