,,,Announced Date,Listing date,Ticker,Issuer Name,Offer size,Offer shares,Offer price,Offer Type,Market Cap at Offer (M),Offer To 1st Open,Offer To 1st Close,Market cap,ADV,Bookrunner,listing_price,announce_price,discount,firstday_return,Broker_broad,Broker_core,abs_return,rel_return,holding,size,abs_pnl,rel_pnl
CTT PL,2014-09-04,2014-09-05,2014-09-04,2014-09-05,CTT PL,CTT-Correios de Portugal SA,443.551,47.2538,7.25,"ADDL,Secondary Share Offering,Accelerated Bookbuild,Government Exit",1408.42,2.31724143,3.172413826,1408.42,4.3763581388356645,"['Caixa Banco de Investimento SA', 'JP Morgan']",7.4398,7.8100000000000005,-0.07170294494238161,0.026179310344827567,True,True,0.026179310344827567,0.02678957809980509,1,875.2716277671329,22.91400757933817,23.448157630611135
BOK LN,2014-09-02,2014-09-02,2014-09-02,2014-09-02,BOK LN,Booker Group Ltd,322.759,156.622,125.0,"ADDL,Secondary Share Offering,Accelerated Bookbuild",0.0,2.0,0.8000000119,3889.9842,4.625691570732453,['JP Morgan'],134.5189,135.3,-0.07612712490761275,0.07615119999999997,True,True,0.013842449388551392,-0.0007369632644951274,2,925.1383141464905,12.806180290982553,-0.6817929521029163
PFG LN,2014-08-14,2014-08-19,2014-08-14,2014-08-19,PFG LN,Provident Financial PLC,200.231,5.9113,2030.0,"ADDL,Primary Share Offering,Accelerated Bookbuild",0.0,4.92610836,3.69458127,4845.3061,8.190891767957167,['JP Morgan'],2116.966,2070.0,-0.019323671497584516,0.04284039408866991,True,True,0.04211138065043696,0.03365741481049289,4,1638.1783535914335,68.98595222139497,55.136848380397176
SVI LN,2014-08-14,2014-08-14,2014-08-14,2014-08-14,SVI LN,Sole Realisation Co Plc,78.0905,12.0,390.0,"ADDL,Secondary Share Offering,PE Backed,PE Exit,Accelerated Bookbuild",0.0,4.794871807,5.128205299,1502.185,3.1038748716482747,['JP Morgan'],429.7249,429.5,-0.09196740395809078,0.10185871794871804,True,True,0.045860769230769316,0.05411529458128017,2,620.774974329655,28.469217841969055,33.59342060453592
RHK GR,2014-08-11,2014-08-11,2014-08-11,2014-08-11,RHK GR,RHOEN-KLINIKUM AG,87.7352,2.913,22.5,"ADDL,Secondary Share Offering,Accelerated Bookbuild",4162.38,1.288888931,0.8222222328,4162.38,10.204867982689619,"['Goldman Sachs', 'Joh Berenberg Gossler & Co KG']",23.1379,22.77,-0.011857707509881354,0.028351111111110994,True,True,0.013246760450643214,0.007821711969690615,2,1754.7040000000002,23.244143549785452,13.724789280064002
SKY LN,2014-07-25,2014-07-30,2014-07-25,2014-07-30,SKY LN,Sky Ltd,2304.85,156.132,870.0,"ADDL,Primary Share Offering,Accelerated Bookbuild",0.0,1.034482718,1.034482718,23190.8942,47.00596259616909,"['Barclays', 'Morgan Stanley']",879.5228,874.5,-0.005145797598627766,0.0109457471264367,True,True,0.0109457471264367,0.017624867275376932,1,5000.0,54.7287356321835,88.12433637688466
OTELLO NO,2014-06-26,2014-06-27,2014-06-26,2014-06-27,OTELLO NO,Otello Corp ASA,130.348,10.0,80.0,"ADDL,Primary Share Offering",1860.49,1.8125,2.25,1860.49,3.8235451717239424,"['ABG Sundal Collier Asa', 'DNB ASA', 'Goldman Sachs', 'Morgan Stanley']",81.6343,83.4,-0.04076738609112718,0.020428749999999996,True,True,0.020428749999999996,0.022080369607879513,1,764.7090343447885,15.622049685371096,16.885058120817558
IMG LN,2014-06-26,2014-06-27,2014-06-26,2014-06-27,IMG LN,Imagination Technologies Group,87.2275,25.0,205.0,"ADDL,Secondary Share Offering,VC Backed,VC Exit,Accelerated Bookbuild",934.024,6.146341324,2.975609779,934.024,4.943051546535122,"['Credit Suisse', 'Jefferies', 'JP Morgan']",205.4098,224.8,-0.08807829181494664,0.0019990243902439087,True,True,0.0019990243902439087,0.003650643998123426,1,988.6103093070245,1.9762561207513167,3.609064292154633
ENGI FP,2014-06-24,2014-06-25,2014-06-24,2014-06-25,ENGI FP,Engie SA,2056.39,75.0,20.18,"ADDL,Secondary Share Offering,Accelerated Bookbuild,Government Exit",66403.8,1.214071751,0.3716535866,66403.8,142.24626104249631,"['Bank of America Merrill Lynch', 'Citi', 'Goldman Sachs', 'Societe Generale']",20.274,20.81,-0.03027390677558861,0.00465807730426171,True,True,0.00465807730426171,0.014552104660486176,1,5000.0,23.290386521308548,72.76052330243088
ATCT NA,2014-06-23,2014-06-24,2014-06-23,2014-06-24,ATCT NA,Altice SA,1238.75,17.9,50.9,"ADDL,Primary Share Offering,Accelerated Bookbuild,Block",15417.7,0.9037297964,0.1768142879,15417.7,25.869149968344438,"['Deutsche Bank', 'Goldman Sachs']",50.669,53.0,-0.03962264150943395,-0.004538310412573687,True,True,-9.233791748541886e-05,0.01666928326082573,4,5000.0,-0.4616895874270943,83.34641630412864
SAL IM,2014-06-17,2014-06-25,2014-06-17,2014-06-25,SAL IM,Salini Impregilo SpA,762.974,138.74,3.7,"ADDL,Primary Share Offering,Secondary Share Offering,REG S,Rule 144A",0.0,-0.5405418277,-0.5405418277,2326.6616,1.8472583840517254,"['Intesa Sanpaolo', 'BNP Paribas', 'Equita SIM SpA', 'Goldman Sachs', 'Mediobanca', 'Natixis', 'UniCredit']",3.6433,3.7960000000000003,-0.025289778714436273,-0.015324324324324401,True,True,-0.013944703423760085,0.0018101605908444895,2,369.4516768103451,-5.151894062531124,0.6687668655835016
MERL LN,2014-06-12,2014-06-13,2014-06-12,2014-06-13,MERL LN,Merlin Entertainments PLC,615.356,100.0,366.0,"ADDL,Secondary Share Offering,PE Backed,PE Exit,Block",6293.14,-2.049180269,-2.049180269,6293.14,2.0289406306996405,"['Deutsche Bank', 'Morgan Stanley']",360.4113,366.8,-0.0021810250817885235,-0.015269672131147605,True,True,-0.015269672131147605,-0.014831219867637802,1,405.78812613992807,-6.196251640869469,-6.018332918458015
KGX GR,2014-06-10,2014-06-10,2014-06-10,2014-06-10,KGX GR,KION Group AG,332.216,7.5,32.7,"ADDL,Secondary Share Offering,PE Backed,PE Exit,Accelerated Bookbuild",0.0,1.070334077,-1.192662835,4435.0749,2.065072569555483,['Goldman Sachs'],33.7119,33.105,-0.012233801540552647,0.03094495412844034,True,True,-0.00679792722867778,-0.0016189191769083733,2,413.0145139110966,-2.8076426099553617,-0.6686371169121644
BOSS GR,2014-05-27,2014-05-28,2014-05-27,2014-05-28,BOSS GR,HUGO BOSS AG,545.899,3.95,101.5,"ADDL,Secondary Share Offering,PE Backed,PE Exit,Accelerated Bookbuild",9712.3,1.251231551,1.477832556,9712.3,18.025831486877102,['Morgan Stanley'],103.0448,102.53,-0.010045840241880488,0.015219704433497405,True,True,0.015219704433497405,0.014615564223651178,1,3605.1662973754205,54.86956547966011,52.69153955623318
PNDORA DC,2014-05-22,2014-05-23,2014-05-22,2014-05-23,PNDORA DC,Pandora A/S,943.907,13.0,397.0,"ADDL,Secondary Share Offering,PE Backed,PE Exit,Accelerated Bookbuild",9285.49,0.2518891692,1.687657475,9285.49,55.80261735478993,"['Danske Andelskassers Bank A/S', 'Goldman Sachs']",397.5367,413.2,-0.039206195546950595,0.0013518891687658297,True,True,0.0013518891687658297,-0.0035577145179856995,1,5000.0,6.759445843829148,-17.7885725899285
VNA GR,2014-05-19,2014-05-20,2014-05-19,2014-05-20,VNA GR,Vonovia SE,802.035,30.0,19.5,"ADDL,Secondary Share Offering,Accelerated Bookbuild",6411.79,2.74358964,4.615384579,6411.79,2.826224340023908,"['Bank of America Merrill Lynch', 'JP Morgan']",20.0401,20.66,-0.056147144240077496,0.027697435897435785,True,True,0.027697435897435785,0.029580776065895487,1,565.2448680047816,15.655833497916989,16.720381862846097
SY1 GR,2014-05-13,2014-05-15,2014-05-13,2014-05-15,SY1 GR,Symrise AG,549.918,11.15,36.0,"ADDL,Primary Share Offering,Accelerated Bookbuild",6381.94,5.027777672,3.513888836,6381.94,15.280724836926579,['JP Morgan'],37.7275,37.08,-0.029126213592232997,0.04798611111111106,True,True,0.04698516643824968,0.0593975488190579,3,3056.144967385316,143.5934799520182,181.5275198983874
BAB LN,2014-05-07,2014-05-07,2014-05-07,2014-05-07,BAB LN,Babcock International Group PL,95.8271,4.7071,1200.0,"ADDL,Primary Share Offering,Rump Placement",0.0,2.583333254,1.25,10418.7678,32.78368484738152,"['Jefferies', 'JP Morgan']",1221.016,1225.0,-0.020408163265306145,0.017513333333333492,True,True,0.017513333333333492,0.014376616282355537,1,1916.542,33.565038893333636,27.553388923018243
SGO FP,2014-05-06,2014-05-07,2014-05-06,2014-05-07,SGO FP,Cie de Saint-Gobain,1403.64,24.0,42.0,"ADDL,Secondary Share Offering,Accelerated Bookbuild",32459.2,1.083333373,1.666666627,32459.2,102.21519036296051,"['Bank of America Merrill Lynch', 'JP Morgan']",42.0548,43.665,-0.03813122638268629,0.0013047619047619197,True,True,0.0013047619047619197,-0.0018319551462160355,1,5000.0,6.523809523809598,-9.159775731080178
SRP LN,2014-05-01,2014-05-07,2014-05-01,2014-05-07,SRP LN,Serco Group PLC,269.957,49.9329,320.0,"ADDL,Primary Share Offering",2969.53,10.75,10.40625,2969.53,14.267389759490168,"['Bank of America Merrill Lynch', 'JP Morgan']",353.4625,340.0,-0.05882352941176472,0.10457031249999993,True,True,0.08551321678132462,0.07400349922075722,3,2853.477951898034,244.01007868138677,211.16735338973407
RSA LN,2014-04-10,2014-04-15,2014-04-10,2014-04-15,RSA LN,RSA Insurance Group PLC,94.242,59.7411,94.0,"ADDL,Primary Share Offering,Top Up Placement",0.0,-0.8510638475,-1.489361644,8077.0128,49.35606564404955,"['Bank of America Merrill Lynch', 'JP Morgan']",92.8363,94.95,-0.010005265929436624,-0.01237978723404265,True,True,0.014396603550642872,-0.007520069973706689,6,1884.8400000000001,27.135294236393715,-14.174128689241316
APR LN,2014-04-10,2014-04-11,2014-04-10,2014-04-11,APR LN,APR Energy Ltd,74.2436,5.6,790.0,"ADDL,Secondary Share Offering,Accelerated Bookbuild",1247.3,-1.139240503,-0.2531645596,1247.3,2.2226983343207998,['Goldman Sachs'],788.9775,830.0,-0.048192771084337394,-0.0012943037974684213,True,True,-0.0012943037974684213,0.010225395776886304,1,444.53966686416,-0.5753693789476292,4.545594032211226
FAGR BB,2014-04-08,2014-04-08,2014-04-08,2014-04-08,FAGR BB,Fagron,403.854,8.3638,35.0,"ADDL,Secondary Share Offering,PE Backed,PE Exit,Accelerated Bookbuild",1516.18,2.45714283,5.428571224,1516.18,5.281798173892644,"['JP Morgan', 'Banque Degroof Petercam SA']",38.2218,37.3,-0.06166219839142084,0.09205142857142867,True,True,0.028640162733597263,0.029329805119123087,2,1056.3596347785287,30.254311845260435,30.982822223762287
SPD LN,2014-04-07,2014-04-08,2014-04-07,2014-04-08,SPD LN,Sports Direct International PL,338.783,24.0,850.0,"ADDL,Secondary Share Offering,Accelerated Bookbuild",8515.04,-4.588235378,-3.411764622,8515.04,25.265588653802496,['Goldman Sachs'],813.9239,893.5,-0.0486849468382764,-0.04244247058823525,True,True,-0.04244247058823525,-0.03983415977551574,1,5000.0,-212.21235294117625,-199.1707988775787
RXL FP,2014-04-02,2014-04-03,2014-04-02,2014-04-03,RXL FP,Rexel SA,697.719,26.8882,18.85,"ADDL,Secondary Share Offering,Accelerated Bookbuild",7329.88,0.7957539558,1.299732685,7329.88,15.378763487607312,"['Goldman Sachs', 'UBS']",18.9181,19.405,-0.02860087606287043,0.003612732095490623,True,True,0.013186504861220305,-0.0002615437762663042,2,3075.7526975214623,40.55842789777823,-0.804443975371035
SMP LN,2014-04-02,2014-04-03,2014-04-02,2014-04-03,SMP LN,St Modwen Properties PLC,52.255,8.2665,380.0,"ADDL,Secondary Share Offering,Accelerated Bookbuild",0.0,2.368421078,1.421052575,1455.3905,1.684062235559125,"['JP Morgan', 'Numis']",382.5418,397.0,-0.04282115869017633,0.006688947368421072,True,True,0.006688947368421072,0.0006308131231778091,1,336.812447111825,2.252920731760103,0.21246571168777098
GALP PL,2014-03-27,2014-03-28,2014-03-27,2014-03-28,GALP PL,Galp Energia SGPS SA,965.543,58.051,12.1,"ADDL,Secondary Share Offering,Accelerated Bookbuild",13800.4,2.851236343,3.595037937,13800.4,19.222601062493805,"['Goldman Sachs', 'Mediobanca']",12.3962,12.475,-0.030060120240480992,0.024479338842975373,True,True,0.024479338842975373,0.012136299353545876,1,3844.520212498761,94.11131297042485,46.65824816964277
LLOY LN,2014-03-25,2014-03-26,2014-03-25,2014-03-26,LLOY LN,Lloyds Banking Group PLC,6932.4,5555.41,75.5,"ADDL,Secondary Share Offering,Accelerated Bookbuild,Government Exit",89275.5,-0.6622516513,-0.1589404047,89275.5,184.349436055593,"['Bank of America Merrill Lynch', 'JP Morgan', 'Morgan Stanley', 'UBS']",75.4255,79.11,-0.04563266338010363,-0.000986754966887382,True,True,-0.000986754966887382,-0.011814620007705834,1,5000.0,-4.93377483443691,-59.07310003852917
ARW LN,2014-03-19,2014-03-19,2014-03-19,2014-03-19,ARW LN,Arrow Global Group PLC,159.69,41.7124,230.0,"ADDL,Secondary Share Offering,Accelerated Bookbuild",667.664,-2.173913002,0.0,667.664,1.1915781835070847,"['Goldman Sachs', 'Jefferies']",234.7246,235.0,-0.021276595744680882,0.020541739130434777,True,True,-0.0022287186943149573,-0.007215416443762557,2,238.31563670141696,-0.5311385146640197,-1.7195465638611473
BMPS IM,2014-03-18,2014-03-19,2014-03-18,2014-03-19,BMPS IM,Banca Monte dei Paschi di Sien,465.83,1400.0,0.239,"ADDL,Secondary Share Offering,Accelerated Bookbuild",3886.86,-0.5857709646,-0.3347249627,3886.86,90.68275054837268,['Morgan Stanley'],0.2439,0.246,-0.028455284552845517,0.020502092050209253,True,True,0.47405618259073723,0.3690241278612345,60,5000.0,2370.2809129536863,1845.1206393061725
PNDORA DC,2014-03-13,2014-03-13,2014-03-13,2014-03-13,PNDORA DC,Pandora A/S,837.557,13.0,347.0,"ADDL,Secondary Share Offering,PE Backed,PE Exit,Accelerated Bookbuild",0.0,0.4322766662,0.5187320113,8682.0169,51.910543931884064,"['JP Morgan', 'Goldman Sachs', 'Nordea Bank Abp']",362.0074,359.3,-0.03423323128305045,0.043248991354466915,True,True,0.0031758787200240057,0.02280214204001152,2,5000.0,15.879393600120029,114.0107102000576
VEC LN,2014-03-13,2014-03-13,2014-03-13,2014-03-13,VEC LN,Vectura Group PLC,86.5248,33.5653,155.0,"ADDL,Primary Share Offering,Accelerated Bookbuild",1029.96,1.290322542,-1.935483813,1029.96,1.9232037205420154,"['JP Morgan', 'Peel Hunt LLP']",157.7169,157.25,-0.014308426073131986,0.01752838709677418,True,True,0.007604516129032124,0.02753316556440888,2,384.64074410840306,2.925006742455269,10.590377290354091
ADEN SW,2014-03-12,2014-03-13,2014-03-12,2014-03-13,ADEN SW,Adecco Group AG,2470.83,30.2133,71.5,"ADDL,Secondary Share Offering,Accelerated Bookbuild",0.0,1.818181872,2.167832136,17014.8821,43.67833852753215,['Goldman Sachs'],72.8681,78.6,-0.0903307888040712,0.019134265734265687,True,True,0.019134265734265687,0.03411407300625746,1,5000.0,95.67132867132844,170.5703650312873
ACA LN,2014-03-10,2014-03-11,2014-03-10,2014-03-11,ACA LN,Acacia Mining PLC,187.661,41.0,275.0,"ADDL,Secondary Share Offering,Accelerated Bookbuild",0.0,-7.636363506,-5.454545498,2102.9252,4.783434750268002,"['JP Morgan', 'RBC Capital Markets', 'UBS']",260.8075,308.1,-0.10743265173644923,-0.05160909090909094,True,True,-0.05160909090909094,-0.051531491072050684,1,956.6869500536004,-49.373743776857204,-49.299505025434506
TCH FP,2014-03-10,2014-03-11,2014-03-10,2014-03-11,TCH FP,Technicolor SA,163.408,26.0,4.53,"ADDL,Secondary Share Offering,Accelerated Bookbuild",0.0,-0.1986801177,-1.324507833,2221.6904,7.299121220661441,['Morgan Stanley'],4.5387,4.77,-0.05031446540880491,0.001920529801324511,True,True,0.001920529801324511,0.001998129638364876,1,1459.8242441322882,2.803635965552088,2.916918089004328
JUP LN,2014-03-04,2014-03-04,2014-03-04,2014-03-04,JUP LN,Jupiter Fund Management PLC,328.848,48.5798,406.0,"ADDL,Secondary Share Offering,PE Backed,PE Exit,Accelerated Bookbuild",0.0,1.502463102,-0.04926108196,3271.508,3.581776803913227,['JP Morgan'],427.1991,428.7,-0.05295078143223697,0.052214532019704496,True,True,0.0050603141316576394,-0.020575196305540167,2,716.3553607826454,3.6249831554571275,-14.73915217262898
VNA GR,2014-02-28,2014-03-05,2014-02-28,2014-03-05,VNA GR,Vonovia SE,708.35,27.0,19.0,"ADDL,Primary Share Offering,Secondary Share Offering,Accelerated Bookbuild",0.0,3.147368431,2.947368383,6112.7934,1.1711010892603007,"['Bank of America Merrill Lynch', 'JP Morgan']",19.4388,19.742,-0.03758484449397226,0.02309473684210528,True,True,0.02309473684210528,0.02320952068181592,1,234.22021785206016,5.409254294393898,5.436138990336821
IRV LN,2014-02-28,2014-03-05,2014-02-28,2014-03-05,IRV LN,Interserve PLC,125.137,12.8978,580.0,"ADDL,Primary Share Offering,Accelerated Bookbuild",1377.77,8.27586174,8.448275566,1377.77,1.6569404662619445,"['JP Morgan', 'Numis']",626.5848,607.5,-0.04526748971193417,0.08031862068965512,True,True,0.08129520354879727,0.09627676749824365,4,331.38809325238896,26.94026249460077,31.90497440574654
BKIA SM,2014-02-27,2014-02-28,2014-02-27,2014-02-28,BKIA SM,Bankia SA,1788.38,863.8,1.51,"ADDL,Secondary Share Offering,Accelerated Bookbuild,Government Exit",0.0,-1.52317822,-2.317880154,24950.4256,126.49304650477558,"['Deutsche Bank', 'Morgan Stanley', 'UBS']",1.5142,1.58,-0.044303797468354444,0.0027814569536424028,True,True,0.0027814569536424028,-0.0017768440026757482,1,5000.0,13.907284768212014,-8.88422001337874
DLG LN,2014-02-26,2014-02-27,2014-02-26,2014-02-27,DLG LN,Direct Line Insurance Group PL,1851.86,423.232,263.0,"ADDL,Secondary Share Offering,Accelerated Bookbuild,Government Exit",6581.44,-1.825095057,0.5703421831,6581.44,11.93141026966139,"['Goldman Sachs', 'Morgan Stanley', 'UBS']",262.7519,263.0,0.0,-0.0009433460076045952,True,True,-0.0009433460076045952,0.0032654215699556843,1,2386.2820539322784,-2.2510896485955083,7.792216890908615
STB NO,2014-02-25,2014-02-26,2014-02-25,2014-02-26,STB NO,Storebrand ASA,539.995,90.4582,36.0,"ADDL,Secondary Share Offering,Accelerated Bookbuild",2673.16,5.055555344,4.166666508,2673.16,10.565270308388213,"['Bank of America Merrill Lynch', 'Morgan Stanley', 'Pareto Securities']",37.8786,37.14,-0.030694668820678506,0.05218333333333325,True,True,0.05218333333333325,0.05512555307819311,1,2113.0540616776425,110.26620445187812,116.48327383410242
TUI1 GR,2014-02-19,2014-02-20,2014-02-19,2014-02-20,TUI1 GR,TUI AG,716.105,39.6594,13.13,"ADDL,Secondary Share Offering,Accelerated Bookbuild",0.0,-0.6092925668,-0.685454011,4659.5763,18.93350429301822,['Goldman Sachs'],13.0179,13.42,-0.0216095380029806,-0.008537699923838682,True,True,-0.008537699923838682,-0.008790840144294876,1,3786.7008586036445,-32.32971563210021,-33.28828192224879
CRST LN,2014-02-11,2014-02-12,2014-02-11,2014-02-12,CRST LN,Crest Nicholson Holdings plc,152.692,25.1427,369.0,"ADDL,Secondary Share Offering,Accelerated Bookbuild",1537.71,1.571815729,3.197831869,1537.71,2.1109539566472266,"['Barclays', 'JP Morgan']",375.5069,380.7,-0.030732860520094496,0.01763387533875327,True,True,0.01763387533875327,0.011845920524448772,1,422.19079132944535,7.444859783473033,5.001238560242745
LEG GR,2014-01-22,2014-01-23,2014-01-22,2014-01-23,LEG GR,LEG Immobilien AG,874.018,15.1761,42.5,"ADDL,Secondary Share Offering,Accelerated Bookbuild",0.0,1.905882359,2.564705849,3014.372,4.456480118587064,['Goldman Sachs'],43.2469,42.0,0.011904761904761862,0.01757411764705874,True,True,0.01757411764705874,0.028423711620282344,1,891.2960237174128,15.66374117916547,25.333941146448073
ALM SM,2014-01-22,2014-01-23,2014-01-22,2014-01-23,ALM SM,Almirall SA,138.525,8.7,11.75,"ADDL,Secondary Share Offering,Accelerated Bookbuild",2779.79,-0.1702127606,-1.276595712,2779.79,3.951483640342601,['Goldman Sachs'],11.7718,12.39,-0.051654560129136495,0.0018553191489363297,True,True,0.0018553191489363297,0.012704913122159933,1,790.2967280685202,1.4662526529272528,10.040651270837802
SVI LN,2014-01-15,2014-01-16,2014-01-15,2014-01-16,SVI LN,Sole Realisation Co Plc,137.399,20.0,420.0,"ADDL,Secondary Share Offering,Accelerated Bookbuild",1616.59,1.285714269,1.833333373,1616.59,1.6319407925500806,['JP Morgan'],426.7752,466.0,-0.09871244635193133,0.016131428571428463,True,True,0.016131428571428463,0.021988609298274397,1,326.3881585100161,5.265107265564397,7.1768216970599985
MATAS DC,2014-01-09,2014-01-10,2014-01-09,2014-01-10,MATAS DC,Matas A/S,216.23,7.9182,150.0,"ADDL,Secondary Share Offering,PE Backed,PE Exit,Accelerated Bookbuild",1120.59,2.333333254,2.333333254,1120.59,4.34434771420176,"['Carnegie', 'Morgan Stanley', 'Nordea Bank Abp']",154.278,150.5,-0.0033222591362126463,0.02851999999999988,True,True,0.02851999999999988,0.02402523256942768,1,868.869542840352,24.78015936180673,20.874792839231763
KGX GR,2014-01-07,2014-01-07,2014-01-07,2014-01-07,KGX GR,KION Group AG,429.451,10.6814,29.5,"ADDL,Secondary Share Offering,Accelerated Bookbuild",0.0,1.101694942,2.813559294,4057.2034,2.180035706268668,['Goldman Sachs'],30.5236,30.1,-0.019933554817275767,0.034698305084745806,True,True,0.018279519606156258,0.004974738491240416,2,436.0071412537336,7.970001086971765,2.1690215080506454
