,1287366D CN,SAP CN,1374430D CN,1413355D CN,1413620D CN,1457122D CN,1480640D CN,1641774D CN,9944556D CN,9991111D CN,AAV CN,ABX CN,AC CN,ACQ CN,AD CN,ADVZ CN,AFN CN,AGI CN,AGT CN,AKG CN,ALA CN,ANV CN,AOI CN,APHA CN,AQN CN,ARX CN,ATD/B CN,ATP CN,ATZ CN,AVO CN,AVR CN,BAM/A CN,BBD/B CN,BCB CN,BCE CN,BCM CN,BDI CN,BIR CN,BNK CN,BNP CN,BNS CN,BTE CN,BXE CN,CCL/B CN,CEU CN,CGA CN,CHR CN,CIX CN,CJ CN,CJR/B CN,CLT CN,CNE CN,CPG CN,CPX CN,CR CN,CRON CN,CSU CN,CUS CN,CVE CN,CWB CN,DGC CN,DH CN,DHX CN,DML CN,DOL CN,DOO CN,DRM CN,DSG CN,ECA CN,EDV CN,EFN CN,EFX CN,EIF CN,ELR CN,EMA CN,ENB CN,ENF CN,ERF CN,FFH CN,FGE CN,FIH/U CN,FM CN,FNV CN,FRU CN,FSZ CN,FTS CN,FVI CN,GBG CN,GEI CN,GOOS CN,GRO CN,GS CN,GTE CN,GTII CN,GUD CN,GUY CN,GXO CN,H CN,HBC CN,HBM CN,HSE CN,IAG CN,IAU CN,IE CN,IFP CN,IMG CN,IPL CN,IVN CN,K CN,KEL CN,KEY CN,LABS CN,LB CN,LEAF CN,LEG CN,LIM CN,LRE CN,LSG CN,LSPD CN,MAG CN,MBT CN,MEG CN,MFI CN,MFL CN,MNW CN,MTL CN,NA CN,NG CN,NGD CN,NKO CN,NML CN,NPI CN,NVA CN,OGC CN,OPT CN,OR CN,ORA CN,OSB CN,OTEX CN,P CN,PDL CN,PEY CN,PG CN,PGF CN,PKI CN,PONY CN,POU CN,PPL CN,PRU CN,PRY CN,PSK CN,PSN CN,PTM CN,PVG CN,PXT CN,PXX CN,QEC CN,QTRH CN,RMX CN,RNW CN,RR CN,RRX CN,SBB CN,SCL CN,SES CN,SGR/H CN,SGY CN,SHOP CN,SIA CN,SII CN,SIS CN,SJ CN,SMF CN,SNM CN,SPB CN,SPE CN,SSL CN,STEP CN,STLC CN,STP CN,SU CN,SVI CN,SVM CN,TA CN,TCN CN,TCW CN,TD CN,TDG CN,TET CN,TGL CN,THO CN,TKM CN,TOG CN,TOU CN,TOY CN,TRP CN,TSGI CN,TXG CN,U CN,VEN CN,VET CN,VII CN,VSN CN,WCP CN,WEED CN,WEF CN,WPM CN,WSP CN,WSX CN,XRC CN,YRI CN,ZZZ CN,SPTSX60 Index,PT1 Index
2012-09-17 00:00:00,8.32,18.1096,21.94,6.52,8.4876,1.1,3.79,5.37,24.2561,44.0023,3.64,37.6683,1.16,10.4518,14.9783,1550.0558,24.4722,17.6007,12.9055,3.88,21.4489,37.23,9.25,1.0,4.7620000000000005,16.9811,14.648,11.1363,,8.75,0.79,19.6659,3.5354,6.6628,30.101,3.31,16.7541,6.1676,3.24,12.2191,39.8914,41.2822,244.8,7.0196,2.9524,2.5300000000000002,2.0274,17.1074,,13.1395,18.99,4.6,30.1747,13.3805,7.65,,93.492,6.232,29.672,23.9982,27.77,16.7815,1.4577,1.41,9.4956,,,8.71,19.7632,22.0,4.4729,10.7486,16.1356,2.05,25.4342,28.9986,15.7724,12.7893,321.321,14.2,,21.4178,50.6657,12.8021,5.2898,25.1553,5.55,0.08,14.8445,,1.87,7.8654,5.26,38.64,,3.58,4.7835,,,9.5418,21.997700000000002,23.6614,0.375,13.02,5.79,14.562,14.2147,,9.7539,,17.0848,,33.1154,,7.5,1.53,3.6218,0.97,,11.67,27.7824,39.45,10.052,13.368,2.63,16.9943,27.7108,5.55,12.01,10.38,1.45,12.5793,4.5,2.8097,48.3614,,47.1868,11.904,12.4797,5.42,775.391,15.5299,6.27,5.4824,12.6596,10.53,24.9527,19.8189,2.8247,1.92,,15.5434,116.0,13.22,4.7,3.71,0.8,4.1323,607.8712,,4.99,2.34,3.34,37.2262,8.6284,1.04,5.6444,,8.1758,3.5794,1.278,13.575099999999999,3.85,0.4292,6.1778,2.0714,10.5,,,1.46,27.6764,0.1965,5.7369,10.7601,4.5525,11.6906,31.5677,6.1731,23.1399,9.7421,18.8834,3.49,9.9956,27.8876,,33.6803,3.9,20.0,5.46,13.05,31.2537,,8.7953,5.5238,0.5,0.8318,34.2914,17.626,9.86,1.76,16.4195,,713.07,713.3
2012-09-18 00:00:00,8.65,18.1096,21.91,6.52,8.3242,1.1,3.77,5.34,24.3068,45.2931,3.68,37.5766,1.16,10.1995,14.902,1550.0558,23.7657,17.8072,12.9894,3.85,22.0372,37.32,9.48,1.0,4.726,17.082,14.6191,11.191,,8.46,0.76,19.7059,3.4787,6.6285,30.369,3.35,16.3578,6.0376,3.18,12.0802,39.7577,40.2633,233.4,7.0028,2.9388,2.65,2.0486,16.8464,,13.497,18.81,4.45,30.2437,13.4126,7.55,,93.816,6.2477,29.278,23.901,27.46,16.9555,1.5518,1.67,9.3491,,,8.74,19.4361,21.4,4.5017,10.7571,16.0614,1.9,25.2509,28.8417,15.8214,12.7131,318.117,14.2,,21.0095,51.1536,12.8538,5.3608,25.1245,5.5,0.08,14.9689,,1.8399999999999999,7.8335,5.24,38.64,,3.43,4.5999,,,9.3861,21.8505,23.7109,0.475,12.81,5.65,14.7538,14.1353,,9.7834,,17.2741,,33.0581,,7.49,1.49,3.6129,0.97,,11.87,27.7,39.39,10.2065,13.368,2.65,16.9145,27.7367,5.6899999999999995,12.17,10.06,1.69,12.3492,4.36,2.8665000000000003,49.1478,,46.991,11.5115,12.4277,5.49,740.8439,15.7335,6.27,5.3748000000000005,12.478,10.3,25.4122,19.698,2.9428,1.8399999999999999,,15.5725,110.0,13.61,4.57,3.61,0.78,4.1323,599.7663,,5.3,2.2800000000000002,3.43,37.3802,8.3542,1.04,5.5904,,8.1362,3.594,1.278,13.5727,4.0068,0.4247,6.2444,1.4718,10.93,,,1.46,27.2778,0.1965,5.9477,10.6664,4.5934,11.5879,31.5251,6.2179,23.2749,9.7929,19.653,3.517,9.8845,28.1761,,33.6729,3.8,20.4,5.4,13.05,30.6451,,8.8979,5.3733,0.5,0.8473,34.7973,17.7404,9.86,1.6800000000000002,16.5802,,711.16,712.6
2012-09-19 00:00:00,9.0,18.2662,21.9,6.52,8.316,1.1,3.83,5.95,24.2646,45.3458,3.66,38.1723,1.23,10.1747,15.0356,1550.0558,23.8411,18.0325,13.0732,3.79,22.5387,37.1,10.09,1.0,4.7836,17.0892,14.5163,11.3083,,8.5,0.78,19.5802,3.4409,6.6371,30.2,3.44,16.3429,6.1119,3.12,12.2483,39.8171,39.7292,229.2,6.9022,2.9305,2.71,2.0433,16.8837,,13.646,18.95,4.45,30.0436,13.5605,7.27,,93.807,6.4762,29.034,23.9496,27.45,17.0383,1.4859,1.6,9.4457,,,8.68,19.4096,21.8,4.509,10.6807,16.2718,1.9,25.2656,28.6101,16.0666,12.667300000000001,318.494,14.2,,21.3206,52.4003,12.8538,5.3608,25.4471,5.63,0.08,14.9885,,1.8,7.7059999999999995,5.09,38.64,,3.49,4.5748,,,9.7752,21.8178,23.6696,0.485,12.81,5.6899999999999995,15.0989,14.1536,,9.9971,,17.4635,,33.2013,,7.25,1.55,3.6218,0.95,,11.85,27.6753,39.17,10.1156,13.368,2.64,16.9508,27.8441,6.02,12.14,9.93,1.8900000000000001,12.5928,4.1,2.8759,49.1478,,46.991,11.4371,12.6265,5.01,740.8439,16.1916,6.44,5.2748,12.5401,10.13,25.852899999999998,19.8118,2.9625,1.81,,15.3685,118.0,13.32,4.68,3.7,0.79,4.2326,596.5243,,5.39,2.25,3.46,37.038,8.5513,1.07,5.5161,,8.1494,3.55,1.1487,13.6359,4.2223,0.4247,6.4041,1.6353,11.76,,,1.44,26.7083,0.1474,6.0302,10.6448,4.6506,11.5038,31.6063,6.2716,23.381,9.7251,19.3433,3.7199999999999998,9.3292,28.4261,,33.5014,3.8,21.7,5.4,13.05,30.5113,,8.9184,5.4163,0.5,0.8395,35.0412,17.8854,9.86,1.76,16.866,,711.22,711.3
2012-09-20 00:00:00,8.91,18.3109,21.93,6.52,8.1281,1.07,3.69,5.86,24.2899,45.3107,3.7199999999999998,37.9707,1.23,10.3319,15.0547,1550.0558,24.5682,18.361,13.0648,3.63,22.532,37.05,9.89,1.0,4.8053,17.1108,14.465,11.324,,8.32,0.78,19.5631,3.4787,6.7657,30.341,3.44,16.6718,6.2141,3.17,12.6503,39.7651,39.4827,242.4,6.7866,2.9771,2.79,2.0327,16.7494,,13.5506,19.0,4.75,30.1954,13.6119,7.4,,93.123,6.5471,29.018,23.7957,27.21,16.8064,1.5142,1.5699999999999998,9.428,,,8.68,19.6129,22.3,4.4368,10.6127,16.0057,1.8,25.0677,28.489,16.5708,12.6064,316.172,14.26,,20.6303,52.4455,13.0411,5.5383,25.355,5.6899999999999995,0.08,15.126,,1.74,7.6847,5.19,40.48,,3.4,4.65,,,9.7169,22.0631,23.6944,0.465,11.55,5.63,15.0318,14.2333,,9.9397,,17.5566,,33.0652,,7.4,1.5,3.6129,0.95,,11.67,27.6423,38.95,10.1065,13.368,2.58,17.045,27.8515,5.9399999999999995,12.32,10.12,1.9,12.5793,4.36,2.8002000000000002,51.1137,,46.012,11.4438,12.4864,4.97,729.3282,16.8023,6.39,5.3444,12.4744,10.63,25.7873,19.6838,2.8838,1.85,,15.2714,114.0,13.03,4.85,3.73,0.78,4.302,591.6613,,5.34,2.2800000000000002,3.45,36.79,8.7055,1.04,5.6782,,8.1428,3.4327,1.1487,13.6406,4.3693,0.4112,6.2776,2.0714,11.5,,,1.44,26.8791,0.1474,5.9019,10.6664,4.6097,11.7373,31.6604,6.2984,23.4389,9.6997,19.653,3.91,9.1441,29.0224,,33.5461,3.7,21.0,5.34,13.05,31.1333,,8.8295,5.445,0.5,0.8473,34.9779,17.7557,9.86,1.69,16.7231,,709.17,710.0
2012-09-21 00:00:00,9.26,18.3556,21.91,6.52,8.169,1.02,3.68,5.82,23.6983,46.1273,3.85,38.2732,1.28,10.7124,15.042,1550.0558,23.6628,18.3047,12.8636,3.64,22.2099,38.01,9.82,1.0,4.6612,17.5289,14.3718,11.3474,,8.51,0.76,19.5859,3.507,6.8514,30.073,3.48,16.4849,6.3441,3.2,12.9791,40.159,39.6142,251.4,6.8891,3.0509,3.09,2.0908,17.0328,,13.2646,19.06,4.75,31.5268,13.6504,7.6,,93.582,6.7992,28.883,23.9739,27.32,16.8395,1.4577,1.53,9.7803,,,8.82,19.8427,22.5,4.3863,10.6212,15.3558,1.85,25.119,28.5353,16.4798,12.7131,308.46,14.2,,20.3387,53.5206,13.0476,5.5738,25.3857,5.6899999999999995,0.08,14.9951,,1.65,7.6635,5.13,40.48,,3.38,4.7084,,,9.7947,21.7688,23.1173,0.43,11.76,5.63,15.2139,14.4727,,10.009,,17.4001,,32.9578,,7.42,1.43,3.675,0.93,,11.74,27.6588,38.75,10.052,13.368,2.58,16.8856,27.7145,6.09,12.32,11.79,1.95,12.4034,4.61,2.9138,50.7205,,40.1381,11.4438,12.3758,4.97,737.0053,17.1295,6.78,5.414,12.5547,10.86,27.2126,19.6231,2.8641,1.8,,15.4851,113.0,13.44,5.11,3.7199999999999998,0.75,4.2634,593.2823,,5.59,2.33,3.42,37.1236,8.6713,1.08,5.7187,,8.1428,3.484,1.1487,13.9496,4.3987,0.375,6.0646,2.0714,12.34,,,1.41,26.8385,0.1474,5.9477,11.0268,4.6016,12.3068,31.6063,6.4773,23.4293,9.3355,19.9627,3.96,9.2552,29.4166,,33.4492,3.7,21.7,5.27,13.05,31.0597,,8.9116,5.5453,0.5,0.8706,35.258,17.5115,9.86,1.8,16.8481,,706.33,704.0
2012-09-24 00:00:00,8.76,18.7225,21.86,6.52,7.7197,1.05,3.64,5.57,23.4279,45.8376,3.7,37.0725,1.28,10.6876,14.972,1550.0558,22.682,17.779,12.8468,3.43,22.116,37.5,9.47,1.0,4.7404,17.2117,14.4553,11.3631,,8.55,0.77,19.5345,3.507,6.6199,30.214,3.43,16.6045,6.2698,3.07,12.7891,40.2705,39.2608,234.6,6.9488,3.0236,2.75,2.0697,16.9657,,13.4076,18.6,4.75,30.8783,13.6054,7.44,,93.879,6.5471,28.951,23.7795,26.97,16.9389,1.4483,1.49,9.7337,,,8.72,19.3389,22.3,4.3935,10.3663,15.5229,1.8,24.8991,28.5055,16.4518,12.4234,324.226,14.39,,20.6109,50.3766,13.0799,5.4673,25.4164,5.18,0.08,15.0409,,1.5899999999999999,7.8389,5.11,36.8,,3.42,4.4913,,,9.5807,21.7524,22.8534,0.45,11.34,5.93,14.4853,14.3131,,9.6427,,17.4337,,33.0437,,7.15,1.33,3.6839,0.94,,10.95,27.6176,38.2,10.2792,13.368,2.52,16.7334,27.7293,5.66,11.97,11.65,1.8199999999999998,12.5184,4.61,2.8948,49.5409,,41.6066,11.5386,12.4209,4.95,683.2653,16.7514,6.38,5.3212,12.3868,11.1,26.7344,19.6588,2.7755,1.75,,14.9896,111.0,12.99,4.9399999999999995,3.54,0.71,4.3097,580.3144,,5.5600000000000005,2.36,3.21,37.0466,8.5599,1.05,5.4081,,8.1758,3.4547,1.1791,13.9238,4.2713,0.4021,5.9248,2.0714,12.25,,,1.38,26.6676,0.1474,5.6728,10.7241,4.5525,12.1014,31.7416,6.3073,23.2557,9.1576,19.0899,3.94,9.4033,28.6473,,33.5163,3.75,20.5,5.22,13.05,31.0798,,8.9868,5.4664,0.5,0.8395,33.9571,17.4047,9.86,1.6400000000000001,16.3392,,703.3,701.1
2012-09-25 00:00:00,8.74,18.7314,21.87,6.52,7.7605,1.07,3.54,5.5,23.3856,45.8024,3.67,36.7884,1.26,10.5304,14.9147,1550.0558,22.5654,17.5631,12.8133,3.36,22.1898,37.21,9.3,1.0,4.7404,17.1036,14.6287,11.4022,,8.55,0.78,19.3803,3.4409,6.5513,30.355,3.46,16.6718,6.0469,3.01,12.642900000000001,40.3002,38.3652,233.4,6.8966,2.988,2.75,2.0961,16.6748,,13.4374,17.83,4.605,30.2919,13.6504,7.2,,93.807,6.6259,28.464,23.7066,27.21,16.8312,1.5047000000000001,1.45,9.8431,,,8.72,18.9765,22.3,4.4007,10.2303,15.4424,1.7,25.075,28.7819,16.4588,12.2558,322.35,13.95,,20.2512,50.0694,13.0411,5.4673,25.4087,5.12,0.08,15.1063,,1.54,7.8335,4.95,40.48,,3.39,4.3327,,,9.3861,21.687,22.8122,0.508,11.34,5.9399999999999995,14.2361,14.3065,,9.4447,,17.5007,,33.2157,,6.89,1.22,3.5774,0.94,,10.92,27.6176,37.52,10.1701,13.368,2.52,16.7624,27.7031,5.46,11.91,12.05,1.75,12.6064,4.44,2.8002000000000002,51.9,,41.6066,11.6807,12.1341,4.99,683.2653,16.8168,6.08,5.2903,12.2846,10.43,26.0311,19.6231,2.6672000000000002,1.73,,14.7662,103.0,12.77,4.86,3.48,0.71,4.3482,594.9033,,5.5,2.31,3.24,36.7472,8.5684,1.04,5.2393,,8.1758,3.5207,1.1867,13.8325,4.2027,0.3795,5.9048,2.0714,11.96,,,1.3900000000000001,26.2202,0.1965,5.4803,10.6881,4.577,11.9987,31.7184,5.9942,23.111,8.8187,18.2264,3.85,9.3292,28.6858,,33.4567,3.9699999999999998,19.9,5.23,13.05,30.625,,8.9458,5.3375,0.5,0.8551,33.7223,17.2826,9.86,1.6099999999999999,16.2767,,700.42,698.4
2012-09-26 00:00:00,8.51,18.8164,21.87,6.52,7.5073,1.07,3.5300000000000002,5.41,23.2588,45.0121,3.6,36.9442,1.25,10.3402,14.9403,1550.0558,22.2204,17.272100000000002,12.8302,3.4,22.2703,37.78,9.48,1.0,4.7823,17.0095,14.436,11.5485,,8.31,0.79,19.506,3.4409,6.5513,30.644,3.45,16.7168,5.9818999999999996,2.94,12.4516,40.1962,37.9772,231.0,6.835,2.9,2.85,2.0851,16.7272,,13.348,18.0,4.45,29.8967,13.7842,7.01,,93.807,6.7114,28.489,23.5769,27.22,16.7733,1.4389,1.41,10.0522,,,8.4,19.003,22.3,4.3719,10.2048,15.6509,1.8,25.2363,29.0434,16.4798,12.1109,322.204,13.55,,19.697,50.7922,12.8005,5.4033999999999995,25.6238,5.29,0.08,15.1791,,1.49,7.6741,4.89,38.64,,3.46,4.7919,,,9.2013,21.826,22.6886,0.48,11.13,5.87,14.5045,14.127,,9.5536,,17.5119,,33.2371,,6.63,1.17,3.5153,0.97,,11.6,27.5351,37.05,10.1338,13.368,2.44,16.7184,27.6582,5.51,12.05,11.48,1.6400000000000001,12.7288,4.31,2.8381,55.0455,,41.1171,11.3829,12.0167,5.05,698.6196,17.1594,6.04,5.1047,11.919599999999999,10.65,25.6373,19.6874,2.746,1.7,,14.2971,104.0,12.74,4.83,3.39,0.69,4.194,572.2094,,5.45,2.34,3.08,36.636,8.4999,1.03,5.138,,8.2095,3.4767,1.1791,13.8981,4.2419,0.3795,5.9785,2.0714,12.14,,,1.38,26.0412,0.1965,5.4757,10.637599999999999,4.5027,11.952,31.6798,5.8229,22.6383,8.6408,18.3578,3.82,9.3292,28.9166,,33.6449,3.95,19.9,5.26,13.05,30.6854,,8.9618,5.2945,0.5,0.8318,33.5506,17.5736,9.86,1.6099999999999999,16.3964,,699.58,695.8
2012-09-27 00:00:00,8.68,18.8477,21.89,6.52,7.687,1.07,3.64,5.65,23.2504,45.1877,3.66,37.5491,1.27,10.671,14.9147,1550.0558,22.4274,17.4505,12.3729,3.58,22.6796,38.71,9.65,1.0,4.7823,17.4438,14.5806,11.6114,,8.45,0.8,19.6259,3.526,6.7228,30.602,3.62,16.4544,6.0748,2.95,12.6209,40.6942,38.9018,237.6,6.9264,2.9495,2.9,2.0632,16.9143,,13.5864,18.23,4.45,30.3682,13.9277,7.31,,93.672,6.7915,28.808,23.8038,27.31,17.0549,1.5047000000000001,1.41,10.0828,,,8.57,18.9412,22.3,4.3791,10.7062,15.5762,1.8,25.3462,28.9089,16.6226,12.4311,317.894,13.73,,20.2998,51.5963,12.885,5.3821,25.5931,5.29,0.08,15.1725,,1.56,7.9234,5.04,40.48,,3.46,4.5915,,,9.5807,21.6297,22.6803,0.495,11.34,5.88,14.9263,14.0804,,9.811,,17.6684,,33.4832,,6.95,1.16,3.6218,1.03,,12.05,27.7742,37.15,10.0429,13.368,2.44,16.8503,27.7255,5.57,12.07,12.49,1.71,12.8239,4.51,2.9516,55.4387,,41.1171,11.701,12.348700000000001,5.19,717.8125,17.7936,6.31,5.1665,12.0948,10.85,27.869,19.5373,2.9428,1.7,,14.6587,100.0,12.93,4.86,3.56,0.71,4.2403,599.7663,,5.6,2.32,3.38,36.4564,8.6627,1.08,5.2326,,8.1896,3.4913,1.1791,13.8536,4.2713,0.3931,6.0387,2.0714,12.42,,,1.43,26.3747,0.1965,5.9174,10.5944,4.4696,12.1388,31.8383,6.2105,24.3143,8.8018,19.1368,3.71,9.3663,29.7821,,33.6524,3.98,20.6,5.2,13.05,31.0145,,8.9205,5.359,0.5,0.8395,34.8966,17.4805,9.86,1.65,16.7996,,705.3,702.6
2012-09-28 00:00:00,8.81,18.9014,21.9,6.52,7.9566,1.07,3.632,5.61,23.6983,45.1351,3.68,37.6499,1.27,10.5635,14.8828,1550.0558,22.248,17.9386,12.2459,3.65,22.6461,38.57,9.69,1.0,4.8625,17.2991,14.5099,11.5878,,8.45,0.8,19.386,3.4881,6.6628,30.482,3.71,16.8068,6.1676,2.95,12.8343,40.4989,38.5716,239.4,6.7717,2.9083,2.8,2.0851,17.0042,,13.6281,18.28,4.8,30.1879,13.8885,7.24,,93.384,6.8636,28.774,24.2737,27.43,17.0963,1.5047000000000001,1.46,10.0957,,,8.64,19.0296,22.2,4.4224,10.5277,15.5825,1.8,25.4268,28.6923,16.5382,12.4234,325.374,13.9,,20.3678,52.3552,12.8525,5.4389,25.7544,5.21,0.08,15.2387,,1.85,7.8964,5.08,47.84,,3.32,4.6917,,,9.4153,21.6052,23.1173,0.475,11.34,5.9,14.9455,14.2865,,9.9298,,17.7504,,33.4904,,6.72,1.12,3.6307,0.99,,12.04,27.8237,37.39,10.0702,13.368,2.79,17.0701,27.8415,5.49,12.05,13.58,1.7,12.9463,4.52,3.0841,53.0796,,41.1171,11.7754,12.2425,5.14,717.8125,17.6551,6.37,5.1279,12.124,10.81,28.1128,19.7231,2.8542,1.67,,14.2776,102.0,12.88,4.83,3.62,0.7,4.2634,598.1453,,5.78,2.27,3.2800000000000002,36.5077,8.6798,1.07,5.1718,,8.1564,3.4767,1.1791,13.9262,4.3987,0.3931,6.0923,1.7443,12.61,,,1.4,26.3097,0.2457,5.8713999999999995,10.8466,4.6927,11.9427,31.6952,6.1745,24.7684,9.0644,18.7895,3.55,9.3663,29.5128,,33.6901,3.95,21.2,5.23,13.05,31.028,,8.8723,5.2945,0.5,0.8629,35.3031,17.527,9.86,1.65,16.8264,,702.87,700.7
2012-10-01 00:00:00,9.9,19.0714,21.93,6.52,8.0546,1.08,3.62,5.68,23.3264,45.2317,3.88,37.7416,1.31,10.7041,14.9467,1550.0558,22.5585,18.53,12.068,3.33,22.7266,38.5,9.53,1.0,4.9136,17.5379,14.6127,11.5563,,8.64,0.78,19.2889,3.5449,6.7485,30.602,3.66,16.6344,6.4835,3.05,12.952,40.5515,38.6376,250.8,6.7698,2.8918,2.89,2.0851,17.0565,,13.8724,18.89,4.7,30.4237,13.8233,7.64,,94.113,6.8075,28.984,24.1279,27.76,17.0466,1.4859,1.48,10.0715,,,8.58,19.7897,21.9,4.3791,10.4852,15.5265,1.8,25.5954,28.8566,16.496,12.6445,320.464,13.62,,20.3873,53.8459,13.0151,5.3821,25.8389,5.25,0.08,15.199,,1.74,7.837,5.09,47.84,,3.35,4.8086,,,8.987400000000001,21.9078,22.7545,0.5,11.13,6.0,15.4248,14.2732,,10.0882,,18.0708,,33.295,,6.71,1.12,3.7194000000000003,1.02,,12.2,27.733,37.55,9.9702,13.368,2.79,16.8942,27.8864,5.47,12.02,13.89,1.5699999999999998,13.0959,4.76,2.98,53.8659,,39.6486,11.9852,12.1228,5.18,729.3282,17.7499,6.4,5.1588,12.0583,10.94,29.9883,19.7231,2.933,1.6800000000000002,,14.5512,105.0,12.68,4.68,3.61,0.7,4.248,590.0403,,5.6899999999999995,2.316,3.24,36.5676,8.6284,1.04,5.165,,8.1432,3.484,1.1562999999999999,13.6242,4.428,0.4319,6.1592,1.7443,13.19,,,1.44,26.5537,0.2457,5.8622,10.9043,4.7505,12.0361,31.9216,6.2196,25.3093,9.5388,18.5361,3.21,9.3663,29.9167,,33.6374,3.9,21.2,5.26,13.05,30.9272,,8.8999,5.3661,0.5,0.8473,34.8334,17.6512,9.86,1.5899999999999999,16.8892,,706.64,703.8
2012-10-02 00:00:00,9.24,19.1028,21.93,6.52,8.0383,1.09,3.69,5.63,23.2673,45.056,3.98,37.5674,1.35,10.7455,14.9595,1550.0558,22.3239,18.07,11.8986,3.25,22.6259,38.53,10.0,1.0,4.8407,17.813,14.5677,11.5406,,8.61,0.81,19.0947,3.5638,6.6714,30.651,3.7,16.8068,7.1522,3.15,13.5702,40.5214,39.0091,262.8,6.712,2.8368,2.92,2.0193,17.064,,13.8128,19.0,4.5,30.077,13.9538,7.89,,93.762,6.6954,29.563,24.0468,27.72,17.1211,1.5894,1.43,10.2617,,,8.7,19.8869,21.8,4.3502,10.4937,15.594899999999999,1.8,25.5441,29.1182,16.6507,12.6216,321.758,14.13,,20.6789,53.6471,12.9175,5.3608,25.9618,5.14,0.08,15.1527,,1.7,7.8532,5.04,47.84,,3.38,4.8921,,,9.2597,22.0223,22.6968,0.49,11.34,6.14,15.4152,14.2732,,10.2367,,18.272,,33.1648,,6.74,1.0,3.826,0.98,,12.21,27.7989,38.45,10.0247,13.368,2.79,17.0701,27.9239,5.38,12.08,15.84,1.6,13.0551,4.6899999999999995,3.1124,54.2591,,39.6486,12.3913,12.2606,5.17,698.6196,17.903,6.03,5.0505,12.2554,10.91,29.4913,19.7445,2.9035,1.69,,14.561,103.0,12.59,4.79,3.63,0.69,4.2942,590.0403,,5.51,2.36,3.19,36.3195,8.6541,1.01,5.0638,,8.1233,3.396,1.1411,13.4627,4.3791,0.4202,6.2195,1.9078,13.06,,,1.45,26.7896,0.2555,5.7702,11.0628,4.5523,12.559,31.8669,6.2376,25.802,9.2423,18.1044,3.2800000000000002,9.4033,29.6955,,33.9762,3.95,19.4,5.33,13.05,31.0884,,8.948,5.3232,0.5,0.8629,34.5443,17.8451,9.86,1.54,16.7548,,707.8,705.2
2012-10-03 00:00:00,9.12,19.143,21.88,6.52,8.0873,1.13,3.69,5.5,23.1659,45.0472,3.98,37.2558,1.42,10.836500000000001,14.8509,1550.0558,22.2894,18.1639,11.7377,3.15,22.7065,38.1,9.99,1.0,4.9209,17.632,14.5806,11.58,,8.7,0.82,19.0147,3.5827,6.7571,30.609,3.67,16.7993,6.9293,3.1,13.2538,40.4613,39.4219,252.0,6.8239,2.8945,2.92,1.8053,17.1913,,13.8367,18.39,4.45,29.8204,13.9342,7.53,,94.473,6.6312999999999995,28.959,24.0144,27.72,17.1211,1.533,1.42,10.2939,,,8.63,19.6306,22.4,4.3358,10.4767,15.682,1.8,25.5881,29.432,16.4749,12.598700000000001,325.597,13.41,,21.097,54.0988,12.9761,5.3608,25.908,4.9399999999999995,0.08,15.2321,,1.71,7.7345,4.98,47.84,,3.3,4.8503,,,9.143,22.4066,22.5979,0.49,10.92,6.06,14.9359,14.2932,,10.207,,18.3502,,32.9404,,6.66,0.97,3.6662,0.97,,12.15,27.5763,37.89,9.9429,13.368,2.79,17.0627,27.8864,5.31,12.08,16.4,1.5699999999999998,12.9939,4.68,3.0367,55.0455,,38.6697,11.8363,12.2809,5.19,687.1039,17.9686,5.97,4.9732,12.5766,10.87,29.857,19.8017,2.8641,1.6099999999999999,,14.473,103.0,13.0,4.8,3.51,0.69,4.2403,586.7983,,5.62,2.35,3.23,36.1484,8.6284,1.0,4.8815,,8.1233,3.4913,1.1487,13.3785,4.3791,0.4112,6.2597,1.9078,13.22,,,1.428,26.6351,0.2555,5.5953,11.0989,4.6018,12.4656,31.8084,6.2917,25.3963,9.2423,19.118,3.59,9.2552,29.6667,,33.9009,3.92,19.1,5.33,13.05,31.0347,,8.9274,5.2658,0.5,0.8629,34.6708,17.6279,9.86,1.56,16.5308,,705.6,703.5
