,010060 KS,1928 HK,2914 JT,3405 JP,3800 HK,6740 JP,700 HK,7201 JP,7974 JP,9142 JP,AA US,AAL US,AALB NA,AAPL US,ABBN VX,ABF LN,ABI BB,AC CN,ACA FP,ACHC US,ACS SM,ACX SM,AD NA,ADBE US,ADM US,ADP US,ADSK US,AENA SM,AF FP,AGL IM,AGN NA,AI FP,AIG US,AIR FP,AKAM US,AKE FP,AKZA NA,ALB US,ALK US,ALO FP,AMAT US,AMFW LN,AMS SW,AMUN FP,AMZN US,ANA SM,ANTM US,AON US,APC US,APD US,ARYN SW,ASC LN,ASSAB SS,ATC NA,ATO FP,ATVI US,AVGO US,AXE US,AXLL US,AXTA US,AYA CN,AYX US,BA US,BA/ LN,BAB LN,BAC US,BAER VX,BALN VX,BAMI IM,BARC LN,BATS LN,BBD/B CN,BBVA SM,BCO US,BDC US,BE US,BERY US,BG AV,BKD US,BKIR ID,BLL US,BLND LN,BLT LN,BMPS IM,BNP FP,BOKA NA,BOL SS,BP/ LN,BPE IM,BRBY LN,BT/A LN,BVI FP,BX US,BYD US,BZU IM,BZUN US,C US,CA FP,CABK SM,CBT US,CC US,CCE US,CCL LN,CE US,CENX US,CERV IM,CF US,CFR VX,CHK US,CHR DC,CHTR US,CLNX SM,CNA LN,CNHI IM,CO FP,COB LN,COF US,COH US,COL US,COTY US,CPB US,CPI LN,CPR IM,CRDA LN,CRH LN,CRTO US,CS FP,CSX US,CTEC LN,CTRP US,CTSH US,CTT PL,CVS US,CZR US,DANSKE DC,DAR US,DBX US,DD US,DENERG DC,DF US,DG FP,DG US,DGE LN,DIA SM,DIS US,DL NA,DLB US,DOW US,DSM NA,EA US,EAT US,ECL US,EDEN FP,EDF FP,EDP PL,EI FP,EKT SM,ELE SM,ELF US,ELUXB SS,EMN US,EMR US,ENEL IM,ENG SM,ENGI FP,ENR US,EO FP,EPC US,ERF FP,ERICB SS,ESRX US,ETN US,EURN BB,EZJ LN,FB US,FCA IM,FER SM,FLO US,FMC US,FMG AU,FORTUM FH,FR FP,FTSI US,FUM1V FH,G IM,GAS SM,GDI US,GE US,GEL US,GET FP,GIS US,GIVN VX,GKN LN,GLNG US,GM US,GNK LN,GOOG US,GOOGL US,GS US,GTK IM,GTO NA,GWW US,HAL US,HAS US,HEXAB SS,HL/ LN,HMB SS,HO FP,HOG US,HPE US,HRL US,HSBA LN,HUB/B US,HUM UN,HUM US,HUSQB SS,IAG LN,IAG SM,IBE SM,IBM US,IFF US,IGT US,IJ SS,ILU AU,IMB LN,IMT LN,INTC US,INTRUM SS,IQV US,ISP IM,ITRI US,ITRK LN,ITX SM,JACK US,JE/ LN,JMAT LN,JMT PL,JPM US,K US,KER FP,KGF LN,KMB US,KMT US,KN FP,KNEBV FH,KNX US,KRFT US,KSS US,L US,LAND LN,LAND SW,LB US,LBRT US,LBTYA US,LI FP,LNG AU,LNG US,LONN SW,LONN VX,LPG US,LUX IM,LVS US,LYB US,MAERSKB DC,MAS US,MAT US,MBLY US,MC FP,MCRO LN,MEOH US,MERL LN,MFS US,MGGT LN,MGM US,MHG NO,MKS LN,ML FP,MONC IM,MPEL US,MRL SM,MRO LN,MRVL US,MS IM,MS US,MT NA,MU US,NDA SS,NESN VX,NESTE FH,NFLX US,NG/ LN,NGVT US,NHL LN,NHY NO,NIO US,NOMD US,NOW US,NWL US,NXT LN,NZYMB DC,OA US,OCI NA,OEC US,OERL SW,OIH US,OLED US,OMC US,OR FP,PANW US,PBH US,PEP US,PFC LN,PHIA NA,PLAY US,PLUS LN,PMI IM,PNDORA DC,PNN LN,PPC US,PPG US,PRY IM,PSX US,PX US,PZZA US,QRVO US,QSR CN,QUNR US,RAND NA,RB/ LN,RBC US,RCO FP,RDSA NA,REL LN,REP SM,RI FP,RIO LN,RMG LN,RNO FP,ROK US,RPC LN,RPM US,RR/ LN,RRC US,RRR US,RXL FP,RYA LN,S32 LN,SABR US,SAF FP,SAFM US,SAN SM,SAND SS,SCAB SS,SCG US,SE US,SEAS US,SEBA SS,SEDG US,SEE US,SESG FP,SEV FP,SFER IM,SGRE SM,SGSN VX,SHW US,SJM US,SLA LN,SLB UN,SLB US,SLHN VX,SMIN LN,SO US,SOLB BB,SPR US,SPW US,SQM US,SRG IM,SSABA SS,SSE LN,ST US,STAN LN,STERV FH,STL NO,STLD US,STM FP,STX US,STZ US,SU FP,SUM US,SUN SW,SUNE US,SVT LN,SWEDA SS,SWMA SS,SXT US,SYNN VX,TATE LN,TEC FP,TEF SM,TEL NO,TGI US,TIT IM,TKWY NA,TOD IM,TPX US,TRE SM,TRELB SS,TRGP US,TRMB US,TRN IM,TSE US,TSLA US,TSM US,TTWO US,TVPT US,UBI FP,UBSG SW,UBSG VX,UCG IM,UG FP,UHR VX,UMI BB,UNVR US,US IM,USO US,UU/ LN,VAL US,VIE FP,VK FP,VLO US,VMW US,VOD LN,VOLVB SS,VPK NA,VRNS US,VSM US,VST US,VSTE US,WAB US,WBA US,WBC US,WDAY US,WEIR LN,WG/ LN,WIZZ LN,WKL NA,WMB US,WOS LN,WPG LN,WPP LN,WST US,WTB LN,WWW US,WYNN US,XOP US,XPO US,XXL NO,YAR NO,YNAP IM,ZC FP,AS51 Index,HSI Index,KOSPI Index,SPX Index,SX5E Index,TPX Index
2017-03-01,,,,,,,,,,,,,,,,,,,,,,,,,-9803.0,,,-34361.0,,,,-300583.0,,,,,,,,9187.0,,,,,,,748725.0,,,,,,,,,,294869.0,,,-23853.0,,,,,141446.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-29671.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-147375.0,,-230747.0,,,,,,,,,,,,,,,,,,,,,,-159367.0,,,,,,,266494.0,,,,,,,,,,,,,,,,,,,,,,-107598.0,,,,,,,,,,,,,,-160067.0,,,,,,,,,,,-112665.0,,,,,,,,,-176899.0,,,1365914.0,,,,,,,,,,,,,,,-91875.0,,,,,,,,,595253.0,,,,,,,,,,,,,,,,,,,,,-447119.0,,89829.0,311540.0,,694839.0,,,,,,,,269535.0,,,,,,,,,,,,,,,,,,-25376.0,,,,,,,,,,,,,,,,279526.0,,991199.0,,280559.0,-36586.0,,,,,398491.0,,,,,,,,,,,733391.0,,,,,,,14226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8953.0,,,,,,,,,958993.0,,,,,,,-5450.0,,,,,,,,,,,,,,,,,,641508.0,,,,,,,,,,,,,,,,,,,,,-71440.0,,,,0.0,-0.0,-0.0,-1229260.1811366777,-1957759.0098307035,-0.0
2017-03-02,,,,,,,,,,,,,,,,,,,,,61867.0,,,,,,,-3802.0,,,,145155.0,,,,,,,,-93782.0,,,,,,,-348244.0,,,,,,,,,,0.0,,,20066.0,,,,,42956.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,373749.0,,,,,,,,,,,,,,,,,,-342505.0,,128710.0,,,,,,,,,,,,,,,,,,,,,,25162.0,,,,,,,-12638.0,,,,,,,,,,,,,,,,,,,,,,159695.0,,,,,,,,,,,,,,132082.0,,,,,,,,,,,-27264.0,,,,,,,,,-66193.0,,,84220.0,,,,,,,,,,,,,,,99758.0,,,,,,,,,-121616.0,,,,,,,,,,,,,,,,,,,,,-10007.0,,-229934.0,-20114.0,,153119.0,,,,,,,,-90400.0,,,,,,,,,,,,,,,,,,26850.0,,,,,,,,,,,,,,,,-111539.0,,-172871.0,,-223962.0,38279.0,,,,,-290693.0,,,,,,,,,,,-214780.0,,,,,,,14160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6352.0,,,,,,,,,-217131.0,,,,,,,,,,,,,,,,,,,,,,,,,-253619.0,,,,,,,,,,,,,,,,,,,,,70843.0,,,,-0.0,0.0,-0.0,510198.8913955986,145924.0554260699,-0.0
2017-03-03,,,,,,,,,,,,,,,,,,,,,-163383.0,,,,,,,49918.0,,,,-9159.0,,,,,,,,55433.0,,,,,,,10447.0,,,,,,,,,,63062.0,,,-12116.0,,,,,141446.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29671.0,,,,,,,,,,,,,,-85156.0,,,,,,,,,,,,,,,,,,-185275.0,,-82300.0,,,,,,,,,,,,,,,,,,,,,,50327.0,,,,,,,306313.0,,,,,,,,,,,,,,,,,,,,,,5364.0,,,,,,,,,,,,,,136168.0,,,,,,,,,,,40956.0,,,,,,,,,162157.0,,,1007418.0,,,,,,,,,,,,,,,-25061.0,,,,,,,,,25584.0,,,,,,,,,,,,,,,,,,,,,-70737.0,,156224.0,154191.0,,-276356.0,,,,,,,,30427.0,,,,,,,,,,,,,,,,,,9442.0,,,,,,,,,,,,,,,,,,405935.0,,-235669.0,-17615.0,,,,,-125259.0,,,,,,,,,,,,,,,,,,106720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1120.0,,,,,,,,,199036.0,,,,,,,,42999.0,,,,,,,,,,,,,,,,,-156647.0,,,,,,,,,,,,,,,,,,,,,-285061.0,,,,0.0,0.0,0.0,-38281.80527350129,-347301.14603920514,0.0
2017-03-06,,,,,,,,,,,,,,,,,,,,,-14395.0,,,,,,,-3834.0,,,,,,,,,,,,-2307.0,,,,,,,-55719.0,,,,,,,,,,-34263.0,,,10980.0,,,,,110275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-39410.0,,,,,,,,,,,,,,75613.0,,,,,,,,,,,,,,,,,,111003.0,,102725.0,,,,,,,,,,,,,,,,,,,,,,25162.0,,,,,,,-317064.0,,,,,,,,,,,,,,,,,,,,,,-221827.0,,,,,,,,,,,,,,100764.0,,,,,,,,,,,-11115.0,,,,,,,,,-249647.0,,,-607486.0,,,,,,,,,,,,,,,-91646.0,,,,,,,,,-61313.0,,,,,,,,,,,,,,,,,,,,,126131.0,,-27235.0,-70067.0,,202727.0,,,,,,,,-276208.0,,,,,,,,,,,,,,,,,,25376.0,,,,,,,,,,,,,,,,,,-320011.0,,-248699.0,21680.0,,,,,-22008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23858.0,,,,,,,,,-180942.0,,,,,,,,-334522.0,,,,,,,,,,,,,,,,,-350591.0,,,,,,,,,,,,,,,,,,,,,-70866.0,,,,-0.0,-0.0,-0.0,266990.3846725509,136217.81461008915,0.0
2017-03-07,,,,,,,,,,,,,,,,,,,,,19154.0,,,,,,,-3826.0,,,,127792.0,,,,,,,,55234.0,,,,,,,59202.0,,,,,,,,,,118120.0,,,7193.0,,,,,85530.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78603.0,,,,,,,,,,,,,,5873.0,,,,,,,,,,,,,,,,,,412659.0,,82006.0,,,,,,,,,,,,,,,,,,,,,,92265.0,,,,,,,-62993.0,,,,,,,,,,,,,,,,,,,,,,-18724.0,,,,,,,-6185.0,,,,,,,68085.0,,,,,,,,,,,,,,,,,,,,161088.0,,,-162956.0,,,,,,,,,,,,,,,-99798.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-70483.0,,32978.0,14750.0,,124948.0,,,,,,,,-90955.0,,,,,,,,,,,,,,,,,,12393.0,,,,,,,,,,,,,,,,,,71487.0,,256019.0,1355.0,,,,,-208644.0,,,,,,,,,,,,,,,,,,-14166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14507.0,,,,,,,,,-416166.0,,,,,,,,114351.0,,,,,,,,,,,,,,,,,-283456.0,,,,,,,,,,,,,,,,,,,,,71136.0,,,,-0.0,-0.0,-0.0,237498.7455343088,14283.261561148402,-0.0
2017-03-08,,,,,,,,,,,,,,,,,,,,,66917.0,,,,,,,26735.0,,,,-27336.0,,,,,,,,52840.0,,,,,,,33083.0,,,,,,,,,,34263.0,,,-34529.0,,,,,109682.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-127400.0,,,,,,,,,,,,,,12159.0,,,,,,,,,,,,,,,,,,1351670.0,,-255816.0,,,,,,,,,,,,,,,,,,,,,,-41938.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64948.0,,,,,,,-11501.0,,,,,,,-53105.0,,,,,,,,,,,,,,,,,,,,-131459.0,,,162670.0,,,,,,,,,,,,,,,-49855.0,,,,,,,,,106882.0,,,,,,,,,,,,,,,,,,,,,-15077.0,,17413.0,-9483.0,,491877.0,,,,,,,,-200851.0,,,,,,,,,,,,,,,,,,-196481.0,,,,,,,,,,,,,,,,,,-191939.0,,-121452.0,-26634.0,,,,,10962.0,,,,,,,,,,,,,,,,,,113228.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2738.0,,,,,,,,,-289508.0,,,,,,,,-38982.0,,,,,,98728.0,,,,,,,,,,,29837.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.0,-0.0,197924.27319797387,-20875.977013439697,0.0
2017-03-09,,,,,,,,,,,,,,,,,,,,,9599.0,,,,,,,-130389.0,,,,-9150.0,,,,,,,,-76124.0,,,,,,,184569.0,,,,,,,,,,214599.0,,,,,,,,-30485.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-480473.0,,,,,,,,,,,,,,40738.0,,,,,,,,,,,,,,,,,,-2119.0,,-523993.0,,,,,,,,,,,,,,,,,,,,,,25162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74591.0,,,,,,,,7821.0,,,,,,84424.0,,,,,,,,,,,,,,,,,,,,-314220.0,,,862401.0,,,,,,,,,,,,,,,-41724.0,,,,,,,,,86875.0,,,,,,,,,,,,,,,,,,,,,50463.0,,-94866.0,21073.0,,-169576.0,,,,,,,,-93929.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79065.0,,129116.0,,,,,,429264.0,,,,,,,,,,,,,,,,,,-78180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2944.0,,,,,,,,,-72376.0,,,,,,,,156559.0,,,,,,131289.0,,,,,,,,,,,-423543.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-65987.0303692856,-158292.46374634927,-0.0
2017-03-10,,,,,,,,,,,,,,,,,,,,,19380.0,,,,,,,54198.0,,,,,,,,,,,,-88489.0,,,,,,,80096.0,,,,,,,,,,391329.0,,,,,,,,60967.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88247.0,,,,,,,,,,,,,,-55692.0,,,,,,,,,,,,,,,,,,67195.0,,-10372.0,,,-106081.0,,,,,,,,,,,,,,,,,,,-75489.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18752.0,,,,,,,,3220.0,,,,,,-227401.0,,,,,,,,,,,,,,,,,,,,153451.0,,,606771.0,,,,,,,,,,,,,,,250498.0,,,,,,,,,77381.0,,,,,,,,,,,,,,,,,,,,,-25470.0,,32911.0,23707.0,,411866.0,,,,,,,,-64143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-164619.0,,306999.0,,,,,,-130349.0,,,,,,,,,,,,,,,,,,-78226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3546.0,,,,,,,,,-54282.0,,,,,,,,614728.0,,,,,,225068.0,,,,,,,,,,,234187.0,,,,,,,,,,,,,,,,,,,,,420167.0,,,,-0.0,-0.0,-0.0,-288256.97066745604,-48244.15811929607,-0.0
2017-03-13,,,,,,,,,,,,,,,,,,,,,111093.0,,,,,,,-46314.0,,,,-211782.0,,,,,,,,18572.0,,,,,,,289042.0,,,,,,,,,,-2910.0,,,,,,,,-67363.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-462884.0,,,,,,,,,,,,,,-10352.0,,,,,,,,,,,,,,,,,,-30491.0,,82723.0,,,-79560.0,,,,,,,,,,,,,,,,,,,75489.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-304706.0,,,,,,,,28752.0,,,,,,-172934.0,,,,,,,,,,,,,,,,,,,,-95415.0,,,26301.0,,,,,,,,,,,,,,,-58588.0,,,,,,,,,190296.0,,,,,,,,,,,,,,,,,,,,,-50786.0,,-36947.0,21073.0,,73020.0,,,,,,,,519926.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380458.0,,331497.0,,,,,,35256.0,,,,,,,,,,,,,,,,,,-78412.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6107.0,,,,,,,,,506637.0,,,,,,,,-101855.0,,,,,,9378.0,,,,,,,,,,,226381.0,,,,,,,,,,,,,,,,,,,,,-140706.0,,,,0.0,-0.0,-0.0,-32580.06093375129,7471.883698466466,-0.0
2017-03-14,,,,,,,,,,,,,,,,,,,,,182699.0,,,,,,,53786.0,,,,-18331.0,,,,,,,,,,,,,,,-717382.0,,,,,,,,,,-143152.0,,,,,,,,66981.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29379.0,,,,,,,,,,,,,,61275.0,,,,,,,,,,,,,,,,,,12690.0,,133807.0,,,-162510.0,,,,,,,,,,,,,,,,,,,-176142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-163258.0,,,,,,,,-27141.0,,,,,,51744.0,,,,,,,,,,,,,,,,,,,,-313820.0,,,-327253.0,,,,,,,,,,,,,,,33385.0,,,,,,,,,10239.0,,,,,,,,,,,,,,,,,,,,,156713.0,,-77342.0,8429.0,,-297873.0,,,,,,,,-94098.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-215344.0,,-164813.0,,,,,,-42090.0,,,,,,,,,,,,,,,,,,28434.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11431.0,,,,,,,,,-18094.0,,,,,,,,-202774.0,,,,,,97330.0,,,,,,,,,,,-249800.0,,,,,,,,,,,,,,,,,,,,,-139513.0,,,,-0.0,0.0,-0.0,287176.2126301148,142841.3289780686,0.0
2017-03-15,,,,,,,,,,,,,,,,,,,,,-24276.0,,,,,,,-89237.0,,,,-83304.0,,,,,,,,408408.0,,,,,,,1399940.0,,,,,,,,,,107706.0,,,,,,,,-252470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19789.0,,,,,,,,,-198067.0,,,,,,,,,,,,,,-97112.0,,,,,,,,,,,,,,,,,,37503.0,,93553.0,,,21381.0,,,,,,,,,,,,,,,,,,,-243245.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1284922.0,,,,,,,,5255.0,,,,,,-255996.0,,,,,,,,,,,,,,,,,,,,14761.0,,,310663.0,,,,,,,,,,,,,,,-16863.0,,,,,,,,,-56872.0,,,,,,,,,,,,,,,,,,,,,-229737.0,,152516.0,24761.0,,-72985.0,,,,,,,,-134157.0,,,,,,,,,,,,,,,,-4307.0,,,,,,,,,,,,,,,,,,-53106.0,,-746579.0,,-35088.0,,,,,,-151829.0,,,,,,,,,,,,,,,,,,-50265.0,,,,,,,,,,,,,,,361.0,,,,,,,,,,,,,-2591.0,,,,,,,,,,-19897.0,,,,,,,,,434260.0,,,,,,,,409561.0,,,,,,-139050.0,-2217.0,,,,,,,,,,495926.0,,,,,,,,,,,,,,,,,,,,,141337.0,,,,-0.0,0.0,0.0,-705295.4414842787,-72520.76548802819,0.0
2017-03-16,,,,,,,,,,,,,,,,,,,,,-297080.0,,,,,,,-105073.0,,,,-129981.0,,,,,,,,102997.0,,,,,,,-271631.0,,,,,,,,,,-194687.0,,,,,,,,-92800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21784.0,,,,,,,,,-79598.0,,,,,,,,,,,,,,-22846.0,,,,,,,,,,,,,,,,,,-46968.0,,-31278.0,,,-2100.0,,,,,,,,,,,,,,,,,,,41938.0,,,,,,,,,,,,,,,,,,,,,,,,,5299.0,,,,279619.0,,,,,,,,7776.0,,,,,,-114382.0,,,,,,,,,,,,,,,,,,,,-140883.0,,,46409.0,,,,,,,,,,,,,,,8457.0,,,,,,,,,98531.0,,,,,,,,,,,,,,,,,,,,,-322607.0,,-147337.0,-1053.0,,403804.0,,,,,,,,25231.0,,,,,,,,,,,,,,,,-12940.0,,,,,,,,,,,,,,,,,,225149.0,,-522653.0,,-178249.0,,,,,,513794.0,,,,,,,,,,,,,,,,,,-50422.0,,,,-9666.0,,,,,,,,,,,8424.0,,,,,,,,,,,,,-25646.0,,,,,,,,,,4610.0,,,,,,,,,-217131.0,,,,,,,,337446.0,,,,,,14638.0,-62574.0,,,,,,,,,,-154748.0,,,,,,,,,,,,,,,,,,,,,-70666.0,,,,-0.0,-0.0,-0.0,148340.8794879699,-88989.10948816365,-0.0
2017-03-17,,,,,,,,,,,,,,,,,,,,,-377191.0,,,,,,,-85559.0,,,,-148453.0,,,,,,,,-7019.0,,,,,,,-52237.0,,,,,,,,,,-80439.0,,,,,,,,-31031.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7324.0,,,,,,18938.0,,,,,,,,,195032.0,,,,,,,,,,,,,,-87416.0,,,,,,,,,,,,,,,,,,51445.0,,-406358.0,,,5041.0,,,,,,,,,,,,,,,,,,,-100652.0,,,,,,,,,,,,,,,,,,,,,,,,,16210.0,,,,93213.0,,,,,,,,-16009.0,,,,,,-430290.0,,,,,,,,,,,,,,,,,,,,-221755.0,,,6625.0,,,,,,,,,,,,,,,67589.0,,,,,,,,,285036.0,,,,,,,,,,,,,,,,,,,,,15351.0,,-7883.0,32137.0,,500007.0,,,,,,,,-156889.0,,,,,,,,,,,,,,,,29315.0,,,,,,,,,,,,,,,,,,-2091.0,,-156034.0,,-225218.0,,,,,,256729.0,,,,,,,,,,,,,,,,,,-115128.0,,,,-30505.0,,,,,,,,,,,-14786.0,,,,,,,,,,,,,8079.0,,,,,,,,,,-7419.0,,,,,,,,,54282.0,,,,,,,,-16894.0,,,,,,21955.0,12876.0,,,,,,,,,,-93263.0,,,,,,,,,,,,,,,,,,,,,995326.0,,,,-0.0,-0.0,-0.0,120103.30098973075,-18347.22276955453,0.0
2017-03-20,,,,,,,,,,,,,,,,,,,,,85113.0,,,,,,,-31090.0,,,,-27816.0,,,,,,,,35066.0,,,,,,,-236806.0,,,,,,,,,,4091.0,,,,,,,,12364.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213092.0,,,,,,33381.0,,,,,,,,,8901.0,,,,,,,,,,,,,,20666.0,,,,,,,,,,,,,,,,,,-1986.0,,-20825.0,,,-4622.0,,,,,,,,,,,,,,,,,,,8388.0,,,,,,,,,,,,,,,,,,,,,,,,,14194.0,,,,197137.0,,,,,,,,-160094.0,,,,,,-449354.0,,,,,,,,,,,,,,,,,,,,-151345.0,,,-238353.0,,,,,,,,,,,,,,,-8439.0,,,,,,,,,-155365.0,,,,,,,,,,,,,,,,,,,,,10228.0,,-115829.0,19492.0,,-358479.0,,,,,,,,-106386.0,,,,,,,,,,,,,,,,-47456.0,,,,,,,,,,,-4904.0,,,,,,,34375.0,,225138.0,,93485.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68884.0,,,,,,,,,,-6313.0,,,,,,,,,,,,,-21462.0,,,,,,,,,,37171.0,,,,,,,,,-180943.0,,,,,,,,-288077.0,,,,,,43911.0,-16034.0,,,,,,,,,,135656.0,,,,,,,,,,,,,,,,,,,,,-141833.0,,,,0.0,-0.0,0.0,192570.09191120128,53406.7648132066,-0.0
2017-03-21,,,,,,,,,,,,,,,,,,,,,36709.0,,,,,,,19555.0,,,,-9332.0,,,,,,,,-84695.0,,,,,,,-208946.0,,,,,,,,,,-355836.0,,,,,,,,56221.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-245674.0,,,,,,-13198.0,,,,,,,,,26979.0,,,,,,,,,,,,,,130520.0,,,,,,,,,,,,,,,,,,-1047.0,,10478.0,,,-5463.0,,,,,,,,,,,,,,,,,,,142591.0,,,,,,,,,,,,,,,,,,,,,,,,,113549.0,,,,-31214.0,,,,,,,,-84621.0,,,,,,21498.0,,,,,,,,,,,,,,,,,,,,132280.0,,,-26653.0,,,,,,,,,,,,,,,-211864.0,,,,,,,,,-135510.0,,,,,,,,,,,,,,,,,,,,,-370548.0,,-196372.0,-31609.0,,-421223.0,,,,,,,,-188774.0,,,,,,,,,,,,,,,,-12910.0,,,,,,,,,,,-51261.0,,,,,,,-301008.0,,-68908.0,,-188908.0,,,,,,-145932.0,,,,,,,,,,,,,,,,,,7218.0,,,,,-38825.0,,,,,,,,,,12756.0,,,,,,,,,,,,,-14908.0,,,,,,,,,,-14520.0,,,,,,,,,-1031370.0,,,,,,,,-193278.0,,,,,,117094.0,-12960.0,,,,,,,,,,-262833.0,,,,,,,,,,,,,,,,,,,,,-141968.0,,,,0.0,-0.0,-0.0,1221993.4526269236,58075.997362932125,0.0
2017-03-22,,,,,,,,,,,,,,,,,,,,,124760.0,,,,,,,-78189.0,,,,-55962.0,,,,,,,,44681.0,,,,,,,-191534.0,,,,,,,,,,95437.0,,,,,,,,100028.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-115105.0,,,,,,26415.0,,,,,,,,,54003.0,,,,,,,,,,,,,,-53131.0,,,,,,,,,,,,,,,,,,-1747.0,,157113.0,,,-8823.0,,,,,,,,,,,,,,,,,,,109039.0,,,,,,,,,,,,,,,,,,,,,,,,,64886.0,,,,156227.0,,,,,,,,-10063.0,,,,,,-210145.0,,,,,,,,,,,,,,,,,,,,,,,-326360.0,,,,,,,,,,,,,,,-93493.0,,,,,,,,,93775.0,,,,,,,,,,,,,,,,,,,,,-488713.0,,-19852.0,-2107.0,,-46799.0,,,,,,,,,,,,,,,,,,,,,,,,-5537.0,,,,,,,,,,,-12094.0,,,,,,,-36866.0,,11446.0,,-816954.0,,,,,,-336626.0,,,,,,,,,,,,,,,,,,,,,,,-38825.0,,,,,,,,,,6384.0,,,,,,,,,,,,,-10851.0,,,,,,,,,,7690.0,,,,,,,,,-114818.0,,,,,,,,289796.0,,,,,,-7318.0,,,,,,,,,,,127178.0,,,,,,,,,,,,,,,,,,,,,-567837.0,,,,0.0,0.0,0.0,-192737.3619445134,136021.6550177792,0.0
