JPM US,2017-09-20,0.005825599143130543
UHR SW,2016-07-15,0.005827827227670272
FLO US,2018-06-06,0.005891688333371264
RR/ LN,2015-08-05,0.005898760654784713
REP SM,2015-01-27,0.00592129671460633
HMB SS,2017-06-29,0.0059494893632085905
RDSA NA,2015-12-04,0.005949824876522201
MKS LN,2017-06-09,0.005965295287471266
DAI GR,2017-08-02,0.005984542694215229
ITX SM,2015-12-09,0.00615412613294538
LEO GR,2015-04-22,0.006213653029169831
CPR IM,2016-11-07,0.0062360575167604865
ADBE US,2016-01-20,0.00624757299281709
SRG IM,2016-03-29,0.0064123836648261375
RB/ LN,2017-05-19,0.006467274759567904
SAF FP,2016-04-25,0.006518731163865987
TATE LN,2015-12-31,0.0065926404637547415
AF FP,2018-05-03,0.0067117082313535035
ABF LN,2016-06-28,0.0067806333890481135
CFR SW,2017-08-25,0.006788729138424718
SAP GR,2016-01-21,0.0068274226412991
AF FP,2015-04-29,0.006831754744657298
RB/ LN,2017-03-20,0.006897563983048759
NG/ LN,2016-11-10,0.006901058137817584
IAG LN,2018-06-25,0.006985632652007818
BZU IM,2017-03-29,0.0069990687094386664
BARC LN,2016-09-21,0.007031221769044721
HUM US,2017-03-07,0.007075386109871087
NGVT US,2016-12-28,0.007099122789146415
OSR GR,2015-02-06,0.007159697010687908
TOD IM,2015-03-12,0.0071828365689246805
SFER IM,2017-10-04,0.007243064843973041
RIO LN,2015-10-28,0.007306873040517
CABK SM,2018-10-22,0.007343300551661887
IAG LN,2017-10-27,0.007440957154401413
GNK LN,2017-07-03,0.007562744257982973
STLD US,2016-11-07,0.00770541793742535
CTSH US,2018-02-07,0.007718730466523164
ADS GR,2017-05-03,0.007849025682045527
WYNN US,2016-09-27,0.008026558925207119
EURN BB,2015-01-15,0.008040895905848775
VST US,2017-03-30,0.008102443704865701
BG AV,2017-11-15,0.00819012091024815
ELF US,2017-03-08,0.008275652819437701
GS US,2016-04-14,0.008396903540152871
WPP LN,2017-04-05,0.008414447784460736
TEF SM,2016-07-27,0.00845528712711782
INTRUM SS,2017-05-18,0.008646506554863296
BBVA SM,2015-04-29,0.00867457739437831
HAS US,2016-02-02,0.008729103357484065
DLB US,2018-08-24,0.008751914983378508
DAI GR,2016-05-09,0.008845502742319766
010060 KS,2017-09-19,0.008860022350257806
BX US,2018-01-26,0.009128149149537216
BZU IM,2016-06-07,0.00923920370909285
HLE GR,2015-03-27,0.009367032690740004
VK FP,2017-07-28,0.009377750069612296
BLL US,2016-11-02,0.00943675451155102
SLB US,2017-03-16,0.009544991051968512
LHA GR,2016-05-03,0.009546411320571513
LBTYA US,2018-11-08,0.009651610470793326
CERV IM,2015-01-02,0.009687894862920677
LHA GR,2018-03-09,0.009723186362792846
BMW GR,2016-05-03,0.0099587266107223
DAI GR,2018-04-25,0.009974729856275006
AD NA,2015-12-01,0.010081596333882845
OA US,2016-05-05,0.010128923976591934
WPP LN,2018-02-20,0.010277756823975226
AKE FP,2015-03-04,0.01034478174091499
AAL US,2018-04-03,0.010431555758773754
EA US,2015-07-31,0.010497891869726706
ATVI US,2017-05-04,0.010571229737495733
RDSA NA,2017-09-21,0.01067358341897928
BAS GR,2017-09-18,0.010792019632671627
GOOGL US,2015-10-20,0.011040248454875116
EL FP,2017-02-16,0.011225717420891627
EMN US,2015-06-19,0.011291960518156818
ACS SM,2016-07-21,0.011360065491518719
RPC LN,2017-11-24,0.01137279352535984
UBSG SW,2016-05-03,0.0114260487459146
SZU GR,2017-05-17,0.01145326744137241
IQV US,2018-01-25,0.012065333656001558
MUV2 GR,2017-11-08,0.012250029727372198
KER FP,2017-09-22,0.012555716322929714
TKA GR,2018-03-15,0.01275610983016433
UBSG SW,2016-07-29,0.012876746354083077
GET FP,2017-05-05,0.013245808644027805
TRELB SS,2015-01-02,0.013293864472977292
AIG US,2016-10-10,0.014129455073828404
NTGY SM,2015-07-29,0.014719127437935471
LUX IM,2016-01-26,0.014740038440057524
PNN LN,2016-01-19,0.014894657003855317
3405 JP,2017-10-19,0.014949520250027125
ELE SM,2016-09-02,0.01599720042260768
KGF LN,2017-05-23,0.016069697392567493
WCH GR,2017-09-18,0.0168702880482387
LAND SW,2018-04-04,0.017705103053454595
OEC US,2017-10-18,0.018506366132918655
AON US,2018-09-19,0.018838743805599197
CBT US,2017-10-18,0.021515388597887354
HUB/B US,2015-01-02,
SE US,2015-01-22,
