,ITicker,Cusip,STicker,Name,Country,Currency_,OneTenth,SecType,ExchCtry,Exchange,Code
19315,PHRM,71715B40,PHRM,PHARMION CORP,NA,USD,0,S,NA,F,14905
19316,PHRS,70355520,PAUHQ,PAUL HARRIS STORES INC,NA,USD,0,S,NA,U,9873
19317,PHRX,71715W10,PHRX,PHARMAGEN INC,NA,USD,,S,NA,G,76034
19318,PHS,74372510,PHS,PROVANTAGE HEALTH SRVCS.,NA,USD,0,S,NA,A,9874
19319,PHSB,69335T10,PHSB,PHSB FINANCIAL CORP,NA,USD,0,S,NA,F,9875
19320,PHSI,70488510,PHSI,PEARLE HLTH SERV,NA,USD,0,S,NA,X,9876
19321,PHSL,70964010,PHSL,PENTHOUSE,NA,USD,,S,NA,U,71303
19322,PHSM,12805820,CLBS,CALADRIUS BIOSCIENCES INC,NA,USD,0,S,NA,F,67084
19323,PHSO,71943010,,PHYSIO CTL CORP,NA,USD,0,S,NA,X,9877
19324,PHSS,71940V10,PHSS,PHYSICIAN SUPPORT SYSTEMS INC,NA,USD,0,S,NA,F,9878
19325,PHST,71721Q20,PHST,PHARSIGHT CORP,NA,USD,0,S,NA,F,9879
19326,PHSV,71940Q10,PHSV,PHYSICIANS HLTH,NA,USD,,S,NA,F,9880
19327,PHSY,69511210,PHS,PACIFICARE HEALTH SYS INC,NA,USD,0,S,NA,A,9881
19328,PHT1,71936410,PHTN,PHOTON DYNAMICS INC,NA,USD,0,S,NA,F,9882
19329,PHTC,71713930,PARS,PHARMOS CORP,NA,USD,0,S,NA,U,9883
19330,PHTN,71937610,PHTN,PHOTON SOURCES I,NA,USD,0,S,NA,X,9884
19331,PHUN,71649T10,PHUN,PETROHUNTER ENER,NA,USD,,S,NA,U,64835
19332,PHX,71879910,PHX,PHLCORP INC PA,NA,USD,,S,NA,A,9885
19333,PHX1,71891010,PHX,"PHOENIX NETWORK, INC.",NA,USD,0,S,NA,B,9886
19334,PHXA,71880310,PHXA,PHOENIX AMERN,NA,USD,0,S,NA,F,9887
19335,PHXX,84842Q10,SHXX,SPHINX INTERNATIONAL INC.,NA,USD,0,S,NA,U,9888
19336,PHY,85207H10,PHYS,SPROTT PHYSICAL,NC,CAD,,U,NA,E,75265
19337,PHYA,71942J10,PHYA,PHYSICIANS ADULT,NA,USD,,S,NA,U,73846
19338,PHYB,72368610,PHB,PIONEER HI BRED INTL INC,NA,USD,0,S,NA,A,9889
19339,PHYC,71940F10,PHYC,PHYCOR INC,NA,USD,0,S,NA,U,9890
19340,PHYF,69374210,PHF,PACHOLDER HIGH Y,NA,USD,,U,NA,B,71304
19341,PHYM,74678110,PYM,PUTMAN HIGH YIEL,NA,USD,,U,NA,A,71305
19342,PHYN,71940G10,PHYN,PHYSICIAN RELIANCE NETWORKS INC,NA,USD,0,S,NA,F,9891
19343,PHYO,G4988H10,PHYOF,IXICO PLC,EX,BPN,,D,NA,U,74123
19344,PHYS,71943110,PHYS,PHYSIO-CONTROL INTL CORPORATION,NA,USD,0,S,NA,F,9892
19345,PHYX,71892810,PHYX,PHYSIOMETRIX INC,NA,USD,0,S,NA,H,9893
19346,PI,69833510,PI,PANDICK INC,NA,USD,0,S,NA,X,9894
19347,PI0F,72343710,PMKY,PINKMONKEY.COM,NA,USD,,S,NA,U,71306
19348,PI0G,72364030,PCFC,PIONEER COMMERCI,NA,USD,,S,NA,U,71307
19349,PI0H,72383910,PRRR,PIONEER RAILCORP,NA,USD,,S,NA,U,67085
19350,PI0I,85221L10,SQCC,SQUARE CHAIN,NA,USD,,S,NA,G,71308
19351,PI0J,73933H10,PW,POWER REIT,NA,USD,0,S,NA,B,72338
19352,PIAM,78493310,SGRP,SPAR GROUP INC,NA,USD,0,S,NA,H,9895
19353,PICA,72201C10,PZC,PIMCO CA MIF 3,NA,USD,,U,NA,A,55284
19354,PICC,71956710,PICZQ,PICCADILLY CAFETERIAS INC,NA,USD,0,S,NA,U,9896
19355,PICG,71957130,PICG,PICK SZEGED,EM,USD,,A,NA,U,73126
19356,PICI,73175910,PICI,POLYMER INTL CORPORATION NEW,NA,USD,0,S,NA,F,9897
19357,PICM,74295410,PICM,PROFESSIONALS GROUP INC,NA,USD,0,S,NA,F,9898
19358,PICN,55415210,MFI,MACFRUGAL'S BARG,NA,USD,,S,NA,A,9899
19359,PICO,71941010,PICO,PHYSCNS INS OHIO,NA,USD,,S,NA,F,9900
19360,PID,46137V54,PID,INVESCO INT DV A,NA,USD,,U,NA,B,71309
19361,PIE,72010110,PIE,PIEDMONT AVA,NA,USD,0,S,NA,X,9901
19362,PIED,72017210,PIED,PIEDMONT MING,NA,USD,,S,NA,U,71310
19363,PIEX,72366T10,PIEX,PIONEER,NA,USD,,S,NA,G,74053
19364,PIFI,72027510,PIFI,PIEMONTE FOODS,NA,USD,,S,NA,U,9902
19365,PIFL,G3329210,PIFLF,PREMIER FARNELL LTD,EX,BPN,0,D,NA,U,73951
19366,PIFR,74051310,PIFR,PREMIER,NA,USD,,S,NA,U,71311
19367,PIFS,84741T10,SPE,SPECIAL OPPORTUN,NA,USD,,U,NA,A,71312
19368,PIGC,72341E10,PIGCY,PING AN INSURANC,FC,CNY,,A,NA,U,69122
19369,PIH,68244P10,PIH,1347 PROPERTY INSURANCE HOLDINGS,NA,USD,0,S,NA,F,77698
19370,PIHC,00404A10,ACHC,ACADIA HEALTHCARE COMPANY INC,NA,USD,0,S,NA,F,9903
19371,PIHN,73106P20,PIHND,POLARIS,NA,USD,,S,NA,U,74971
19372,PII,74489710,PII,PUEBLO INTL,NA,USD,0,S,NA,X,9904
19373,PIII,70522120,PIII,PECO II,NA,USD,0,S,NA,F,9905
19374,PIK,94113U10,PIK,WATER PIK TECHNOLOGIES INC,NA,USD,0,S,NA,A,9906
19375,PIL1,74429030,PILLQ,PROXYMED INC,NA,USD,0,S,NA,U,9907
19376,PILL,72425820,PIREY,PIRELLI SPA (ORD),EI,USD,0,A,NA,U,9908
19377,PILT,72159610,PILTQ,PILOT NETWORK SERVICES INC,NA,USD,0,S,NA,U,9909
19378,PIM,74690910,PIM,PUTNAM MASTER IN,NA,USD,,U,NA,A,72339
19379,PIMO,77665020,RTNB,ROOT9B HOLDINGS INC,NA,USD,0,S,NA,U,74935
19380,PIMU,72201A10,PMX,PIMCO MIF 3,NA,USD,,U,NA,A,66168
19381,PIN,69363210,PIN,PSI RESOURCES,NA,USD,0,S,NA,A,9910
19382,PINA,72364330,PONR,PIONEER COMPANIES INC,NA,USD,0,S,NA,F,9911
19383,PINC,68078P10,OLVI,OLIVEDA INTL,NA,USD,,S,NA,U,69322
19384,PINK,72342710,PINK,PINKERTONS INC,NA,USD,0,S,NA,X,9912
19385,PINN,72344910,PINN,PINNACLE BANC GROUP INC,NA,USD,0,S,NA,H,9913
19386,PINR,59863T20,MIKP,MIKE THE PIKE PR,NA,USD,,S,NA,U,73900
19387,PINS,71765610,PINK,PHILI LIFE INS,NA,USD,0,S,NA,X,9914
19388,PINX,67106F10,OTCM,OTC MARKETS GROUP INC,NA,USD,0,S,NA,U,74721
19389,PINY,72201E10,PYN,PIMCO NY MIF 3,NA,USD,,U,NA,A,71313
19390,PINZ,03113V10,AMBWQ,AMF BOWLING INC,NA,USD,0,S,NA,U,9915
19391,PIO,72364610,PIO,PIONEER CORP,FJ,USD,0,A,NA,A,9916
19392,PIO1,72371130,PONN,PIONEER INTL LTD,AA,USD,,A,NA,U,9917
19393,PIOA,72371XSF,PIOA,PIONEER INTL,NA,USD,0,S,NA,X,9918
19394,PIOG,72368410,PIOG,PIONEER GROUP INC,NA,USD,0,S,NA,F,9919
19395,PIOL,72382630,POGS,PIONEER OIL & GA,NA,USD,,S,NA,U,66019
19396,PION,72390410,PION,PIONEER FINL VA,NA,USD,0,S,NA,F,9920
19397,PIOS,00847J10,AGYS,AGILYSYS INC.,NA,USD,0,S,NA,S,9921
19398,PIOW,72403210,PIOS,PIONEER WESTERN,NA,USD,0,S,NA,X,9922
19399,PIP,73751610,PIP,POSTL INST PRESS,NA,USD,0,S,NA,X,9923
19400,PIPE,72650310,PAA,PLAINS ALL AMERICAN PIPELINE LP,NA,USD,,S,NA,A,9924
19401,PIPK,02155H20,ALT,ALTIMMUNE INC,NA,USD,0,S,NA,B,64247
19402,PIR,72027910,PIR,PIER 1 IMPORTS,NA,USD,0,S,NA,A,9925
19403,PIRS,72079510,PIRS,PIERIS PHARMACEUTICALS INC,NA,USD,0,S,NA,G,76896
19404,PITC,72451410,PITC,PITTENCRIEFF COM,NA,USD,,S,NA,F,9926
19405,PITL,G6958610,PEAK,PEAK INTERNATIONAL LTD,NA,USD,0,S,NA,F,9927
19406,PITS,72519710,PITS,PITTSBURGH NATL,NA,USD,0,S,NA,X,9928
19407,PIV,46137V24,SPHQ,INVESCO S&P 500,NA,USD,,U,NA,B,55304
19408,PIVC,13200M20,CEI,CAMBER ENERGY INC,NA,USD,0,S,NA,B,72340
19409,PIVX,00687W10,ADIA,ADIA NUTRITION I,NA,USD,,S,NA,U,71314
19410,PIXR,72581110,PIXR,PIXAR INC,NA,USD,0,S,NA,F,9929
19411,PIXT,72583K10,PIXTQ,PIXTECH INC,NA,USD,0,S,NA,U,9930
19412,PIXY,82452L10,PIXY,SHIFTPIXY INC,NA,USD,,S,NA,H,77492
19413,PIZA,62936030,NPCI,NPC INTERNATIONAL INC,NA,USD,0,S,NA,F,9931
19414,PJAM,72585Q10,PJAM,PJ AMERICA,NA,USD,0,S,NA,F,9932
19415,PJB,73935X33,PJB,POWERSHARES DYNA,NA,USD,,U,NA,E,74154
19416,PJC,72407810,PJC,PIPER JAFFRAY COMPANIES INC.,NA,USD,0,S,NA,A,14932
19417,PJH,72408110,PJC,PIPER JAFFRAY IN,NA,USD,,S,NA,C,9933
19418,PJP,46137V66,PJP,INVESCO DYN PHAR,NA,USD,,U,NA,B,71315
19419,PJT,69343T10,PJT,PJT PARTNERS INC,NA,USD,0,S,NA,A,77097
19420,PJTV,92659F10,VIDI,VIDIKRON TECH GR,NA,USD,,S,NA,H,9934
19421,PK,15478510,CPC,CENTRAL PARKING,NA,USD,0,S,NA,A,9935
19422,PKBK,70088510,PKBK,PARKE BANCORP INC,NA,USD,0,S,NA,H,14691
19423,PKC,69850010,PKC,PANNILL KNITTING INC,NA,USD,0,S,NA,A,9936
19424,PKD,70108140,PKD,PARKER DRILLING CO,NA,USD,0,S,NA,A,9937
19425,PKDY,69516010,PKDY,PACKAGING DYNAMICS CORP,NA,USD,0,S,NA,F,15360
19426,PKE,70041620,PKE,PARK ELECTROCHEMICAL CORP,NA,USD,0,S,NA,A,9938
19427,PKG,69515610,PKG,PACKAGING CORP OF AMERICA,NA,USD,0,S,NA,A,9939
19428,PKKR,D6174B10,PKKRF,PRAKTIKER,ED,USD,,D,NA,U,71316
19429,PKLB,71713140,PKLB,PHARMAKINETICS LABS INC,NA,USD,0,S,NA,U,9940
19430,PKN,03814910,ABI,APPLIED BIOSYSTEMS INC,NA,USD,0,S,NA,A,9941
19431,PKNN,73937B10,PKN,POWERSHARES GL N,NA,USD,,U,NA,A,73563
19432,PKNP,Y7136616,PKNPF,PT BANK OCBC NIS,FL,IDR,,D,NA,U,71317
19433,PKOH,70066610,PKOH,PARK OHIO HOLDINGS CORP,NA,USD,,S,NA,S,9942
19434,PKPH,70469W10,PKPH,PEAK PHARMACEUTICALS INC,NA,USD,0,S,NA,U,76871
19435,PKPS,73860410,PKPS,POUGHKEEPSIE FINANCIAL CORP,NA,USD,0,S,NA,F,9943
19436,PKPT,98311710,WYNDQ,WYNDSTORM CORP,NA,USD,0,S,NA,U,9944
19437,PKR,56418210,MN,MANPOWER INC,NA,USD,0,S,NA,X,9945
19438,PKRC,18683A10,CLIS,CLICKSTREAM,NA,USD,,S,NA,U,73915
19439,PKSI,74163Q10,PKSI,PRIMUS KNOWLEDGE SOLUTIONS,NA,USD,0,S,NA,H,9946
19440,PKSK,06445110,PKSKY,BANK PEKAO SA,EG,USD,,A,NA,U,71318
19441,PKSP,30607620,FCNR,FALCON RIDGE DEV,NA,USD,,S,NA,U,71319
19442,PKTN,72342910,PKT,PINKERTON'S INC.,NA,USD,0,S,NA,A,9947
19443,PKTR,69521010,PKTR,PACKETEER INC,NA,USD,0,S,NA,F,9948
19444,PKTV,69326Q10,PCUV,PC UNIVERSE,NA,USD,,S,NA,U,71320
19445,PKTX,74372210,PKTX,PROTOKINETIX,NA,USD,,S,NA,U,71321
19446,PKVG,03524810,DUKS,ANHUI TAIYANG,NA,USD,,S,NA,U,75316
19447,PKVL,20414910,CTBI,COMMUNITY TRUST BANCORP INC,NA,USD,0,S,NA,S,9949
19448,PKWI,70051710,PK,PARK HOTELS & RESORTS INC,NA,USD,0,S,NA,A,77355
19449,PKWY,70159Q10,PKY,PARKWAY PROPERTIES INC,NA,USD,0,S,NA,A,9950
19450,PKX,69348310,PKX,POSCO,FK,USD,0,A,NA,A,9951
19451,PKXF,Y7075011,PKXFF,POSCO,FK,KRW,,D,NA,U,73803
19452,PKY,70156Q10,PKY,PARKWAY INC,NA,USD,0,S,NA,A,77302
19453,PL,69452910,PL,PACIFIC LMBR CO,NA,USD,0,S,NA,X,9952
19454,PL0F,72702410,PNEC,PLANET ENTERTAIN,NA,USD,,S,NA,U,71322
19455,PL0G,72702510,PLHYQ,PLANET HOLLYWOOD,NA,USD,,S,NA,U,73127
19456,PL0H,72811630,PLCO,PLAY CO. TOYS &,NA,USD,,S,NA,U,71323
19457,PL0J,72791410,PLYI,PLAYNET TECHNOLO,NA,USD,,S,NA,U,71324
19458,PL0K,72927310,PLBC,PLUMAS BANCORP,NA,USD,,S,NA,H,72115
19459,PL1,72308910,PL,PINELANDS INC,NA,USD,0,S,NA,A,9953
19460,PLA,72811730,PLA,PLAYBOY ENTERPRISES INC,NA,USD,0,S,NA,A,9954
19461,PLA1,72764T10,PLAT,PLATINUM TECHNOLOGY INTL INC,NA,USD,0,S,NA,F,9955
19462,PLA2,72790310,PLAY,PLAYERS INTL,NA,USD,,S,NA,F,9956
19463,PLAB,71940510,PLAB,PHOTRONICS INC,NA,USD,0,S,NA,S,9957
19464,PLAH,72766Q10,PAH,PLATFORM SPECIALTY PRODUCTS CORP,NA,USD,,S,NA,A,76233
19465,PLAN,68370910,PLANQ,OPEN PLAN SYSTEMS INC,NA,USD,0,S,NA,U,9958
19466,PLAT,70931910,PLA,PENNZOIL LA & TX,NA,USD,0,S,NA,X,9959
19467,PLAY,72790XSC,PLAY,PLAYERS INTL INC,NA,USD,0,S,NA,X,9960
19468,PLB,02707010,AIPC,AMERICAN ITALIAN PASTA CO,NA,USD,0,S,NA,F,9961
19469,PLBC,74586110,PLSB,PULSE BEVERAGE CORP,NA,USD,0,S,NA,U,76081
19470,PLBI,36113V10,FUIG,FUSION,NA,USD,,S,NA,U,71325
19471,PLBN,72153010,PLBN,PILOT BANCSHARES,NA,USD,,S,NA,U,69323
19472,PLC1,92852W20,VIVE,VIVEVE MEDICAL INC,NA,USD,0,S,NA,U,9962
19473,PLCC,91790E10,VBIV,VBI,NA,USD,,S,NA,H,42367
19474,PLCE,16890510,PLCE,CHILDRENS PLACE INC,NA,USD,0,S,NA,S,9963
19475,PLCF,68731110,PLFF,ORPHEUM PROPERTY,NA,USD,,S,NA,U,66522
19476,PLCM,73172K10,PLCM,POLYCOM INC,NA,USD,0,S,NA,S,9964
19477,PLD1,69340T10,PLDI,PLD TELEKOM INC,NA,USD,0,S,NA,F,9965
19478,PLDS,70429810,PLA,PAYLESS DRUG STO,NA,USD,0,S,NA,X,9966
19479,PLDU,29257B10,ENCS,ENCORE ENERGY SY,NA,USD,,S,NA,U,67086
19480,PLEN,72909310,PLEN,PLENUM PUBLISHING,NA,USD,0,S,NA,F,9967
19481,PLEY,70367410,PLEY,PAULEY PETE INC,NA,USD,0,S,NA,X,9968
19482,PLFC,74555310,PLFC,PULASKI FURNITURE CORP,NA,USD,0,S,NA,F,9969
19483,PLFE,74088410,PLFE,PRESIDENTIAL LIFE CORPORATION,NA,USD,0,S,NA,S,9970
19484,PLG,73173310,,POLYGRAM N V,EN,USD,0,A,NA,B,9971
19485,PLGC,72812710,PLGC,PLAYLOGIC ENTERT,EN,USD,,S,NA,U,64707
19486,PLGZ,72765Q2X,PLG,PLATINUM GROUP METALS LTD,NC,CAD,,D,NA,B,75742
19487,PLH,72072210,PLH,PIERCE LEAHY CORP,NA,USD,0,S,NA,A,9972
19488,PLIN,52536910,PLI,LEINER P NUTRIT,NA,USD,0,S,NA,X,9973
19489,PLIT,71672310,PLIT,PETROLITE CP,NA,USD,,S,NA,F,9974
19490,PLKC,25600G10,DCNMQ,DNC MULTIMEDIA C,NA,USD,,S,NA,U,71326
19491,PLL,69642930,PLL,PALL CORP,NA,USD,0,S,NA,A,9975
19492,PLLL,69915710,PLLL,PARALLEL PETROLEUM CORPORATION,NA,USD,0,S,NA,F,9976
19493,PLLN,58960110,MDCD,MERIDIAN DATA INC,NA,USD,0,S,NA,F,9977
19494,PLLO,69743510,PANW,PALO ALTO NETWORKS INC,NA,USD,0,S,NA,A,75817
19495,PLM,89353B10,TNI,TRANSCISCO INDS,NA,USD,0,S,NA,B,9978
19496,PLM1,69341L20,PLM,PLM INTL INC,NA,USD,0,S,NA,B,9979
19497,PLMT,69706220,PLMT,PALMETTO BANCSH,NA,USD,,S,NA,H,76043
19498,PLMX,69341210,PLM,PLM FINL SVCS IN,NA,USD,0,S,NA,X,9980
19499,PLN,72710810,PLN,PLAN RESH CORP,NA,USD,0,S,NA,X,9981
19500,PLNM,53620L10,LINN,LION INC,NA,USD,0,S,NA,U,9982
19501,PLNP,PLNPPLNP,PLNP.C,PLN - POLISH ZLO,NA,PLN,,C,NA,0,67769
19502,PLNR,72690010,PLNR,PLANAR SYSTEMS INCORPORATED,NA,USD,0,S,NA,F,9983
19503,PLNS,37245A10,GNTI,GENTIA SOFTWARE PLC,EX,USD,0,A,NA,U,9984
19504,PLNT,72703H10,PLNT,PLANET FITNESS INC,NA,USD,,S,NA,A,77058
19505,PLNU,72760610,PLNUE,PLASTINUM POLYME,NA,USD,,S,NA,G,71327
19506,PLOW,25960R10,PLOW,DOUGLAS DYNAMICS INC,NA,USD,,S,NA,A,75016
19507,PLP,72652910,PLP,PLAINS PETE,NA,USD,0,S,NA,A,9985
19508,PLPC,74044410,PLPC,PREFORMED LINE PRODUCTS CO,NA,USD,0,S,NA,S,55059
19509,PLPE,91912N10,VAPE,VAPE HOLDINGS IN,NA,USD,,S,NA,U,75811
19510,PLPH,89030820,TNGL,TONOGOLD RESOURC,NA,USD,,S,NA,U,71328
19511,PLPM,U7260311,PLPM,PLANET PAYMENT INC,NA,USD,0,D,NA,S,74083
19512,PLPS,123PLPS4,PLPS.C,POLYSTYRENE (PS) (PER LB),NA,USD,0,O,NA,U,44061
19513,PLPY,45845R2X,IESCF,INTERCEPT ENERGY,NC,CAD,,D,NA,U,62743
19514,PLRA,73002610,PYRAQ,PLYMOUTH RUBBER CO INC,NA,USD,,S,NA,U,67087
19515,PLRX,65158P10,NLAI,NEWMARKET LATIN AMERICA INC,NA,USD,0,S,NA,U,9986
19516,PLSB,72607910,PLSB,PLACER SIERRA BANCSHARES,NA,USD,0,S,NA,F,15209
19517,PLSE,74586510,PLSE,PULSE ENGINEERIN,NA,USD,0,S,NA,F,9987
19518,PLSI,74052210,PLSI,PREMIER LASER,NA,USD,,S,NA,F,9988
19519,PLSK,74535710,PLSK,PULASKI BKCP INC,NA,USD,,S,NA,H,9989
19520,PLSS,70549910,PLSS,PEERLESS GROUP INC,NA,USD,0,S,NA,F,9990
19521,PLT,69423210,PET,PACIFIC ENTERPRISES,NA,USD,0,S,NA,A,9991
19522,PLT1,72749310,PLT,PLANTRONICS INCORPORATED,NA,USD,0,S,NA,A,9992
19523,PLTE,18382P10,PLTE,CLAYMONT STEEL HOLDINGS INC,NA,USD,0,S,NA,F,50038
19524,PLTG,72766F10,PLTGQ,PLATINA ENERGY,NA,USD,,S,NA,U,71329
19525,PLTN,ATINUM,PLTN.C,PLATINUM (PER TROY OZ),NA,USD,0,O,NA,U,33549
19526,PLTS,69357620,PRNC,PR SPECIALISTS,NA,USD,,S,NA,U,71330
19527,PLTT,72165010,PLTT,PILOT THERAPTCS,NA,USD,,S,NA,U,71331
19528,PLTZ,74576910,PTZ,PULITZER INC.,NA,USD,0,S,NA,A,9993
19529,PLU,72927210,PLU,PLUMA INC,NA,USD,0,S,NA,A,9994
19530,PLUD,75866P10,RKTE,REFLECTKOTE INC,NA,USD,,S,NA,U,67088
19531,PLUG,72919P20,PLUG,PLUG POWER INC,NA,USD,0,S,NA,H,9995
19532,PLUM,72940Q10,PLUM,PLUMTREE SOFTWARE INC,NA,USD,0,S,NA,F,14553
19533,PLUS,72913210,PLXS,PLEXUS CORP,NA,USD,0,S,NA,S,9996
19534,PLVA,73618910,PLVA,PORTALVIA,NA,USD,,S,NA,U,69123
19535,PLWB,39807A10,GLGI,GREYSTONE LOGI,NA,USD,,S,NA,U,71332
19536,PLWY,71270920,PLWY,PEOPLESWAY,NA,USD,,S,NA,U,71333
19537,PLX,72749110,PLX,PLANTRONICS,NA,USD,0,S,NA,X,9997
19538,PLX1,72654050,PLX,PLAINS RES INC,NA,USD,0,S,NA,A,9998
19539,PLXT,69341710,PLXT,PLX TECHNOLOGY INC.,NA,USD,0,S,NA,F,9999
19540,PLY,72911010,PLY,PLESSEY PLC,EX,USD,0,S,NA,A,10000
19541,PLYA,73618720,PLAY,PORTALPLAYER INC,NA,USD,0,S,NA,F,15361
19542,PLYC,P3610010,PLYCF,PLAYSTAR CORP,NA,USD,,S,NA,U,71334
19543,PLYM,72964010,PLYM,PLYMOUTH INDUSTRIAL REIT INC,NA,USD,0,S,NA,B,77459
19544,PLZA,72814710,PLZA,PLAZA COMM BK CA,NA,USD,,S,NA,F,10001
19545,PLZB,72814410,PLZB,PLAZA BANK,NA,USD,,S,NA,G,75182
19546,PLZL,73180Y20,PLZLY,POLYUS GOLD INTERNATIONAL LTD,EX,USD,0,A,NA,U,75819
19547,PM,73973210,PLU,PRATT & LAMBERT,NA,USD,0,S,NA,A,10002
19548,PMA,G0408V10,AON,AON PLC,NA,USD,0,S,NA,A,10003
19549,PMAH,72754B10,PMAH,PLASMATECH,NA,USD,,S,NA,U,66204
19550,PMAN,72016910,PMAN,PIEDMONT MGMT,NA,USD,,S,NA,F,10004
19551,PMAT,89618740,TRKN,TRIKON TECHNOLGIES INC,NA,USD,0,S,NA,F,10005
19552,PMB,69659310,PMB,PALM BEACH,NA,USD,0,S,NA,X,10006
19553,PMBC,69455210,PMBC,PACIFIC MERCANTILE BANCORP,NA,USD,0,S,NA,S,14984
19554,PMBI,7063271X,PBA,PEMBINA PIPELINE CORP,NC,CAD,0,D,NA,A,73535
19555,PMBS,74155G10,PMB,PRIME BANCSHARES,NA,USD,0,S,NA,B,10007
19556,PMC,71714F10,PMC,PHARMERICA CORP,NA,USD,0,S,NA,A,62793
19557,PMCO,74342L10,PMCOQ,PROMEDCO MANAGEMENT COMPANY,NA,USD,0,S,NA,U,10008
19558,PMCT,12552510,CMCT,CIM COMMERCIAL TRUST CORP,NA,USD,0,S,NA,F,10009
19559,PMCY,70337D10,PMCY,PATRIOT,NA,USD,,S,NA,U,71335
19560,PMD,74437520,PMD,PSYCHEMEDICS CORP,NA,USD,0,S,NA,H,10010
19561,PMDX,75049110,RDNT,RADNET INC,NA,USD,,S,NA,F,53551
19562,PME,70966810,PTON,PENTON MEDIA INC,NA,USD,0,S,NA,U,10011
19563,PMED,69372M10,PMDL,PACE MEDICAL INC,NA,USD,0,S,NA,U,10012
19564,PMF,72200R10,PMF,PIMCO MIF,NA,USD,,U,NA,A,67612
19565,PMFC,18452H10,CETY,CETI,NA,USD,,S,NA,U,64251
19566,PMFG,69345P10,PMFG,PMFG INC,NA,USD,,S,NA,S,10013
19567,PMFI,71427610,PMFI,PERPETUAL MIDWEST FINANCIAL INC,NA,USD,0,S,NA,F,10014
19568,PMFR,69341920,PMAC,PMA CAPITAL CORPORATION-CL A,NA,USD,0,S,NA,F,10015
19569,PMGF,74221710,PMGIF,PRINCETON MEDIA,NA,USD,,S,NA,H,71336
19570,PMGI,74192010,PMGI,PRIME MGMT GROUP,NA,USD,,S,NA,F,10016
19571,PMHD,63683510,NMGP,NATIONAL MAINTEN,KS,ZAR,,S,NA,U,66523
19572,PMHH,49006410,KSGT,KENSINGTON INDUS,NA,USD,,S,NA,U,64119
19573,PMHN,74692010,PMH,PUTNAM TAX-FREE,NA,USD,,S,NA,A,73128
19574,PMI,74045910,PMI,PREMARK INTL INC,NA,USD,0,S,NA,A,10017
19575,PMIC,70756110,PMIC,PENN MILLERS HOL,NA,USD,,S,NA,F,74711
19576,PMIF,72200W10,PML,PIMCO MIF 2,NA,USD,,U,NA,A,71337
19577,PMIG,69344M10,PPMIQ,"PMI GROUP, INC.",NA,USD,0,S,NA,A,10018
19578,PMII,73929910,PMII,POWER MEDICAL INTERVENTIONS INC,NA,USD,0,S,NA,U,68662
19579,PMIM,,14756Z,PMI MORTGAGE INS,NA,USD,,S,NA,X,74177
19580,PMIS,62944520,NVEC,NVE CORP,NA,USD,0,S,NA,H,10019
19581,PMK,74190310,PMK,PRIMARK CORPORATION,NA,USD,0,S,NA,A,10020
19582,PMLI,69344820,PMLN,PML INC,NA,USD,,S,NA,U,71338
19583,PMM,74047Y1X,PREMF,PREMD,NC,USD,,D,NA,U,72341
19584,PMMA,74587820,PMMAY,PUMA SE,ED,USD,0,A,NA,U,19333
19585,PMMI,74682310,PMM,PUTNAM MMIT,NA,USD,,U,NA,A,71339
19586,PMOR,71711320,PMORQ,PHAR-MOR INC,NA,USD,0,S,NA,U,10021
19587,PMOZ,74272D10,PMOZ,PRISMONE,NA,USD,,S,NA,G,74687
19588,PMP,74156320,PMP,PRIME MTR INNS LTD PARTNERSH,NA,USD,0,S,NA,A,10022
19589,PMQC,16353610,CHRXQ,CHEM RX CORP,NA,USD,,S,NA,U,67660
19590,PMRA,74272W10,PMRA,PROMERICA BANK,NA,USD,,S,NA,U,64135
19591,PMRP,74439H10,PSYS,PSYCHIATRIC SOLUTIONS INC,NA,USD,0,S,NA,F,10023
19592,PMRX,71712310,PMRX,PHARMACEUTICAL MARKETING SVC,NA,USD,0,S,NA,F,10024
19593,PMRY,73182210,PMRY,POMEROY IT SOLUTIONS INC,NA,USD,0,S,NA,U,10025
19594,PMSC,62855110,YND,MYND CORP,NA,USD,0,S,NA,A,10026
19595,PMSE,74344G10,PMSEY,PROMISE CO. LTD,FJ,USD,0,A,NA,U,75059
19596,PMSV,71713K10,PMSV,PHARMACY MGMT SV,NA,USD,0,S,NA,F,10027
19597,PMT,70931T10,PMT,PENNYMAC MORTGAGE INVESTMENT TR,NA,USD,0,S,NA,A,74625
19598,PMTC,69370C10,PTC,PTC INC,NA,USD,0,S,NA,S,10028
19599,PMTI,69752930,PMTI,PALOMAR MEDICAL TECHNOLOGIES INC,NA,USD,0,S,NA,S,10029
19600,PMTN,74344C10,PRMN,PROMETHEAN CORP,NA,USD,,S,NA,U,66123
19601,PMTR,70655210,PMTR,PEMSTAR INC,NA,USD,0,S,NA,F,10030
19602,PMTS,69345710,PMTS,PMT SERVICES,NA,USD,,S,NA,F,10031
19603,PMW,71817210,PM,PHILIP MORRIS INTERNATIONAL INC,NA,USD,,S,NA,A,73453
19604,PMW1,94769A10,WLNKQ,WEBLINK WIRELESS INC,NA,USD,0,S,NA,U,10032
19605,PMWI,69391210,PMWI,PACE MEMBERSHIP,NA,USD,0,S,NA,X,10033
19606,PMXO,69346110,PMXO,PMX COMMUNITIES,NA,USD,,S,NA,G,75269
